Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
Propanoate metabolism	-0.8433387252444805	-3.9753108460745095	0.0	0.015297084114566498	32	30	EHHADH;LDHA;ACACA;LDHAL6B;LDHC;ACACB;ACSS1;LDHB;ECHDC1;ACAT2;ABAT;ACADM;SUCLA2;HADHA;MLYCD;DLD;ACSS2;HIBCH;MCEE;DBT;ACSS3;ACAT1;SUCLG1;BCKDHB;SUCLG2;ALDH6A1;ECHS1;PCCB;PCCA;BCKDHA	ECHDC1;ACAT2;ABAT;ACADM;SUCLA2;HADHA;MLYCD;DLD;ACSS2;HIBCH;MCEE;DBT;ACSS3;ACAT1;SUCLG1;BCKDHB;SUCLG2;ALDH6A1;ECHS1;PCCB;PCCA;BCKDHA	hnscc
Lysine degradation	-0.5279101417539235	-3.9834940525134925	0.0	0.015335422671244608	59	53	COLGALT1;PLOD3;PLOD1;PLOD2;EHMT2;EZH2;SETDB1;EHMT1;EHHADH;NSD3;KMT2A;KMT2C;SETD1A;SETD2;AADAT;KMT5C;KMT2B;DOT1L;EZH1;PIPOX;NSD2;ASH1L;PRDM2;CAMKMT;SETD1B;KMT5B;SUV39H1;BBOX1;NSD1;HYKK;COLGALT2;KMT2E;SETD3;KMT2D;ALDH1B1;DHTKD1;ACAT2;DLST;SETD7;HADHA;SETMAR;DLD;GCDH;ALDH3A2;AASS;ALDH7A1;TMLHE;HADH;PHYKPL;ACAT1;ALDH2;ECHS1;ALDH9A1	DHTKD1;ACAT2;DLST;SETD7;HADHA;SETMAR;DLD;GCDH;ALDH3A2;AASS;ALDH7A1;TMLHE;HADH;PHYKPL;ACAT1;ALDH2;ECHS1;ALDH9A1	hnscc
alpha-Linolenic acid metabolism	-0.7477389223248907	-3.955314503828306	0.0	0.015360426077773812	25	15	FADS2;PLA2G4E;PLA2G4D;PLA2G4A;PLA2G12A;PLA2G4F;PLA2G6;PLA2G3;PLA2G4C;PLA2G16;ACOX1;PLA2G2A;ACAA1;JMJD7-PLA2G4B;ACOX3	ACOX1;PLA2G2A;ACAA1;JMJD7-PLA2G4B;ACOX3	hnscc
Steroid hormone biosynthesis	-0.7013424382010864	-3.991117005569685	0.0	0.015378021067553621	60	25	SRD5A3;CYP3A5;CYP1B1;AKR1C4;CYP1A1;HSD3B1;HSD11B2;HSD11B1;HSD17B2;SULT1E1;HSD17B12;UGT1A8;SRD5A1;HSD17B7;AKR1C1;UGT1A6;AKR1C2;CYP7B1;AKR1C3;UGT1A10;COMT;SULT2B1;UGT1A7;HSD17B8;DHRS11	UGT1A6;AKR1C2;CYP7B1;AKR1C3;UGT1A10;COMT;SULT2B1;UGT1A7;HSD17B8;DHRS11	hnscc
Aldosterone synthesis and secretion	-0.4401298301825089	-3.9614362472412408	0.0	0.01572752154636166	98	63	ITPR3;DAGLB;PRKD2;PRKCB;CREB1;ATP2B1;LDLR;PLCB2;ATP2B4;ATP1B3;CALML5;ADCY4;ORAI1;SCARB1;ADCY6;ATP2B3;HSD3B1;PRKD3;CACNA1F;NPR1;POMC;ADCY7;ATP1A3;PRKCE;ADCY3;PLCB3;ATP1B4;ATF6B;NR4A1;CAMK2D;CALML4;ATF1;ADCY9;ATP1B2;CREB5;CACNA1S;CAMK2B;CAMK4;PRKCA;CREB3L4;ITPR1;PRKD1;CAMK2A;PDE2A;ATF2;ATP1A1;ITPR2;CALML3;GNAS;PRKACB;CAMK1D;CAMK1;GNAQ;PRKACA;ATP1A2;ATP1B1;CAMK2G;PLCB4;GNA11;CALM1;LIPE;PLCB1;AGT	CALML3;GNAS;PRKACB;CAMK1D;CAMK1;GNAQ;PRKACA;ATP1A2;ATP1B1;CAMK2G;PLCB4;GNA11;CALM1;LIPE;PLCB1;AGT	hnscc
Glyoxylate and dicarboxylate metabolism	-0.8189768922216923	-3.929659762521452	0.0	0.016025516691450616	30	25	SHMT2;GLDC;AGXT;AFMID;AMT;GLUL;PGP;ACSS1;ACAT2;MDH2;CAT;GCSH;CS;ACO2;ACO1;DLD;MDH1;ACSS2;MCEE;GRHPR;ACAT1;SHMT1;PCCB;PCCA;HYI	ACAT2;MDH2;CAT;GCSH;CS;ACO2;ACO1;DLD;MDH1;ACSS2;MCEE;GRHPR;ACAT1;SHMT1;PCCB;PCCA;HYI	hnscc
Retrograde endocannabinoid signaling	-0.6894405401009244	-3.8868769581441254	0.0	0.016829304362495162	148	89	ITPR3;GNAI2;DAGLB;MAPK8;GNAI1;GNG10;PRKCB;PLCB2;GNG5;ABHD6;GNAI3;NDUFA4L2;ADCY4;MAPK14;GNG4;ADCY6;NDUFC1;CACNA1F;ADCY7;GNB3;GNB5;ADCY3;PLCB3;GABRB1;MAPK11;ADCY9;PTGS2;GNG7;NAPEPLD;NDUFB2;NDUFA1;MAPK12;CACNA1S;PRKCA;ITPR1;MAPK1;ITPR2;NDUFA11;PRKACB;MAPK13;GNAO1;GNG2;GNAQ;NDUFV3;NDUFS7;GNB4;PRKACA;NDUFC2;MAPK9;NDUFB3;NDUFB8;NDUFA12;NDUFB6;NDUFA7;NDUFB1;NDUFB4;NDUFS4;NDUFA2;NDUFS6;NDUFA6;NDUFB7;NDUFA4;NDUFS5;NDUFA8;GNG12;NDUFB11;NDUFB9;NDUFB10;NDUFA3;NDUFA5;NDUFA13;NDUFAB1;NDUFB5;NDUFS8;NDUFA9;FAAH;NDUFV1;NDUFS2;NDUFA10;PLCB4;NDUFS1;NDUFV2;NDUFS3;GNB1;GNB2;PLCB1;GNG11;MGLL;MAPK3	GNAQ;NDUFV3;NDUFS7;GNB4;PRKACA;NDUFC2;MAPK9;NDUFB3;NDUFB8;NDUFA12;NDUFB6;NDUFA7;NDUFB1;NDUFB4;NDUFS4;NDUFA2;NDUFS6;NDUFA6;NDUFB7;NDUFA4;NDUFS5;NDUFA8;GNG12;NDUFB11;NDUFB9;NDUFB10;NDUFA3;NDUFA5;NDUFA13;NDUFAB1;NDUFB5;NDUFS8;NDUFA9;FAAH;NDUFV1;NDUFS2;NDUFA10;PLCB4;NDUFS1;NDUFV2;NDUFS3;GNB1;GNB2;PLCB1;GNG11;MGLL;MAPK3	hnscc
Peroxisome	-0.5238108830998108	-3.9016992794786254	0.0	0.0168618652056509	83	74	AGPS;ACSL4;ABCD1;PEX14;PEX11B;GNPAT;ACOT8;PEX16;EHHADH;ACSL3;PEX3;NUDT7;ACSL5;PXMP2;ACOX2;PEX26;AMACR;PEX2;PEX5L;PIPOX;PEX7;XDH;HMGCLL1;PEX11A;PEX13;SLC25A17;AGXT;PXMP4;PEX11G;FAR1;PEX10;ABCD4;MPV17L2;PEX12;PAOX;ACSL6;DDO;SOD2;HACL1;ABCD3;NUDT19;PEX19;PEX6;DECR2;PMVK;DHRS4;MPV17;PEX1;CROT;HSD17B4;SLC27A2;PEX5;PHYH;ACOX1;HMGCL;ECH1;PECR;IDH2;MVK;PRDX1;IDH1;GSTK1;CAT;ACSL1;SCP2;ECI2;CRAT;MLYCD;ACAA1;PRDX5;ACOX3;NUDT12;SOD1;EPHX2	PEX6;DECR2;PMVK;DHRS4;MPV17;PEX1;CROT;HSD17B4;SLC27A2;PEX5;PHYH;ACOX1;HMGCL;ECH1;PECR;IDH2;MVK;PRDX1;IDH1;GSTK1;CAT;ACSL1;SCP2;ECI2;CRAT;MLYCD;ACAA1;PRDX5;ACOX3;NUDT12;SOD1;EPHX2	hnscc
Linoleic acid metabolism	-0.65757206782098	-3.8894681944050227	0.0	0.017040119209253496	29	14	PLA2G4E;PLA2G4D;PLA2G4A;ALOX15;PLA2G12A;PLA2G4F;CYP2J2;CYP2C19;PLA2G6;PLA2G3;PLA2G4C;PLA2G16;PLA2G2A;JMJD7-PLA2G4B	PLA2G2A;JMJD7-PLA2G4B	hnscc
Proximal tubule bicarbonate reclamation	-0.5901138484680668	-3.904727374180362	0.007142857142857143	0.017510398482791317	23	20	GLS;ATP1B3;GLUD2;SLC38A3;PCK1;CA4;ATP1A3;ATP1B4;GLS2;FXYD2;ATP1B2;PCK2;ATP1A1;SLC25A10;CA2;ATP1A2;ATP1B1;MDH1;GLUD1;AQP1	SLC25A10;CA2;ATP1A2;ATP1B1;MDH1;GLUD1;AQP1	hnscc
Herpes simplex virus 1 infection	0.5522815666479699	3.878716768533658	0.0	0.01911713767599177	492	206	EIF2AK2;STAT2;BAX;PML;CGAS;SRSF7;TAPBP;OAS2;OAS3;TAP2;IRF9;STAT1;SP100;SRSF3;SRSF4;HLA-C;IFIH1;DDX58;TAP1;BID;DAXX;SRSF2;MAP3K7;SRSF6;TAB2;NXF1;TLR2;PPP1CC;HLA-F;ALYREF;HLA-A;CASP8;BST2;HLA-B;RELA;CHUK;APAF1;HLA-E;SRSF1;SRSF9;PPP1CA;IRF3;EIF2B2;HCFC1;TBK1;PIK3CD;SRC;MYD88;CASP3;EIF2S1;CALR;RHEB;EIF2AK4;PIK3CA;BAK1;OAS1;HLA-DMB;HLA-DPA1;TRAF2;HLA-DPB1;HLA-DRA;EIF2B1;PDIA3;CD74;IKBKG;FADD;IRAK4;SYK;HLA-DRB5;CCL5;EIF2B3;HLA-DQA1;ITGA5;B2M;PIK3R1;MTOR;EIF2B4;AKT1;HLA-DQB1;TSC2;HLA-DRB1;TAB1;FAS;TP53;HLA-DRB3;POU2F1;BIRC2;TRAF3;RNASEL;ZNF3;ZFP90;IKBKB;ZNF468;ZNF777;TRADD;HLA-DMA;ZNF114;ZNF460;ZNF74;ZNF791;ZNF823;RBAK;SRPK1;TRAF5;ZNF84;ZNF189;ZNF649;ZNF420;ZNF180;EIF2AK3;ZNF160;HLA-DOA;POU2F2;ZNF398;BIRC3;NFKBIA;ZNF250;IRAK1;IKBKE;HLA-DOB;ZNF587;TRAF6;ZNF354B;IL1B;ZNF331;ZNF417;BCL2;ZNF226;IRF7;ZNF845;ZNF26;PIK3R2;SRSF8;HLA-G;ZNF436;TNFRSF1A;ZNF689;ZNF282;ZNF549;ZNF641;HLA-DRB4;NFKB1;PILRA;ZNF597;ZNF8;ZNF565;ZNF12;ZNF205;ZNF768;ZNF316;ZNF761;JAK2;ZNF101;ZNF611;ZNF616;ZFP30;ZNF195;ZNF264;TNFRSF14;ZNF7;ZNF267;IFNAR2;ZNF184;ZNF275;EIF2AK1;TLR9;ZNF133;ZNF836;TMEM173;CASP9;ZNF430;ZNF813;ZNF746;ZNF324;TICAM1;EIF2B5;ZFP1;ZNF100;ZNF688;EIF4EBP1;ZNF562;TSC1;ZFP37;ZNF585B;NECTIN1;ZNF714;AKT3;SRSF5;ITGB3;BAD;TYK2;CARD9;IFNGR1;JAK1;PPP1CB;BCL2L1;HCFC2;PTPN11;MAVS;CFP;PIK3CB;CYCS;AKT2;TLR3;C5;C3	EIF2AK2;STAT2;BAX;PML;CGAS;SRSF7;TAPBP;OAS2;OAS3;TAP2;IRF9;STAT1;SP100;SRSF3;SRSF4;HLA-C;IFIH1;DDX58;TAP1;BID;DAXX;SRSF2;MAP3K7;SRSF6;TAB2;NXF1;TLR2;PPP1CC;HLA-F;ALYREF;HLA-A;CASP8;BST2;HLA-B;RELA;CHUK;APAF1;HLA-E;SRSF1;SRSF9;PPP1CA;IRF3;EIF2B2;HCFC1;TBK1;PIK3CD;SRC;MYD88;CASP3;EIF2S1;CALR;RHEB;EIF2AK4;PIK3CA;BAK1;OAS1;HLA-DMB;HLA-DPA1;TRAF2;HLA-DPB1;HLA-DRA;EIF2B1;PDIA3;CD74;IKBKG;FADD;IRAK4;SYK;HLA-DRB5;CCL5;EIF2B3	hnscc
Alzheimer disease	-0.6652971428906833	-3.8103872055131687	0.0064516129032258064	0.019222526334442026	171	139	APP;ITPR3;BID;ADAM17;CDK5;CASP8;PSEN1;CASP7;APAF1;NCSTN;CASP3;PLCB2;GSK3B;FADD;ADAM10;CALML5;UQCR11;NDUFA4L2;FAS;RTN3;RYR3;BACE2;EIF2AK3;NDUFC1;CACNA1F;IL1B;LPL;RTN4;ATF6;SDHC;TNFRSF1A;PLCB3;APH1A;SDHD;CALML4;CASP9;NDUFB2;NDUFA1;ERN1;CACNA1S;NOS1;ITPR1;IDE;MAPK1;BAD;ATP5MC3;COX6A2;APBB1;ATP2A3;PPP3CC;ITPR2;COX7A2L;MME;NDUFA11;PPP3CB;CALML3;ATP2A2;NAE1;COX7A2;COX8A;ATP2A1;COX7A1;UQCR10;UQCRQ;GNAQ;PPP3CA;NDUFV3;NDUFS7;CYCS;NDUFC2;LRP1;NDUFB3;NDUFB8;NDUFA12;NDUFB6;NDUFA7;CYC1;NDUFB1;UQCRH;NDUFB4;GAPDH;NDUFS4;NDUFA2;COX7C;NDUFS6;COX6C;APOE;NDUFA6;UQCRB;MAPT;NDUFB7;NDUFA4;NDUFS5;NDUFA8;ATP5PB;COX7B;PPP3R1;NDUFB11;NDUFB9;NDUFB10;SDHA;SDHB;ATP5PD;NDUFA3;NDUFA5;NDUFA13;NDUFAB1;NDUFB5;COX6B1;NDUFS8;NDUFA9;NDUFV1;NDUFS2;NDUFA10;PLCB4;COX6A1;UQCRFS1;ATP5F1D;NDUFS1;NDUFV2;NDUFS3;ATP5F1E;COX5B;COX4I1;ATP5PF;CALM1;UQCRC2;UQCRC1;ATP5PO;COX5A;CAPN1;ATP5F1C;SNCA;ATP5F1A;ATP5F1B;CAPN2;HSD17B10;PLCB1;MAPK3	NAE1;COX7A2;COX8A;ATP2A1;COX7A1;UQCR10;UQCRQ;GNAQ;PPP3CA;NDUFV3;NDUFS7;CYCS;NDUFC2;LRP1;NDUFB3;NDUFB8;NDUFA12;NDUFB6;NDUFA7;CYC1;NDUFB1;UQCRH;NDUFB4;GAPDH;NDUFS4;NDUFA2;COX7C;NDUFS6;COX6C;APOE;NDUFA6;UQCRB;MAPT;NDUFB7;NDUFA4;NDUFS5;NDUFA8;ATP5PB;COX7B;PPP3R1;NDUFB11;NDUFB9;NDUFB10;SDHA;SDHB;ATP5PD;NDUFA3;NDUFA5;NDUFA13;NDUFAB1;NDUFB5;COX6B1;NDUFS8;NDUFA9;NDUFV1;NDUFS2;NDUFA10;PLCB4;COX6A1;UQCRFS1;ATP5F1D;NDUFS1;NDUFV2;NDUFS3;ATP5F1E;COX5B;COX4I1;ATP5PF;CALM1;UQCRC2;UQCRC1;ATP5PO;COX5A;CAPN1;ATP5F1C;SNCA;ATP5F1A;ATP5F1B;CAPN2;HSD17B10;PLCB1;MAPK3	hnscc
Nitrogen metabolism	-0.6834151166894942	-3.804217179274677	0.0	0.019490493273385884	17	14	CA9;GLUD2;CA4;CA8;CPS1;CA6;GLUL;CA12;CA2;CA3;CA1;GLUD1;CA13;CA5B	CA12;CA2;CA3;CA1;GLUD1;CA13;CA5B	hnscc
Vascular smooth muscle contraction	-0.4928528747282665	-3.797991066767634	0.0	0.019552663905836876	132	86	ARHGEF1;ITPR3;PPP1CC;PPP1CA;GNA13;PRKCB;CALD1;PLCB2;ROCK1;PPP1R12A;PRKCD;CALML5;ADCY4;KCNMA1;NPR2;ACTG2;ADCY6;PLA2G4E;CACNA1F;NPR1;MAP2K1;PLA2G4D;ADCY7;PLA2G4A;PRKCE;ADCY3;PLA2G12A;PLCB3;ADM;EDNRA;ARAF;PLA2G4F;GUCY1A2;CALCRL;CALML4;ADCY9;CALCB;PLA2G6;PLA2G3;CALCA;RAMP2;MYLK2;CACNA1S;PLA2G4C;PRKCA;ITPR1;MYLK3;GNA12;MAPK1;MRVI1;PPP1R14A;ROCK2;PPP1CB;ITPR2;GUCY1A1;GUCY1B1;RHOA;ARHGEF11;BRAF;MAP2K2;RAF1;PRKCQ;CALML3;PRKCH;GNAS;PRKACB;MYL6;MYL6B;GNAQ;PRKACA;PLA2G2A;PRKG1;MYL9;PLCB4;PPP1R12B;ARHGEF12;GNA11;CALM1;PPP1R12C;JMJD7-PLA2G4B;ACTA2;MYLK;MYH11;PLCB1;AGT;MAPK3	PPP1CB;ITPR2;GUCY1A1;GUCY1B1;RHOA;ARHGEF11;BRAF;MAP2K2;RAF1;PRKCQ;CALML3;PRKCH;GNAS;PRKACB;MYL6;MYL6B;GNAQ;PRKACA;PLA2G2A;PRKG1;MYL9;PLCB4;PPP1R12B;ARHGEF12;GNA11;CALM1;PPP1R12C;JMJD7-PLA2G4B;ACTA2;MYLK;MYH11;PLCB1;AGT;MAPK3	hnscc
Thermogenesis	-0.6430229658697267	-3.8114224033453072	0.006289308176100629	0.01977174137256894	231	181	ACSL4;SMARCC1;ARID1A;SMARCA4;SMARCD1;KDM1A;RPS6KA1;SMARCE1;KDM3A;CPT1A;RHEB;ACTL6A;CREB1;GRB2;MAP3K5;SMARCD2;ARID1B;ACSL3;SMARCC2;RPS6;SOS1;MTOR;RPS6KB1;TSC2;COA7;NRAS;UQCR11;NDUFA4L2;SOS2;ZNF516;ACSL5;ADCY4;MAPK14;KDM3B;COX18;SIRT6;FGFR1;ADCY6;SLC25A29;NDUFC1;SMARCD3;NPR1;COA1;DPF1;ADCY7;HRAS;SDHC;ADCY3;RPS6KB2;COX14;SMARCB1;CPT1C;ATP5MF;MLST8;COX16;SDHD;FRS2;MAPK11;ACSL6;ADCY9;COX20;DPF3;NDUFB2;NDUFA1;PRKAG2;MAPK12;CREB5;TSC1;AKT1S1;CREB3L4;PNPLA2;ATP5MC3;COX6A2;PRKAA1;ATF2;ACTB;COX7A2L;RPTOR;SMARCA2;NDUFAF1;COX17;NDUFA11;COX15;GNAS;PRKACB;COA6;MAPK13;COX11;MAP2K3;PRKAG1;COX7A2;RPS6KA3;COX8A;COX19;COX7A1;CPT1B;ATP5MG;NDUFAF2;NDUFAF6;UQCR10;KRAS;UQCRQ;NDUFAF4;COA4;NDUFAF7;NDUFAF5;NDUFV3;NDUFS7;ACTG1;PRKAB2;NDUFAF3;PRKACA;PRKAA2;SLC25A20;NDUFC2;PRKAB1;NDUFB3;NDUFB8;NDUFA12;NDUFB6;NDUFA7;CYC1;NDUFB1;UQCRH;COA3;NDUFB4;NDUFS4;NDUFA2;COX7C;NDUFS6;COX6C;PRKG1;NDUFA6;ACSL1;UQCRB;NDUFB7;NDUFA4;NDUFS5;NDUFA8;ATP5PB;COX7B;NDUFB11;NDUFB9;NDUFB10;SDHA;SDHB;ATP5PD;NDUFA3;NDUFA5;NDUFA13;NDUFAB1;NDUFB5;COX6B1;ATP5ME;NDUFS8;NDUFA9;NDUFV1;NDUFS2;CPT2;NDUFA10;COA5;COX6A1;UQCRFS1;ATP5F1D;NDUFS1;NDUFV2;NDUFS3;ATP5F1E;COX5B;COX4I1;ATP5PF;UQCRC2;UQCRC1;ATP5PO;COX5A;ATP5F1C;ATP5F1A;ATP5F1B;LIPE;PLIN1;MGLL	GNAS;PRKACB;COA6;MAPK13;COX11;MAP2K3;PRKAG1;COX7A2;RPS6KA3;COX8A;COX19;COX7A1;CPT1B;ATP5MG;NDUFAF2;NDUFAF6;UQCR10;KRAS;UQCRQ;NDUFAF4;COA4;NDUFAF7;NDUFAF5;NDUFV3;NDUFS7;ACTG1;PRKAB2;NDUFAF3;PRKACA;PRKAA2;SLC25A20;NDUFC2;PRKAB1;NDUFB3;NDUFB8;NDUFA12;NDUFB6;NDUFA7;CYC1;NDUFB1;UQCRH;COA3;NDUFB4;NDUFS4;NDUFA2;COX7C;NDUFS6;COX6C;PRKG1;NDUFA6;ACSL1;UQCRB;NDUFB7;NDUFA4;NDUFS5;NDUFA8;ATP5PB;COX7B;NDUFB11;NDUFB9;NDUFB10;SDHA;SDHB;ATP5PD;NDUFA3;NDUFA5;NDUFA13;NDUFAB1;NDUFB5;COX6B1;ATP5ME;NDUFS8;NDUFA9;NDUFV1;NDUFS2;CPT2;NDUFA10;COA5;COX6A1;UQCRFS1;ATP5F1D;NDUFS1;NDUFV2;NDUFS3;ATP5F1E;COX5B;COX4I1;ATP5PF;UQCRC2;UQCRC1;ATP5PO;COX5A;ATP5F1C;ATP5F1A;ATP5F1B;LIPE;PLIN1;MGLL	hnscc
Cardiac muscle contraction	-0.7258850115797485	-3.8193932316943933	0.013157894736842105	0.019924773426536195	78	53	TPM4;SLC9A1;ATP1B3;UQCR11;CACNA1F;CACNG6;ATP1A3;CACNA2D2;CACNG1;ATP1B4;TNNT2;SLC8A1;FXYD2;ATP1B2;CACNA1S;SLC9A6;COX6A2;ATP1A1;COX7A2L;ATP2A2;CACNA2D1;MYH7;COX7A2;MYL3;TNNC1;TPM3;COX8A;CACNB1;COX7A1;MYL2;MYH6;UQCR10;UQCRQ;MYL4;ATP1A2;TPM2;ATP1B1;CYC1;UQCRH;COX7C;COX6C;UQCRB;TPM1;COX7B;COX6B1;ACTC1;COX6A1;UQCRFS1;COX5B;COX4I1;UQCRC2;UQCRC1;COX5A	ATP2A2;CACNA2D1;MYH7;COX7A2;MYL3;TNNC1;TPM3;COX8A;CACNB1;COX7A1;MYL2;MYH6;UQCR10;UQCRQ;MYL4;ATP1A2;TPM2;ATP1B1;CYC1;UQCRH;COX7C;COX6C;UQCRB;TPM1;COX7B;COX6B1;ACTC1;COX6A1;UQCRFS1;COX5B;COX4I1;UQCRC2;UQCRC1;COX5A	hnscc
Citrate cycle (TCA cycle)	-0.8475744520232	-3.8395366502918775	0.0	0.019973151301661326	30	29	ACLY;PC;OGDHL;PCK1;SDHC;SDHD;PCK2;IDH3A;IDH2;IDH3B;IDH1;MDH2;CS;DLST;OGDH;SUCLA2;SDHA;SDHB;ACO2;ACO1;DLD;MDH1;IDH3G;PDHA1;FH;DLAT;PDHB;SUCLG1;SUCLG2	IDH3A;IDH2;IDH3B;IDH1;MDH2;CS;DLST;OGDH;SUCLA2;SDHA;SDHB;ACO2;ACO1;DLD;MDH1;IDH3G;PDHA1;FH;DLAT;PDHB;SUCLG1;SUCLG2	hnscc
Pentose phosphate pathway	-0.655130875905306	-3.7910446592571247	0.0	0.019985201468359158	30	26	G6PD;PRPS2;PFKP;ALDOB;FBP1;DERA;TALDO1;TKTL1;PRPS1;RGN;PFKL;ALDOC;PGM2;H6PD;RPE;TKT;GPI;FBP2;PFKM;RPIA;PGLS;RBKS;ALDOA;PGM1;PGD;IDNK	ALDOC;PGM2;H6PD;RPE;TKT;GPI;FBP2;PFKM;RPIA;PGLS;RBKS;ALDOA;PGM1;PGD;IDNK	hnscc
Renin secretion	-0.5020439891681188	-3.8430426231038424	0.0	0.020274706723274645	69	41	ITPR3;GNAI2;GNAI1;CREB1;PLCB2;CTSB;CALML5;GNAI3;CLCA2;ORAI1;KCNMA1;ADCY6;CACNA1F;NPR1;PDE3A;PLCB3;EDNRA;PDE3B;GUCY1A2;CALML4;CACNA1S;ITPR1;PPP3CC;ITPR2;GUCY1A1;GUCY1B1;PPP3CB;CALML3;GNAS;PRKACB;GNAQ;ACE;PPP3CA;PRKACA;PPP3R1;PLCB4;CALM1;AQP1;CLCA4;PLCB1;AGT	ITPR2;GUCY1A1;GUCY1B1;PPP3CB;CALML3;GNAS;PRKACB;GNAQ;ACE;PPP3CA;PRKACA;PPP3R1;PLCB4;CALM1;AQP1;CLCA4;PLCB1;AGT	hnscc
Valine, leucine and isoleucine degradation	-0.8171846491623936	-3.8215634153863416	0.0	0.02041818586720636	48	45	IL4I1;EHHADH;BCAT1;HMGCLL1;ALDH1B1;HMGCS1;AACS;ACSF3;HMGCL;ACAA2;ACAT2;ABAT;HADHB;ACADM;MCCC2;IVD;HADHA;ACAA1;DLD;OXCT1;HMGCS2;ALDH3A2;MCCC1;AUH;HIBCH;HIBADH;MCEE;DBT;AOX1;BCAT2;ACADS;ALDH7A1;HADH;ACAT1;HSD17B10;ALDH2;ACADSB;BCKDHB;ALDH6A1;ECHS1;ACAD8;PCCB;PCCA;BCKDHA;ALDH9A1	ACAA2;ACAT2;ABAT;HADHB;ACADM;MCCC2;IVD;HADHA;ACAA1;DLD;OXCT1;HMGCS2;ALDH3A2;MCCC1;AUH;HIBCH;HIBADH;MCEE;DBT;AOX1;BCAT2;ACADS;ALDH7A1;HADH;ACAT1;HSD17B10;ALDH2;ACADSB;BCKDHB;ALDH6A1;ECHS1;ACAD8;PCCB;PCCA;BCKDHA;ALDH9A1	hnscc
Drug metabolism	-0.5221303231333883	-3.8224479141159784	0.0	0.02082861899528027	108	72	TYMP;RRM2;TK1;UPP1;TPMT;IMPDH1;UCK2;GMPS;MPO;UMPS;HPRT1;CDA;NME7;DUT;GSTO1;RRM1;ALDH3B1;CYP3A5;NME1-NME2;ADH6;XDH;NME1;FMO2;UCK1;FMO5;NME4;ALDH1A3;CYP2C19;UGT1A8;NAT1;NME6;GSTM5;DPYD;RRM2B;FMO3;GSTM1;ITPA;GUSB;UCKL1;MGST1;GSTT2B;GSTA1;GSTP1;UGT1A6;NME3;CES1;GSTM4;MGST3;CMPK1;GSTA4;GSTM3;GSTT1;FMO1;IMPDH2;GSTK1;UGT1A10;GSTM2;ALDH3A1;MGST2;ADH7;CES2;AOX1;ADH5;UGT1A7;MAOA;TK2;ADH1A;HPGDS;ADH1C;ADH4;MAOB;ADH1B	GUSB;UCKL1;MGST1;GSTT2B;GSTA1;GSTP1;UGT1A6;NME3;CES1;GSTM4;MGST3;CMPK1;GSTA4;GSTM3;GSTT1;FMO1;IMPDH2;GSTK1;UGT1A10;GSTM2;ALDH3A1;MGST2;ADH7;CES2;AOX1;ADH5;UGT1A7;MAOA;TK2;ADH1A;HPGDS;ADH1C;ADH4;MAOB;ADH1B	hnscc
Circadian entrainment	-0.5168570736351383	-3.7656073087873074	0.006802721088435374	0.02221719359496563	97	57	ITPR3;GNAI2;GNAI1;GNG10;PRKCB;CREB1;PLCB2;GNG5;CALML5;GNAI3;ADCY4;RYR3;FOS;GNG4;ADCY6;PER1;ADCY7;GNB3;GNB5;PER2;ADCY3;PLCB3;NOS1AP;CAMK2D;GUCY1A2;CALML4;ADCY9;GNG7;PER3;CAMK2B;NOS1;PRKCA;ITPR1;CAMK2A;MAPK1;GUCY1A1;GUCY1B1;RYR1;CALML3;GNAS;PRKACB;GNAO1;GNG2;GNAQ;GNB4;PRKACA;CAMK2G;PRKG1;GNG12;RPS6KA5;PLCB4;CALM1;GNB1;GNB2;PLCB1;GNG11;MAPK3	RYR1;CALML3;GNAS;PRKACB;GNAO1;GNG2;GNAQ;GNB4;PRKACA;CAMK2G;PRKG1;GNG12;RPS6KA5;PLCB4;CALM1;GNB1;GNB2;PLCB1;GNG11;MAPK3	hnscc
Olfactory transduction	-0.5620919206656834	-3.7552834022869783	0.014184397163120567	0.022830142958441286	444	23	GRK2;ARRB2;CALML5;RGS2;OR13C8;ADCY3;CAMK2D;CALML4;SLC8A1;GNG7;GRK3;CAMK2B;CAMK2A;PDE2A;CALML3;PRKACB;PRKACA;NCALD;CAMK2G;PRKG1;ARRB1;CALM1;GNB1	CALML3;PRKACB;PRKACA;NCALD;CAMK2G;PRKG1;ARRB1;CALM1;GNB1	hnscc
