Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	transcription, DNA-templated (GO:0006351)	120/356	0.0002136175451603592	0.003771938868350564	0	0	1.3325900442197796	11.262149308702533	TCERG1;CRCP;NR3C1;PWP1;TRIM29;TRIM24;PKNOX1;NFRKB;ZNF202;GTF2I;MEF2A;SUPT16H;MED4;GTF2F1;ILF2;HCFC1;TFAM;DDX5;GATA6;SUPT4H1;GLIS3;BAZ2A;MRPL12;RPAP1;GTF2E2;HIVEP2;SMN1;ZNF148;RREB1;SMARCA5;NFATC2;NFATC1;SMARCA1;SUPT5H;POU2F2;ESR1;NFKB1;NFATC4;SETX;COPS5;FUBP1;PAF1;RNPS1;MMS19;TCF4;ZNF136;KDM5A;CALCOCO1;BMPR2;TGFB1I1;RSF1;ASH2L;YBX2;ARRB1;YBX1;ARRB2;MED16;CDC73;NUP62;UBTF;ELOB;NELFB;NELFCD;NELFA;NCOA1;PRMT5;TBP;PARP1;NCBP1;NCBP2;ARNT;TFB2M;BAZ1B;MLF1;TAF6L;NCOR1;PAX8;IRF1;MED20;IRF7;PTMA;NFAT5;GTF3C3;CTDP1;NFIX;GTF3C4;SMARCD3;GTF3C5;RNMT;DDX21;POLR2B;HSF1;LEO1;POLR2E;POLR2F;POLR2G;POLR2I;RNGTT;TAF15;NFYA;BRF1;TAF12;TAF10;DEK;SSRP1;USF2;XAB2;KLF5;ERCC3;NFIC;TCEA2;DRG1;TCEA1;TAF7;CEBPZ;TAF6;TRIP13;TAF5;POLR3K;RBMX
GO_Biological_Process_2018	regulation of cellular amine metabolic process (GO:0033238)	25/51	0.00021941292358728049	0.0038609108588479046	0	0	1.9379168943719016	16.326087670646164	PSMD12;PSMD14;PSMD13;PSMA7;PSMA8;PSMD8;PSMD9;PSMB7;PSMD6;PSMD7;PSMB2;PSMB3;PSMD3;PSMD1;PSMF1;PSMA5;PSMA6;PSMA4;PSMA1;PSMC3;PSME3;PSMC1;PSMC2;PSME1;PSME2
GO_Biological_Process_2018	regulation of cellular amino acid metabolic process (GO:0006521)	25/51	0.00021941292358728049	0.003847643123937775	0	0	1.9379168943719016	16.326087670646164	PSMD12;PSMD14;PSMD13;PSMA7;PSMA8;PSMD8;PSMD9;PSMB7;PSMD6;PSMD7;PSMB2;PSMB3;PSMD3;PSMD1;PSMF1;PSMA5;PSMA6;PSMA4;PSMA1;PSMC3;PSME3;PSMC1;PSMC2;PSME1;PSME2
GO_Biological_Process_2018	coenzyme metabolic process (GO:0006732)	25/51	0.00021941292358728049	0.00383446626392429	0	0	1.9379168943719016	16.326087670646164	PANK2;PANK1;CROT;PPCDC;ACAT1;THTPA;MTHFD1L;GPAT4;DBT;FPGS;MLYCD;AASDHPPT;ACBD6;ACOT8;ACOT7;OXSM;ACSL6;ACOT13;SLC5A6;VNN1;VNN2;FASN;ACOT2;ACOT1;ACOT4
GO_Biological_Process_2018	cellular response to insulin stimulus (GO:0032869)	45/110	0.00023185583907328188	0.004038089920788251	0	0	1.6172797354849144	13.535652548055243	ATP6V1A;HDAC5;IRS1;PRKDC;SHC1;PIK3R1;SLC2A4;PIK3C2A;BAIAP2L1;AKT2;PDK4;ATP6V0A2;ENPP1;INPP5K;ATP6V1H;ZNF106;AP3S1;ATP6V1E1;ATP6V1E2;PDK2;ATP6V1C1;RAB8A;ATP6V1F;APPL1;PRKCI;ATP6V1G1;PARP1;PKLR;CAV2;PDPK1;INSR;ADIPOQ;DENND4C;GAB1;SORBS1;KAT2B;FER;PKM;TBC1D4;APC;RPS6KB1;MARS;GRB2;GPLD1;VAMP2
GO_Biological_Process_2018	regulation of microtubule polymerization (GO:0031113)	19/35	0.00023206910416974282	0.004028056593803393	0	0	2.146104537881569	17.959622962092297	NUMA1;CAV3;DCTN1;STMN2;ARL2;TUBB4A;CAMSAP1;EML2;PAK1;CLIP1;FES;STMN1;ABL1;RPS3;RAC1;MAPT;CLASP1;CDK5RAP2;SNCA
GO_Biological_Process_2018	mitochondrial translation (GO:0032543)	44/107	0.0002357712570733129	0.0040784431350681894	0	0	1.6256768265310455	13.578707062153926	MRPS17;MRPS15;GFM1;MRPS16;MRPS35;MRPS33;MRPL19;MRPS12;MRPS34;MRPL16;MRPL39;MRPS10;MTIF2;MRPL15;MRPL37;MRPS30;MRPL12;MRPL57;MRPL10;MRPL11;MRPL41;MRPL3;MRPL1;IARS2;HARS;CHCHD1;MRPS28;TSFM;NDUFA7;MRPS27;MRPS22;MRPL28;MRPS21;MRPS7;MRPL45;HARS2;MRPL46;MRPL43;TUFM;MRPL44;MRPL30;MRPL52;MRPL53;MRPS9
GO_Biological_Process_2018	protein transmembrane import into intracellular organelle (GO:0044743)	22/43	0.00023779097037159258	0.004099484195291341	0	0	2.022644423707232	16.877184847722972	DNAJC19;HSP90AA1;TOMM40;AGK;HSPA4;TIMM9;TIMM13;TIMM23;TIMM44;PEX1;TOMM20;PEX14;HSPD1;TOMM22;TIMM50;CHCHD4;GRPEL1;PEX3;GRPEL2;PEX5;TIMM17A;TOMM7
GO_Biological_Process_2018	negative regulation of wound healing (GO:0061045)	15/25	0.0002445245973719885	0.004201377173027802	0	0	2.3720102787112074	19.72609919279156	APCS;SERPINE1;PROZ;FGF2;KNG1;VTN;THBD;PROC;APOH;CD109;APOE;CD34;PHLDB2;CLASP1;CLASP2
GO_Biological_Process_2018	regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	15/25	0.0002445245973719885	0.00418727859191026	0	0	2.3720102787112074	19.72609919279156	CAMK2D;GSTM2;PDE4D;PKD2;JPH1;TRDN;FKBP1A;JPH2;JPH3;FKBP1B;HRC;CASQ2;DMD;CLIC2;PRKACA
GO_Biological_Process_2018	cellular response to hypoxia (GO:0071456)	52/132	0.00024600375801193654	0.004198518987073285	0	0	1.55738048602251	12.94208685316957	LIMD1;PSMD8;PSMD9;NPEPPS;PSMD6;PSMD7;FAM162A;PSMD3;PSMD1;EP300;ELOB;HIF1AN;PTGIS;ARNT;SIRT2;RBX1;PSMA5;PSMA6;SFRP1;PSMA4;PSMA1;PSME3;PSME1;PSME2;PSMD12;PSMD14;PSMD13;GATA6;HIGD1A;PTGS2;PSMA7;PSMA8;PSMB7;PSMB2;PSMB3;LMNA;PGK1;PSMF1;EGLN1;TIGAR;BAD;MTOR;VEGFA;FABP1;RGCC;TBL2;PSMC3;PSMC1;PSMC2;HYOU1;STUB1;P4HB
GO_Biological_Process_2018	'de novo' posttranslational protein folding (GO:0051084)	17/30	0.0002485005768355262	0.004226994811972301	0	0	2.2402319298939184	18.594071509485346	ERO1A;HSPA9;CCT2;HSPA8;HSPA5;HSPA4;PTGES3;DNAJB12;SELENOF;HSPA2;HSPA14;HSPE1;CHCHD4;DNAJB1;HSPH1;HYOU1;UGGT1
GO_Biological_Process_2018	glucan catabolic process (GO:0009251)	12/18	0.00025882634814555484	0.004388009483676964	0	0	2.6355669763457863	21.768078517786304	PYGB;PHKG1;AGL;STBD1;PGM2;PYGM;PHKB;PHKA1;PYGL;GYG2;PHKA2;GYG1
GO_Biological_Process_2018	posttranscriptional gene silencing by RNA (GO:0035194)	12/18	0.00025882634814555484	0.004373479650949557	0	0	2.6355669763457863	21.768078517786304	TNRC6C;MOV10;CNOT7;EIF6;AGO3;CELF1;AGO1;AGO2;WTIP;LIMD1;NRDE2;TNRC6A
GO_Biological_Process_2018	prostaglandin biosynthetic process (GO:0001516)	12/18	0.00025882634814555484	0.004359045724708799	0	0	2.6355669763457863	21.768078517786304	CBR1;CD74;HPGDS;PTGIS;FAM213B;PTGES2;PTGES3;AKR1C3;MIF;PTGS2;PTGDS;PTGES
GO_Biological_Process_2018	skeletal muscle contraction (GO:0003009)	12/18	0.00025882634814555484	0.0043447067585091	0	0	2.6355669763457863	21.768078517786304	MYH3;TNNT1;TNNC1;TNNC2;TNNT3;STAC3;TNNI1;MYH8;TNNI2;MYH14;RCSD1;MYH7
GO_Biological_Process_2018	negative regulation of calcium-mediated signaling (GO:0050849)	12/18	0.00025882634814555484	0.004330461818317265	0	0	2.6355669763457863	21.768078517786304	PRNP;GSTM2;ACTN3;PLEK;FKBP1B;CHORDC1;ATP2B4;ITPR1;CASQ2;PKD2;CLIC2;TRDN
GO_Biological_Process_2018	release of cytochrome c from mitochondria (GO:0001836)	12/18	0.00025882634814555484	0.004316309982309694	0	0	2.6355669763457863	21.768078517786304	GGCT;FIS1;BCL2;BAX;SFN;MFF;SOD2;DNM1L;CLU;TIMM50;BCL2L1;BOK
GO_Biological_Process_2018	SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)	6/6	0.00026135547597274094	0.004344289882374257	0	0	3.95335046451868	32.61367503610906	SRP19;SRP72;ZFAND2B;SRP54;SEC61B;SRP9
GO_Biological_Process_2018	negative regulation of complement activation (GO:0045916)	6/6	0.00026135547597274094	0.004330185045093821	0	0	3.95335046451868	32.61367503610906	CR1;SERPING1;C4BPA;C4BPB;A2M;CD55
GO_Biological_Process_2018	protein homooligomerization (GO:0051260)	70/190	0.0002643458782598842	0.004365556688544301	0	0	1.4564975395595134	11.998994012067282	RYR1;CDA;TOR2A;B4GALT1;CD3E;PKD2;RYR3;THG1L;ALAD;ANXA6;EMILIN1;TK1;DNM1L;FCER1G;VWF;ACTN2;GPX3;ADIPOQ;SIGMAR1;ATPIF1;ACOT13;MIF;OLFM4;SEPT4;ALDH1A3;CLDN3;ALDH5A1;CAT;CHMP4B;HPRT1;CRYAB;COLEC12;BLM;USP16;ATL3;HM13;ATL1;ILDR1;NLRC4;MFF;ACACB;HSD17B10;ACACA;CRYZ;SRR;RNF213;NACC2;C9;HSF1;STOM;GBP1;FIS1;PRNP;PNPT1;MLKL;CAV1;AKR1C1;TAF10;EIF2AK3;TOR1B;SOD2;PEX14;EHD1;LETM1;EHD3;EHD4;APC;CCDC88C;BAX;RBMX
GO_Biological_Process_2018	positive regulation of protein localization to cell periphery (GO:1904377)	23/46	0.00026816265872748755	0.0044143033789882866	0	0	1.97667523225934	16.256012702142677	ITGB1;PRKCI;LRP1;NUMA1;EPB41;PDPK1;ARHGEF16;RHOG;STAC3;CIB1;PIK3R1;SORBS1;EFCAB7;EGFR;GNAI1;EPB41L2;KIF5B;AGR2;PTPN9;RANGRF;SPTBN1;PLS1;ARF6
GO_Biological_Process_2018	endocytosis (GO:0006897)	92/263	0.0002750460497844903	0.004513054636817539	0	0	1.3829210750407548	11.337978032464607	WIPF1;DENND1A;LRRK2;CLTC;HBB;AP2A1;VLDLR;SNX11;PIK3C2A;RABEPK;JCHAIN;EEA1;DPYSL2;MRC1;STAB1;RAC2;TOM1;CD36;RAC1;SCARF1;HSP90AA1;CD93;AHSG;RHOG;TSC2;APOA1;VRK1;HBA1;VRK3;HSPG2;RBSN;HEATR5A;CTTN;BIN1;HEATR5B;PECAM1;RIN3;PRTN3;AMPH;MASP1;GAS6;STEAP2;RAB7A;COLEC12;RAB1A;LRP1;WAS;PLD4;HPR;SNX33;LRP8;TM9SF4;HSP90B1;CORO1C;HPX;HSPH1;MICALL1;CLTCL1;PACSIN2;PIP5K1A;ATP6V1H;MAPK1;SNX9;APOE;PIP5K1C;CD14;APOB;APOL1;FCGR1A;LDLR;ELANE;SNX5;PDLIM7;MAPK3;CD163;CAV3;AMBP;CAV1;M6PR;ARHGAP27;LRP1B;EHD1;MARCO;SNX18;AXL;ALB;SAA1;HYOU1;CALR;FCGR2B;FOLR2;FOLR1
GO_Biological_Process_2018	regulation of viral genome replication (GO:0045069)	29/63	0.0002845182531667098	0.004653514890736282	0	0	1.8197962455720904	14.858114332353482	IFITM3;TOP2A;RNASEL;DDX3X;STAU1;IFIT5;ADAR;ADARB1;ZC3HAV1;LARP1;IFI16;SRPK2;APOBEC3F;MX1;EIF2AK2;ISG15;ISG20;ILF3;CNOT7;SLPI;TNIP1;OAS2;OAS3;PPIE;PKN2;PABPC1;PPIA;PPID;LTF
GO_Biological_Process_2018	purine ribonucleotide metabolic process (GO:0009150)	30/66	0.0002958119640465629	0.0048227746087208005	0	0	1.7969774838721269	14.601855490845532	LRRK2;OLA1;GNAI3;AK3;AK4;CROT;GIMAP7;ACAT1;SULT1A1;SULT1C2;OPA1;RAB23;ENPP1;BPNT1;ADSS;SULT1A4;HSPA8;BAD;CLPX;SULT2B1;MYH3;IMPAD1;MYH8;ADSSL1;NDUFS1;HPRT1;MYH4;MYH6;RAN;MYH7
GO_Biological_Process_2018	negative regulation of cell cycle G2/M phase transition (GO:1902750)	31/69	0.00030517640024626516	0.004959602453683728	0	0	1.7761429623199865	14.377203388393026	PSMD12;PSMD14;PSMD13;FHL1;PSMA7;PSMA8;PSMD8;BABAM1;PSMD9;PSMB7;PSMD6;PSMD7;PSMB2;PSMB3;CHEK1;PSMD3;PSMD1;PSMF1;SKP1;USP47;RBX1;PSMA5;PSMA6;PSMA4;PSMA1;PSMC3;PSME3;PSMC1;PSMC2;PSME1;PSME2
GO_Biological_Process_2018	regulation of cell-substrate adhesion (GO:0010810)	18/33	0.0003125390258829941	0.005063132219304505	0	0	2.1563729806465517	17.403614542060662	DMTN;FZD7;ALOX15;MINK1;ARL2;PLG;TSC1;PIK3CB;NPNT;PPM1F;CORO1C;BST1;RAC2;AGR2;RSU1;RAC1;JAK2;LIMS1
GO_Biological_Process_2018	positive regulation of cell-matrix adhesion (GO:0001954)	18/33	0.0003125390258829941	0.00504710964899025	0	0	2.1563729806465517	17.403614542060662	NRP1;COL16A1;ROCK1;CCL21;CIB1;PTPRJ;TSC1;PPM1F;VEGFA;SFRP1;ABL1;CDH13;RAC1;CD36;UTRN;HRG;S100A10;LIMS1
GO_Biological_Process_2018	positive regulation of mRNA processing (GO:0050685)	11/16	0.00031707115514721256	0.00510414544074519	0	0	2.7179284443565916	21.896676170185238	NUDT21;SNW1;NCBP1;NCBP2;THRAP3;TRA2B;LEO1;PAF1;NUP98;RBMX;CDC73
GO_Biological_Process_2018	positive regulation of viral transcription (GO:0050434)	21/41	0.0003216011506437409	0.005160788275896258	0	0	2.0248868232900548	16.28454165709643	SMARCB1;CTDP1;DHX9;HPN;SUPT4H1;NUCKS1;RSF1;RRP1B;GTF2F1;SUPT5H;SMARCA4;SNW1;POLR2B;POLR2E;EP300;POLR2F;POLR2G;NELFB;NELFA;NELFCD;POLR2I
GO_Biological_Process_2018	telomere organization (GO:0032200)	21/41	0.0003216011506437409	0.0051446102562226	0	0	2.0248868232900548	16.28454165709643	CTC1;SP100;RTEL1;XRCC6;MRE11;PCNA;PARP1;XRCC5;PTGES3;H3F3A;RPA1;RPA2;POLD3;RAD50;HIST1H3A;ERCC4;POLD1;RPA3;APEX1;POT1;DNA2
GO_Biological_Process_2018	positive regulation of secretion by cell (GO:1903532)	25/52	0.00032175757351177186	0.005131027805095539	0	0	1.9006492617878268	15.284474305629988	RAB3A;TTN;MYO18A;STXBP5;DNM1L;MYH10;CLASP1;CLASP2;UNC13B;FGB;RAB2B;FGA;FGG;GOLPH3L;DTNBP1;RAB27A;RAB27B;SYTL4;UNC13D;GOLPH3;RGCC;ANG;EZR;PPIA;PPID
GO_Biological_Process_2018	positive regulation of binding (GO:0051099)	35/81	0.00032531444725441	0.005171587614764031	0	0	1.7082378550389354	13.718377026064072	GPSM1;FOXC1;RALB;LRP1;EPB41;DHX9;USP33;LRRK2;RPL11;PON1;HMGB2;HMGB1;TXN;PSEN1;ADD1;ADD2;VTN;STMN1;APOE;CLIC2;DTX3L;NCBP1;RIPK2;AKTIP;PYHIN1;CAV1;AMFR;EDF1;TMEM173;PARP9;MMP9;SIRT2;NME1;FKBP1A;RAN
GO_Biological_Process_2018	negative regulation of endocytosis (GO:0045806)	16/28	0.0003320014173802689	0.005261500723265566	0	0	2.259057408296388	18.095888673287707	MTMR2;CAV1;NR1H2;ADIPOQ;APOC3;SNX33;LGALS3;APOC2;APOC1;RACK1;PACSIN3;UNC119;PRTN3;RAC1;FCGR2B;ARF6
GO_Biological_Process_2018	negative regulation of response to DNA damage stimulus (GO:2001021)	16/28	0.0003320014173802689	0.005245211247342143	0	0	2.259057408296388	18.095888673287707	CD74;RTEL1;KDM1A;THOC1;PTTG1IP;MIF;THOC5;CLU;CCAR2;CXCL12;DDX39B;RPS3;TRIM32;CD44;TPT1;BCL2L1
GO_Biological_Process_2018	positive regulation of DNA biosynthetic process (GO:2000573)	26/55	0.0003444777674177671	0.005425524836829832	0	0	1.8688565832270119	14.901292468159694	HSP90AB1;TNKS;MAPK1;CCT8;CCT7;HNRNPA1;CCT4;MAPK3;PDGFRB;CCT3;CCT2;HSP90AA1;RFC3;RFC2;XRCC5;HGF;PTGES3;NEK7;GRHL2;GREM1;CCT6A;RGCC;DKC1;POT1;PRKD2;ATR
GO_Biological_Process_2018	regulation of cellular component organization (GO:0051128)	54/140	0.00035226105891031075	0.0055310405649825105	0	0	1.5248637506000622	12.12440213145802	FAM107A;TMEM97;RPTOR;STK11;OPHN1;ZMYM3;ZMYM4;CFL1;CD177;SH3D19;ARHGEF11;HSP90AA1;TSC2;ARFGAP1;HCFC1;ZFYVE16;RUFY2;RAPGEF1;CDH13;RAB5B;CAMK2D;LTBP4;EFNA5;RASGRP2;CAMSAP1;RAP1B;BAG5;RAP1A;ABL1;PACSIN2;ABL2;PACSIN3;PDZD8;PACSIN1;HSPA8;CDK11A;RAB4B;GSN;DAB2IP;PTPN11;LARP4;WTIP;CDK11B;AGT;MTOR;GFAP;RAB14;SNX17;NEDD4;TAOK2;UNC119;HRG;EBAG9;ZNF135
GO_Biological_Process_2018	heart contraction (GO:0060047)	22/44	0.00036266129436532635	0.005676872960571351	0	0	1.97667523225934	15.659302693530572	MYLK2;GPX1;ACE;TNNC1;TPM1;SLC8A1;TTN;TRDN;MYL4;CSRP3;SGCD;TNNT1;MYL2;TNNT3;MYL3;TNNI1;CASQ2;TNNI2;DMD;SGCG;MYH6;MYH7
GO_Biological_Process_2018	positive regulation of actin filament bundle assembly (GO:0032233)	22/44	0.00036266129436532635	0.00565951249280202	0	0	1.97667523225934	15.659302693530572	NRP1;FHOD1;SYNPO2;PXN;PLEK;SERPINF2;TPM1;LPAR1;APOA1;ARHGEF10L;SORBS3;PPM1F;PAK1;SFRP1;WNT11;RGCC;SYNPO2L;ABL1;RAC1;SYNPO;PFN1;S100A10
GO_Biological_Process_2018	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	19/36	0.0003754362296302337	0.005841009389643543	0	0	2.086490522940414	16.457031105425838	FZD3;FZD2;CAMK2A;WNT5A;NFATC1;GNAO1;TNRC6C;MOV10;PPP3CB;PLCB3;GNG2;WNT11;AGO3;AGO1;GNB1;AGO2;PLCB1;MAP3K7;TNRC6A
GO_Biological_Process_2018	actin polymerization or depolymerization (GO:0008154)	19/36	0.0003754362296302337	0.005823255561711497	0	0	2.086490522940414	16.457031105425838	GSN;WAS;MICAL3;TWF1;DSTN;ARHGAP6;TTC17;PREX1;COBLL1;MICAL1;CFL2;CFL1;ABI1;MICALL2;MSRB2;ANG;RAC1;JAK2;CAP2
GO_Biological_Process_2018	negative regulation of smooth muscle cell migration (GO:0014912)	10/14	0.00037727234998673133	0.005834002430249365	0	0	2.8238217603704854	22.258897064845033	MEF2C;IGFBP5;LRP1;IGFBP3;ADIPOQ;SERPINE1;TPM1;SLIT2;CORO1B;PRKG1
GO_Biological_Process_2018	myofibril assembly (GO:0030239)	23/47	0.0004002885154232385	0.006171215390346785	0	0	1.9346183124240344	15.13514777480544	TMOD1;PDGFRB;MYLK2;PDGFRA;MYBPC1;ACTN2;TMOD2;TPM1;LMOD1;MYPN;LMOD3;TTN;CSRP3;OBSCN;MYH3;TNNT1;MYL2;TNNT3;CAPN3;MYOZ3;CASQ1;MYOZ1;MYH6
GO_Biological_Process_2018	negative regulation of protein binding (GO:0032091)	30/67	0.0004071997201941802	0.00625885594021356	0	0	1.770156924411349	13.818210984780992	RALB;KDM1A;ROCK1;USP33;LRRK2;CTSZ;ARRB2;ACTB;DNAJB2;MAPK8;HSPA5;CAV1;CTNNBIP1;ADIPOQ;TFIP11;GTPBP4;PEX14;AES;PPP1CA;DAB2;GNL3L;SLPI;ADAM15;CFHR2;CFHR1;CFHR5;BAX;TMBIM6;CAMK1;NES
GO_Biological_Process_2018	translocation of molecules into host (GO:0044417)	7/8	0.00041157828140352007	0.006307159069075564	0	0	3.4591816564538447	26.96608976658514	DDX39B;ALYREF;THOC1;THOC3;THOC2;THOC5;THOC6
GO_Biological_Process_2018	positive regulation of mRNA 3'-end processing (GO:0031442)	7/8	0.00041157828140352007	0.006288275359287911	0	0	3.4591816564538447	26.96608976658514	NUDT21;NCBP1;NCBP2;HSF1;LEO1;PAF1;CDC73
GO_Biological_Process_2018	viral mRNA export from host cell nucleus (GO:0046784)	7/8	0.00041157828140352007	0.006269504388066158	0	0	3.4591816564538447	26.96608976658514	DDX39B;ALYREF;THOC1;THOC3;THOC2;THOC5;THOC6
GO_Biological_Process_2018	mRNA cleavage (GO:0006379)	7/8	0.00041157828140352007	0.00625084514881596	0	0	3.4591816564538447	26.96608976658514	CPSF1;PCF11;CLP1;CSTF3;CPSF3;RNASE4;WDR33
GO_Biological_Process_2018	stress-activated protein kinase signaling cascade (GO:0031098)	31/70	0.000416274432115733	0.006303407795509156	0	0	1.7507694914297007	13.628280038470454	STK39;PAK1;MAPK8;SLK;MAP3K20;NEK1;MAPK1;IKBKG;MAP4K5;MAP3K7;PAK2;MAP2K5;MAP4K3;MAP3K5;SKP1;MAPK3;MAP3K2;MAP4K2;MAP3K3;MAP2K1;STRADA;MINK1;NFKB1;MAPK13;MAPK11;TAOK3;TNIP2;TAOK1;CCDC88C;TAOK2;CCM2
GO_Biological_Process_2018	GTP metabolic process (GO:0046039)	13/21	0.00041777668621733363	0.006307439141322643	0	0	2.4473121923210868	19.041467945306174	MOCS2;MOCS3;LRRK2;GNAI3;AK3;AK4;GIMAP7;GPHN;OPA1;IMPDH1;RAB23;IMPDH2;RAN
GO_Biological_Process_2018	protein dephosphorylation (GO:0006470)	49/125	0.000418156078684956	0.0062945441579036285	0	0	1.5497133820913225	12.056236703107405	PTPRS;PTPRM;PTPRJ;PPP1CB;DUSP11;PPP1CC;PPP3CB;PPP3CC;PPP4R2;SBF1;PPP1R12A;DUSP3;SSU72;PPP2R5A;CTDNEP1;DUSP22;PPM1A;PPM1B;SDHAF2;CTDSP1;PGP;PHPT1;MTMR2;MTMR3;PHLPP1;CTDP1;PDXP;RPAP2;MTMR6;PPM1F;TIMM50;MTM1;PPM1G;PPP2CB;RPRD1B;RPRD1A;EYA2;EYA3;PTPN11;PTPN12;PPP2R3A;PTPN13;SSH1;PPP1CA;PDP1;PTPRE;PTPRB;PTPN9;PTPN7
GO_Biological_Process_2018	positive regulation of viral genome replication (GO:0045070)	17/31	0.00042103403591649377	0.006319225544946671	0	0	2.167966383768308	16.85116234834375	TOP2A;SRPK2;DDX3X;STAU1;NUCKS1;ADAR;ADARB1;LARP1;CNOT7;VAPA;TBC1D20;PPIE;PKN2;PABPC1;PPIB;PPIA;PPID
GO_Biological_Process_2018	regulation of hematopoietic stem cell differentiation (GO:1902036)	33/76	0.000427560160920293	0.006398356308434767	0	0	1.7165863859094266	13.316273926730874	PSMD12;FOXC1;PSMD14;PSMD13;PSMA7;PSMA8;PSMD8;PSMD9;PSMB7;PSMD6;PSMD7;HIST1H3A;PSMB2;PSMB3;PSMD3;ABL1;PSMD1;PSMF1;YTHDF2;TCF12;H3F3A;EIF2AK2;PSMA5;PSMA6;HIST2H3A;PSMA4;PSMA1;PSMC3;PSME3;PSMC1;PSMC2;PSME1;PSME2
GO_Biological_Process_2018	alternative mRNA splicing, via spliceosome (GO:0000380)	9/12	0.0004290353751637052	0.006401659413626864	0	0	2.965012848389009	22.990624183178905	DDX17;RBM17;HNRNPM;DDX5;SFPQ;DHX9;SRSF1;SRSF6;SLU7
GO_Biological_Process_2018	plasminogen activation (GO:0031639)	9/12	0.0004290353751637052	0.006382995683557981	0	0	2.965012848389009	22.990624183178905	FGB;FGA;ST14;APOH;FGG;F11;PGK1;PLAT;KLKB1
GO_Biological_Process_2018	spliceosomal tri-snRNP complex assembly (GO:0000244)	9/12	0.0004290353751637052	0.0063644404635476385	0	0	2.965012848389009	22.990624183178905	PRPF6;SART3;USP4;PRPF3;DDX20;CD2BP2;PRPF31;PRPF19;PRPF8
GO_Biological_Process_2018	cytoplasmic translational initiation (GO:0002183)	9/12	0.0004290353751637052	0.00634599281003011	0	0	2.965012848389009	22.990624183178905	MCTS1;EIF3M;EIF2S3;EIF4H;DENR;EIF3D;EIF4B;EIF3A;EIF4G1
GO_Biological_Process_2018	anaphase-promoting complex-dependent catabolic process (GO:0031145)	34/79	0.0004301301662675593	0.006343798377061721	0	0	1.7014419720713303	13.188595895840606	PSMD12;PSMD14;PSMD13;PSMA7;ANAPC10;PSMA8;PSMD8;PSMD9;PSMB7;PSMD6;CCNB1;PSMD7;PSMB2;PSMB3;PSMD3;PSMD1;PSMF1;BUB3;ANAPC7;UBE2C;UBE2E1;PSMA5;PSMA6;PSMA4;PSMA1;PSMC3;PSME3;PSMC1;PSMC2;PSME1;CDK1;PSME2;ANAPC2;MAD2L1
GO_Biological_Process_2018	negative regulation of binding (GO:0051100)	35/82	0.00043089378871493083	0.006336746408680957	0	0	1.6874056860750462	13.076801666403705	SP100;RALB;KDM1A;ROCK1;USP33;LRRK2;CTSZ;RSF1;ACTB;DNAJB2;MAPK8;SUMO1;IFI16;SUMO3;HABP4;JAK2;CAV1;CTNNBIP1;TFIP11;PEX14;WAPL;AES;PPP1CA;NFKBIA;DAB2;GNL3L;SLPI;CFHR2;CFHR1;ID1;CFHR5;BAX;TMBIM6;CAMK1;NES
GO_Biological_Process_2018	regulation of supramolecular fiber organization (GO:1902903)	15/26	0.0004430767973342725	0.006497186485048254	0	0	2.280779114145392	17.611645914052843	HSPA8;GPX1;RDX;WAS;ARL2;SSH3;CAMSAP1;ARHGAP35;SSH1;CXCL12;MAP1B;MAP1A;ABL1;APOE;MAPT
GO_Biological_Process_2018	regulation of muscle contraction (GO:0006937)	15/26	0.0004430767973342725	0.00647856990486187	0	0	2.280779114145392	17.611645914052843	MYLK2;TNNC1;CAV1;TNNC2;TPM1;ENO1;CNN1;MYL5;TNNT1;MYL2;TNNT3;MYL3;TNNI1;PPP1R12B;MYL9
GO_Biological_Process_2018	regulation of microtubule-based process (GO:0032886)	15/26	0.0004430767973342725	0.006460059705133693	0	0	2.280779114145392	17.611645914052843	IGBP1;PHLDB1;MEMO1;EFNA5;HDAC6;KLHL42;DIAPH1;CYLD;APC;TAOK1;CDK2AP2;MAPT;PHLDB2;CLASP1;CLASP2
GO_Biological_Process_2018	cytoskeleton-dependent intracellular transport (GO:0030705)	15/26	0.0004430767973342725	0.006441654976629039	0	0	2.280779114145392	17.611645914052843	TUBB;HOOK3;DYNLL1;CCDC88B;TUBA1C;CCDC88A;TUBA1B;KIF5C;HOOK1;KIF5B;KIF5A;KIF13A;CCDC88C;KIF13B;DYNC1I1
