Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
p75NTR negatively regulates cell cycle via SC1,0.00023836118395849268,3.481739688529081,0.1054945054945055,0.5445799694990037,6,4,HARS2;PAPD5;MZB1;MAT2B,HARS2;PAPD5;MZB1
Latent infection - Other responses of Mtb to phagocytosis,9.597595143043707e-05,4.01423472085503,0.001152073732718894,0.5447786852991415,35,1,APEH,APEH
Mtb iron assimilation by chelation,9.597595143043707e-05,4.01423472085503,0.001152073732718894,0.5447786852991415,6,1,APEH,APEH
SUMOylation of SUMOylation proteins,0.0008293665656167742,3.5452467281100772,0.19492656875834447,0.5449040463056323,35,33,CTSV;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;RAB11B;SNX1;SYNE2;EIF4B;DCAF8;ECT2;IGF2BP2;LMO4;ABCB6;RNASET2;PPP6R2;ATP5J;BPGM;DFFB;GYPC;MSL2;PRTFDC1;PTPN7;SELENOO;SMCR8;STRN3,CTSV;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;RAB11B
Nuclear Envelope Breakdown,0.0011212288953751418,3.5388671101131703,0.05070118662351672,0.5452631235237734,53,51,ADGRG2;AP1S1;GSDMD;PPP1R1B;CNOT10;CTSV;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;RAB11B;EIF3F;TBC1D8;KCNAB2;SNX1;AHCTF1;EIF4B;B3GLCT;DCAF8;ECT2;LMO4;ABCB6;RNASET2;PPP6R2;ATP5J;BPGM;DFFB;FAM126A;FBXO30;KRT6A;MSL2;NOP58;PLPP6;PRR12;PTPN7;SCFD1;SDE2;SELENOO;SHC1;SLC12A7;SMCR8;STRN3;TRIM59;ZNF22,ADGRG2;AP1S1;GSDMD;PPP1R1B;CNOT10;CTSV;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;RAB11B;EIF3F
RNA Polymerase III Abortive And Retractive Initiation,0.0005859868555000541,3.6649847494599315,0.21793103448275863,0.5454346673135753,41,36,DDX4;SCAMP3;ATP6V1A;AVL9;FOXO4;CNNM3;BIRC5;ING5;MYLPF;CASQ1;DEFA6;SULF1;ACTN1;DNAJC3;NDUFB6;ATF1;C15orf38-AP3S2;CAND1;CASTOR2;CDV3;CIB1;CMBL;HBZ;HMCES;HSD3B2;HSP90B1;JMY;KTI12;NT5DC1;PDLIM1;PHC1;PIP5K1C;RASSF2;SRSF3;TRAF2;WDYHV1,DDX4;SCAMP3;ATP6V1A;AVL9;FOXO4;CNNM3;BIRC5;ING5;MYLPF;CASQ1;DEFA6;SULF1
RNA Polymerase III Transcription,0.0005859868555000541,3.6649847494599315,0.21793103448275863,0.5454346673135753,41,36,DDX4;SCAMP3;ATP6V1A;AVL9;FOXO4;CNNM3;BIRC5;ING5;MYLPF;CASQ1;DEFA6;SULF1;ACTN1;DNAJC3;NDUFB6;ATF1;C15orf38-AP3S2;CAND1;CASTOR2;CDV3;CIB1;CMBL;HBZ;HMCES;HSD3B2;HSP90B1;JMY;KTI12;NT5DC1;PDLIM1;PHC1;PIP5K1C;RASSF2;SRSF3;TRAF2;WDYHV1,DDX4;SCAMP3;ATP6V1A;AVL9;FOXO4;CNNM3;BIRC5;ING5;MYLPF;CASQ1;DEFA6;SULF1
Dopamine Neurotransmitter Release Cycle,0.00025352175492895175,3.485096560088106,0.3126801152737752,0.5457740494333051,23,11,IFRD1;TMX1;HMCN1;KPNA6;ZNF440;LIG4;ACY3;CCNB2;C17orf75;PCMT1;PERP,IFRD1;TMX1;HMCN1;KPNA6;ZNF440;LIG4;ACY3;CCNB2;C17orf75
Gamma-carboxylation of protein precursors,0.0005559693341011989,3.4945528453498707,0.015611448395490026,0.5464077272062468,10,9,HMX3;FBXW11;C17orf80;KRT4;MTFR1;HIST1H1D;CLN3;FGFR1OP;HNRNPH3,HMX3;FBXW11;C17orf80;KRT4;MTFR1;HIST1H1D;CLN3;FGFR1OP
Loss of MECP2 binding ability to 5mC-DNA,0.00018626675846724808,3.548190976838447,0.06752037252619325,0.5466528596895507,4,3,NANP;HARS2;AKT2,NANP;HARS2
Regulation of lipid metabolism by PPARalpha,0.0015242011511361654,3.48813008085665,0.018001800180018002,0.5472906678487228,119,93,CORO6;LMCD1;MSMO1;GABARAPL2;PSMA6;PVALB;TRPS1;MAGT1;PRKCD;ARPC4;GRK6;BSCL2;ALG8;WDR35;BAX;FUCA1;DYNC1I2;KIAA1324L;C19orf66;GEMIN7;ASCC3;CYFIP1;ZZZ3;RALGPS2;PDCD2;VWA2;DCDC2;COL10A1;CCDC186;EPHB4;GTF2H3;UBTD2;CPNE3;VASP;ELL;HIST1H1C;ZFAND1;TMEM120B;NOB1;PPP1R3G;FIG4;DSN1;TMTC3;MRPS10;TRAPPC2L;AKT2;ZNF430;POU2F2;PLXDC2;STAP2;STON2;FAH;RBM14;REEP4;AP4M1;LARP4;MAT2B;ALCAM;AIMP2;ANO1;ATG16L1;BORCS6;C19orf12;CXCL13;FAM102A;FETUB;FGF17;GSTT2;HACE1;INPP1;INPP4A;KIF7;KLHL26;KRIT1;LAMA5;LENG8;LYSMD3;MED7;MEF2A;MME;NUP37;PACSIN3;POLR2F;PRKCI;RTL8A;RTTN;SMTN;SNAPC1;SP2;TBC1D1;TRIM29;VHL;ZNF219,CORO6;LMCD1;MSMO1;GABARAPL2;PSMA6;PVALB;TRPS1;MAGT1;PRKCD;ARPC4;GRK6;BSCL2;ALG8;WDR35;BAX;FUCA1;DYNC1I2;KIAA1324L;C19orf66;GEMIN7;ASCC3;CYFIP1;ZZZ3;RALGPS2;PDCD2;VWA2;DCDC2;COL10A1;CCDC186;EPHB4;GTF2H3;UBTD2;CPNE3;VASP;ELL;HIST1H1C;ZFAND1;TMEM120B;NOB1;PPP1R3G;FIG4;DSN1
MAPK6/MAPK4 signaling,0.0008589724706320287,4.221213677077757,0.96,0.54850994832393,94,78,LRRK1;PHF21A;TRIM68;CXCL10;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;C19orf66;NDUFAF1;SEL1L;VAC14;CTDSPL;UBE4A;ZNF384;KCNAB2;TMEM19;HMGN3;AUTS2;TUBG1;PGAM2;GINS2;KDM4A;TPI1;DNAJC14;ZNF782;MIPEP;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;FADS1;FAM107A;FAM193A;HDLBP;IFI30;INPPL1;LDLR;LDLRAP1;NFIA;NT5E;OAF;ODF2;PARP16;PARVG;PCDHB2;PDAP1;PDLIM3;REN;SEPT9;SGMS1;SLC25A40;SNX12,LRRK1;PHF21A;TRIM68;CXCL10;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;C19orf66;NDUFAF1;SEL1L;VAC14;CTDSPL;UBE4A;ZNF384;KCNAB2
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.000948404727224296,3.44931294294837,0.1050228310502283,0.5493137350064147,78,55,PRDM15;EIF3C;PDE1A;NDST1;CCDC71;LANCL2;UBE2D2;FARP1;RAB24;ATG5;SENP8;PELP1;ANAPC4;TBC1D9;CCDC59;FOXP4;EPPK1;VCAN;CNP;ANKRD46;FAM213A;MGST3;FZD1;PHYH;C8orf82;MATR3;BCL11A;MLYCD;CDK2AP2;TBC1D20;SPTBN1;ZNF148;RPL24;ARHGAP29;EHD1;GLRX;ANG;BAZ1B;C15orf52;CDH13;CLC;CSRP1;CYB5A;EIF6;ESRP1;FBLN1;FLRT3;GLMP;MKNK1;PIN1;PTGES3L-AARSD1;RBBP6;SND1;TP53I11;USF1,PRDM15;EIF3C;PDE1A;NDST1;CCDC71;LANCL2;UBE2D2;FARP1;RAB24;ATG5;SENP8;PELP1;ANAPC4;TBC1D9;CCDC59;FOXP4;EPPK1;VCAN;CNP;ANKRD46;FAM213A;MGST3;FZD1;PHYH;C8orf82;MATR3;BCL11A;MLYCD;CDK2AP2;TBC1D20;SPTBN1;ZNF148;RPL24;ARHGAP29;EHD1;GLRX;ANG;BAZ1B;C15orf52;CDH13;CLC;CSRP1;CYB5A;EIF6;ESRP1;FBLN1;FLRT3;GLMP
CHL1 interactions,0.00045344984631248475,3.356060965715823,0.000744047619047619,0.5497708248057592,9,7,RLF;RIN2;GORASP1;CHMP3;BRAP;GCC2;PRMT9,RLF;RIN2;GORASP1;CHMP3;BRAP;GCC2
Hyaluronan uptake and degradation,0.0002595468266086175,3.3602244472407197,0.17177914110429449,0.5498431705939689,12,8,KIF26B;TTC26;INO80E;NEO1;CDR2L;COTL1;RRN3;SP6,KIF26B;TTC26;INO80E
Ovarian tumor domain proteases,0.00045498753762861894,3.9955012167250215,0.536723163841808,0.5508065983833496,38,31,AGPS;JUND;AMACR;STK36;AUP1;KCNAB2;CDK5RAP1;ZNF420;SRRM2;RPS15;SUCLG1;PTMA;DLD;ZNF397;MRPS24;SLC2A4;ARPC3;CAPN5;CCDC69;COG7;CYLD;DCAF10;DNAJC7;GPLD1;GTF3C4;HLA-DRB1;IGFBP4;LPIN1;NUP205;SGCD;ZNF652,AGPS;JUND;AMACR;STK36;AUP1;KCNAB2;CDK5RAP1;ZNF420;SRRM2;RPS15;SUCLG1;PTMA;DLD;ZNF397;MRPS24;SLC2A4;ARPC3;CAPN5;CCDC69;COG7;CYLD;DCAF10;DNAJC7;GPLD1;GTF3C4;HLA-DRB1;IGFBP4;LPIN1
NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,0.0002911708015197552,3.30722742075243,0.2936400541271989,0.5511290215104616,12,12,AGPS;JUND;GGA3;EPHB2;ZNF420;SRRM2;DLD;ARHGAP32;DAB2;GANAB;HLA-DRB1;LPIN1,AGPS;JUND;GGA3;EPHB2;ZNF420;SRRM2;DLD;ARHGAP32;DAB2;GANAB;HLA-DRB1;LPIN1
Norepinephrine Neurotransmitter Release Cycle,0.00026983605717552974,3.3359306130331228,0.1280558789289872,0.5515621827683658,18,8,RERE;TMX1;HMCN1;ZNF440;LIG4;ACY3;CCNB2;PCMT1,RERE;TMX1;HMCN1;ZNF440;LIG4;ACY3;CCNB2
Switching of origins to a post-replicative state,0.0008641700554062385,3.348914850741168,0.7902621722846442,0.551573681246821,91,79,SMG7;DIS3L2;LDB1;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;ENTPD4;GTF3C1;GNLY;ITGAV;STXBP3;VPS28;ARHGAP44;SNRPD1;KIAA0319L;CELSR1;HNRNPCL1;MRPL57;CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;ANK2;AP1M2;ATP6V1B1;ATXN1L;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CD4;CELF2;CLCA4;COPB1;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;DTWD1;EML1;FAM107A;FLI1;GPLD1;HDLBP;LASP1;LDLR;NFIA;NUDT14;ODF2;PARVG;PTBP3;REN;SEPT9;SLC25A40;SNX12;TMCO1;WDR43;WNT4,SMG7;DIS3L2;LDB1;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;ENTPD4;GTF3C1;GNLY;ITGAV;STXBP3;VPS28;ARHGAP44;SNRPD1;KIAA0319L;CELSR1;HNRNPCL1;MRPL57;CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;ANK2;AP1M2;ATP6V1B1;ATXN1L;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CD4;CELF2;CLCA4;COPB1;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;DTWD1;EML1;FAM107A;FLI1
Plasma lipoprotein remodeling,0.001133086904298193,4.244132931885887,0.0,0.5516102437464433,32,20,ZNF146;NOMO1;PARN;FAM20C;RAB43;MON2;TRMT10A;CCDC186;CPNE3;VASP;OPA3;ADAM10;MAP2K6;WDR76;CLSTN1;RPP25L;MOSPD2;ETNK1;RGL1;TIMM29,ZNF146;NOMO1;PARN;FAM20C;RAB43;MON2;TRMT10A;CCDC186;CPNE3;VASP;OPA3;ADAM10;MAP2K6;WDR76;CLSTN1;RPP25L
Transport of Mature mRNA Derived from an Intronless Transcript,0.000916508053393407,3.3614561062217585,0.28843537414965986,0.5520476536260366,42,41,CTSV;CPNE5;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;CD46;RAB11B;SNX1;CAP1;C12orf57;FCGR3A;EIF4B;ZNF595;DCAF8;ECT2;TGFBRAP1;LMO4;SCO2;ABCB6;RNASET2;PPP6R2;ATP5J;BPGM;DFFB;MSL2;PTPN7;SELENOO;SMCR8;STAC3;STRN3;SYAP1;TK2;TMEM70,CTSV;CPNE5;TRAF6;UNC5B;NPAS3;TCP1;MUC5B;APAF1;NENF;HOXD8;SGPP2;MYH1;MYH2;CD46;RAB11B
Hedgehog 'off' state,0.0011162547781839627,3.3011652285327684,0.27479892761394104,0.5526400802103041,100,81,TM9SF3;PAK1;PSMA2;TMEM161A;PIGQ;ERGIC2;MAP3K8;PSMD2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;POLR1B;PPP2R5C;ATL2;ZFYVE19;PRKRA;CHTF18;MAPKBP1;BRAF;HNRNPCL1;PPP2R2A;POLA2;CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;ANGEL2;VDR;NISCH;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;AKR1B1;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;FADS1;FAM107A;GALNT14;HCCS;HDLBP;INPPL1;KYNU;LDLR;LDLRAP1;NF2;NFIA;ODF2;PARVG;PCDHB9;REN;SEPT9;SLC25A40;SLC9A1;SNX12;WDR36,TM9SF3;PAK1;PSMA2;TMEM161A;PIGQ;ERGIC2;MAP3K8;PSMD2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS
Transcriptional regulation of white adipocyte differentiation,0.0011451140832435096,4.2286469665730735,0.04567901234567901,0.552645916069792,84,68,PARN;CORO6;LMCD1;MSMO1;GABARAPL2;PSMA6;PVALB;TRPS1;MAGT1;PRKCD;ARPC4;GRK6;BSCL2;DHRSX;DYNC1I2;KIAA1324L;C19orf66;CYFIP1;ZZZ3;RALGPS2;SAMSN1;PDCD2;CCDC186;ZHX1;STK3;TMEM120B;PPP1R3G;TST;MRPS10;TRAPPC2L;ZNF430;FBXO44;PLXDC2;STAP2;STON2;TYMP;AP4M1;LARP4;MAT2B;AIMP2;AKAP5;ATG16L1;BORCS6;C14orf166;C19orf12;FETUB;FGF17;GSTT2;INPP1;INPP4A;KRIT1;LAMA5;LENG8;MED7;MME;NOXA1;NUP37;PRKCI;PUM3;RNF181;RTL8A;RTTN;SIN3A;SNAPC1;TBC1D1;TMEM35B;TRIM29;ZFYVE26,PARN;CORO6;LMCD1;MSMO1;GABARAPL2;PSMA6;PVALB;TRPS1;MAGT1;PRKCD;ARPC4;GRK6;BSCL2
Interaction With Cumulus Cells And The Zona Pellucida,0.0001532812726620351,3.667373652977059,0.010845986984815618,0.5527314135367334,11,2,TPST1;CARD16,TPST1;CARD16
ARL13B-mediated ciliary trafficking of INPP5E,8.963336418352147e-05,3.329454385333959,0.006335797254487857,0.5529697401823662,3,1,RARRES2,RARRES2
DNA Replication Pre-Initiation,0.001132687600825949,4.20023599908362,0.17981072555205047,0.5531493915837962,85,72,SACS;SMG7;DIS3L2;LDB1;ENTPD3;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;CES3;GEMIN4;ENTPD4;GTF3C1;GNLY;STXBP3;YY1AP1;WDR92;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;ATP6V1B1;BRI3;C2CD3;C4B;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DOCK8;DPP3;FAM107A;FLI1;HDLBP;HOOK1;IMPACT;KRT3;LDLR;NFIA;ODF2;PARVG;REN;SEPT9;SF3B5;SLC25A40;SNX12;SVIL;TMCO1;TSSC4;WDR43;WNT4;ZNF622,SACS;SMG7;DIS3L2;LDB1;ENTPD3;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;CES3;GEMIN4;ENTPD4;GTF3C1;GNLY
HDACs deacetylate histones,0.0005238212305812882,3.2957353037234287,0.29784366576819404,0.553593918595286,60,32,TMOD4;HARS2;KPNA1;PAPD5;DYNC1I2;SPRED1;RAB13;PSMD10;DCUN1D5;MRPL34;ANKS1A;TRAPPC2L;MALSU1;LRRC40;C5orf22;TRIM21;STON2;MAT2B;DDX23;SULT1A1;ZNHIT2;CMA1;ECM1;GNE;INPP4A;PHLDB1;SEMA3A;SIMC1;SLC35B3;SP2;SQLE;YARS,TMOD4;HARS2;KPNA1;PAPD5;DYNC1I2;SPRED1;RAB13;PSMD10;DCUN1D5;MRPL34;ANKS1A
Defective factor VIII causes hemophilia A,0.00027489423790338116,3.3365844312335504,0.1477139507620164,0.5540804262007154,7,7,KRT4;MTFR1;CLN3;DCP2;DNAJB1;AMN1;CDAN1,KRT4;MTFR1;CLN3;DCP2;DNAJB1;AMN1;CDAN1
Scavenging by Class A Receptors,0.0006921061701636782,3.3621351929626138,0.00156128024980484,0.5546264310766991,19,17,MBNL1;PIK3CB;TLK1;CPNE3;ADAM10;CLSTN1;FOXP1;GRK5;RASAL2;GAR1;RTN3;STK39;ARHGEF6;CENPL;CTGF;ERBB4;SLC2A1,MBNL1;PIK3CB;TLK1;CPNE3;ADAM10;CLSTN1;FOXP1;GRK5;RASAL2;GAR1;RTN3;STK39
Maturation of spike protein,0.00016563288729208472,3.339657011566566,0.6683006535947712,0.5549622618097309,6,5,C1orf50;G6PC3;SLC44A2;INTS10;RRBP1,C1orf50;G6PC3;SLC44A2
Nectin/Necl  trans heterodimerization,0.00028332978074782037,4.029623358949375,0.11318242343541944,0.555440238544732,7,7,GGACT;IGF1R;CASK;PPP2R1B;ENPP7;EFL1;POTEI,GGACT;IGF1R;CASK;PPP2R1B
Activation of Matrix Metalloproteinases,0.0005603003072266225,3.6695684344203126,0.1731266149870801,0.5557238383580977,33,22,BID;TRIM68;RAB8A;ZNF639;TMCO3;NDUFAF1;CEMIP;LURAP1L;NUP155;ZNF281;NME3;PTRHD1;TRIM56;HIST2H4B;GALK2;MOSPD2;BTBD2;CAST;COPZ2;EIF2B4;INPP5A;TMOD1,BID;TRIM68;RAB8A;ZNF639;TMCO3;NDUFAF1;CEMIP;LURAP1L;NUP155;ZNF281;NME3;PTRHD1
Apoptosis,0.0011641778247073685,3.429578191935475,0.7124773960216998,0.5559601331895065,179,147,ADGRG2;AP1S1;ABCF2;SARAF;LYRM2;MYO6;PFKP;FRMD4B;CXCL10;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;EFHD1;IFI44L;GSR;CTSK;SAR1B;GGA3;SIPA1L3;SHARPIN;ZC3H13;PPP2R2D;TRMT13;MRPL27;UFSP2;STRIP1;CDK5RAP1;EPHB2;CRIP1;OBP2A;ZGPAT;FBXL2;GHDC;MRPL41;XPO4;ZNF630;MRPS12;CPVL;SFXN3;UBE2V2;PSMB8;MRC2;NMT2;OGFOD1;TMEM245;NUF2;ZNF197;SELENOK;PIN4;GPC1;CFL1;CHORDC1;MCRIP1;GINS2;KDM4A;GIGYF2;CCDC58;ZNF782;CD55;TANGO2;POTEF;ERP29;TXNDC12;SERBP1;RBM15B;HCFC1;RPS3;PEA15;ADNP;RPS19;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;AK3;ALDH3A1;AMOTL1;AP1M2;BLOC1S4;BRI3;C2CD3;C4B;CCDC28A;CCDC47;CCDC71L;CCDC86;CLCA4;COL28A1;COMMD3-BMI1;CYLD;DCAF10;DENND3;DMTN;DNAH7;DNAJC7;DPP3;EPB41L4B;EPHX4;EVPL;FAM107A;FAM98B;GMPPB;GPCPD1;GPKOW;GTF3C4;HDLBP;HLA-DRB1;IPO11;KRT85;LDLR;MBL2;MIER1;MPZ;NDST2;NFIA;ODF2;OLFML3;PARVG;PCDHGC3;PEBP1;PPP1R3D;PUSL1;RBM17;REN;RPL39;SCPEP1;SDC1;SEPT9;SKP2;SLC25A13;SLC25A40;SNX12;SRGAP3;TKTL2;USP28;YIPF3;ZNF8,ADGRG2;AP1S1;ABCF2;SARAF;LYRM2;MYO6;PFKP;FRMD4B;CXCL10;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;EFHD1;IFI44L;GSR;CTSK;SAR1B;GGA3;SIPA1L3;SHARPIN;ZC3H13;PPP2R2D;TRMT13;MRPL27;UFSP2;STRIP1;CDK5RAP1;EPHB2;CRIP1;OBP2A;ZGPAT;FBXL2;GHDC;MRPL41;XPO4;ZNF630;MRPS12;CPVL;SFXN3;UBE2V2;PSMB8;MRC2;NMT2;OGFOD1;TMEM245;NUF2;ZNF197;SELENOK;PIN4;GPC1;CFL1;CHORDC1;MCRIP1;GINS2;KDM4A;GIGYF2;CCDC58;ZNF782;CD55;TANGO2;POTEF;ERP29;TXNDC12;SERBP1;RBM15B;HCFC1;RPS3;PEA15;ADNP;RPS19;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;AK3;ALDH3A1;AMOTL1;AP1M2;BLOC1S4;BRI3;C2CD3;C4B;CCDC28A;CCDC47;CCDC71L;CCDC86;CLCA4;COL28A1;COMMD3-BMI1;CYLD;DCAF10;DENND3;DMTN;DNAH7;DNAJC7;DPP3;EPB41L4B;EPHX4;EVPL;FAM107A;FAM98B;GMPPB;GPCPD1;GPKOW;GTF3C4;HDLBP;HLA-DRB1
Lysosomal oligosaccharide catabolism,0.0003832694151982002,4.250639790101921,0.0009182736455463728,0.556263098376147,4,4,MMP14;DAZAP2;NEIL2;COX18,MMP14;DAZAP2;NEIL2;COX18
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS),0.0006947892737697708,3.3635049999218123,0.014492753623188406,0.5568245166149394,16,16,BID;CLCN6;KATNA1;KIAA1109;TAF7L;KRT4;KRT12;SRI;MTFR1;CLN3;DCP2;DNAJB1;YIPF2;AMN1;CDAN1;HNRNPH3,BID;CLCN6;KATNA1;KIAA1109;TAF7L;KRT4;KRT12;SRI;MTFR1;CLN3;DCP2;DNAJB1;YIPF2
Diseases of hemostasis,0.0006947892737697708,3.3635049999218123,0.014492753623188406,0.5568245166149394,16,16,BID;CLCN6;KATNA1;KIAA1109;TAF7L;KRT4;KRT12;SRI;MTFR1;CLN3;DCP2;DNAJB1;YIPF2;AMN1;CDAN1;HNRNPH3,BID;CLCN6;KATNA1;KIAA1109;TAF7L;KRT4;KRT12;SRI;MTFR1;CLN3;DCP2;DNAJB1;YIPF2
VEGFR2 mediated vascular permeability,0.0005386117900718311,4.016199039907052,0.05860349127182045,0.55713362229248,27,23,IL1RAP;CASP7;OPLAH;CXCL10;FAM76B;KRT35;CCDC127;ZC3H13;PPP2R2D;PRKAA2;OBP2A;PIAS2;ZNFX1;DNAJC14;HK3;ABCB7;ERO1A;IFI30;KLHL40;PCMTD2;PTPN3;PUSL1;VWA1,IL1RAP;CASP7;OPLAH;CXCL10;FAM76B;KRT35;CCDC127;ZC3H13;PPP2R2D;PRKAA2;OBP2A;PIAS2
HDL remodeling,0.0006116770171496977,3.286545861740928,0.0007057163020465773,0.5573144249626211,10,8,ZNF146;RAB43;MON2;TRMT10A;CPNE3;MAP2K6;WDR76;CLSTN1,ZNF146;RAB43;MON2;TRMT10A;CPNE3;MAP2K6;WDR76;CLSTN1
Recycling of eIF2:GDP,0.00029835811968569514,3.258181876531428,0.28272251308900526,0.5577669547497424,8,8,DCUN1D4;ZFYVE27;IQGAP2;NDUFA9;JPT2;FZD6;RAP2A;TNRC6A,DCUN1D4;ZFYVE27;IQGAP2;NDUFA9;JPT2
