Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Downregulation of TGF-beta receptor signaling,-0.598345052082627,-0.9673135601974807,0.614,1.0,26,19,STRAP;XPO1;USP15;PPP1CA;PPP1CC;PPP1CB;STUB1;TGFBR1;RPS27A;TGFB1;ZFYVE9;SMAD3;NEDD4L;UBB;TGFBR2;UBA52;UCHL5;SMAD2;SMURF2,UBB;TGFBR2;UBA52;UCHL5;SMAD2;SMURF2
Glutathione conjugation,-0.5854568690105156,-0.9734675141127845,0.614,1.0,37,32,HPGDS;GCLC;GGT5;GSTM2;GSTM3;GSTM4;GSTM5;GSTM1;ESD;GSTA4;GSTT1;GGCT;GSTK1;GCLM;CNDP2;GSS;GSTP1;MGST3;GSTO1;GGT1;AKR1A1;MGST1;GSTA1;GGT6;CHAC2;GSTA3;OPLAH;MGST2;GSTT2;GSTT2B;GSTZ1;GGT7,CHAC2;GSTA3;OPLAH;MGST2;GSTT2;GSTT2B;GSTZ1;GGT7
TRAF3-dependent IRF activation pathway,-0.6100792360773822,-0.9619418529540867,0.6156156156156156,1.0,14,13,IRF7;TRIM25;RNF135;EP300;DDX58;IFIH1;CREBBP;SIKE1;IRF3;TBK1;TRAF3;MAVS;IKBKE,TBK1;TRAF3;MAVS;IKBKE
Nicotinate metabolism,-0.5941197596095515,-0.9703734643482822,0.616,1.0,31,24,NT5E;PTGIS;RNLS;PARP14;NAXD;BST1;NAXE;NUDT12;PARP9;PTGS2;PARP16;NAMPT;PARP10;NAPRT;NADSYN1;NNMT;NMNAT3;NMRK1;CD38;NADK2;QPRT;NADK;PARP4;NMNAT1,NMNAT3;NMRK1;CD38;NADK2;QPRT;NADK;PARP4;NMNAT1
Platelet Aggregation (Plug Formation),-0.5873814178294369,-0.9730040675388741,0.617,1.0,37,32,ITGA2B;ITGB3;GP1BA;GP1BB;GP9;F2;FGA;FGB;FGG;SRC;SHC1;VWF;TLN1;RAP1A;RAP1B;RASGRP2;RAPGEF4;PDPK1;GP5;GRB2;SYK;AKT1;SOS1;ADRA2A;APBB1IP;CSK;CRK;PTPN1;FN1;BCAR1;RAPGEF3;PTK2,FN1;BCAR1;RAPGEF3;PTK2
Anchoring fibril formation,-0.6452904946714003,-0.9975826717165434,0.6175847457627118,1.0,7,5,COL7A1;LAMA3;BMP1;LAMB3;LAMC2,BMP1;LAMB3;LAMC2
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,-0.5757016654349445,-0.9810017550819395,0.618,1.0,66,57,LIMD1;ELOB;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PSMA8;RBX1;PSMD14;PSMB3;PSMA1;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;EGLN1;WTIP;PSMD9;PSMA6;PSMC6;VHL;PSMD2;PSMB2;RPS27A;PSMD5;PSMA2;UBE2D1;PSMB8;PSMB10;PSMB5;UBE2D2;PSMA3;UBB;PSMB6;ELOC;PSMD11;AJUBA;PSMB4;PSME4;PSMC5;UBA52;PSMC4;CUL2;PSMD10;PSMB1;PSMB9;PSMD4,UBB;PSMB6;ELOC;PSMD11;AJUBA;PSMB4;PSME4;PSMC5;UBA52;PSMC4;CUL2;PSMD10;PSMB1;PSMB9;PSMD4
Postmitotic nuclear pore complex (NPC) reformation,-0.5902160415078643,-0.9735286862955371,0.618,1.0,27,27,NUP133;NUP160;NUP205;NUP37;NUP54;NUP62;NUP98;SUMO1;TNPO1;RCC1;RAN;RANGAP1;NDC1;SEC13;KPNB1;NUP58;NUP107;UBE2I;POM121;NUP35;NUP43;NUP93;AHCTF1;NUP85;NUP188;SEH1L;NUP155,NUP85;NUP188;SEH1L;NUP155
S37 mutants of beta-catenin aren't phosphorylated,-0.6070427435001439,-0.9595862716317152,0.619,1.0,15,14,PPP2R5B;PPP2R5A;PPP2R5E;APC;PPP2CB;GSK3B;CTNNB1;AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D,AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,-0.5959813133067018,-0.9613546709612952,0.62,1.0,22,18,LMNA;LMNB1;YWHAE;PRDX2;SOD2;CAPN2;CAST;CAPNS1;PRDX1;CDC25C;CAPNS2;CAPN1;BCL2L11;APP;FOXO3;JUN;CDK5;GOLGA2,CAPN1;BCL2L11;APP;FOXO3;JUN;CDK5;GOLGA2
PKMTs methylate histone lysines,-0.5870902917231704,-0.9729031659538621,0.62,1.0,47,33,DPY30;SETD7;RBBP7;RBBP4;ATF7IP;ASH2L;WDR5;NFKB1;KMT2D;RELA;RBBP5;MECOM;EHMT1;EHMT2;SETD1B;EED;KMT2A;SETD2;SMYD3;SUV39H2;SETD1A;NSD1;SUZ12;SETDB1;KMT2B;SETD3;KMT2E;NFKB2;NSD2;EZH2;NSD3;SMYD2;KMT2C,EHMT2;SETD1B;EED;KMT2A;SETD2;SMYD3;SUV39H2;SETD1A;NSD1;SUZ12;SETDB1;KMT2B;SETD3;KMT2E;NFKB2;NSD2;EZH2;NSD3;SMYD2;KMT2C
RHO GTPase Effectors,-0.5623950066214018,-0.9898653156514943,0.62,1.0,274,213,KIF5A;LIMK2;ITGB1;NCKIPSD;MYH10;MYH11;MYH14;MYL12B;MYL6;MYL9;MYLK;NUP133;NUP160;NUP37;NUP98;MAPK11;MAPK14;MAPK3;DYNC1I1;DIAPH2;DAAM1;FLNA;SRC;SPC24;XPO1;YWHAZ;ZW10;YWHAE;PRKCZ;PPP2R5B;PPP1CC;PPP1R12A;PPP1R12B;PPP1R14A;PPP2R5A;RPS27;RCC2;RANGAP1;ROCK2;ROCK1;RHOB;CLIP1;ARPC1B;ACTB;CDKN1B;ACTG1;CFL1;CKAP5;ABL1;YWHAQ;YWHAH;WIPF1;KIF5B;ARPC3;BUB3;CTTN;NUDC;PPP2R5E;CTNNA1;RANBP2;TAOK1;CLASP2;SEC13;PAK2;YWHAB;YWHAG;DLG4;ARPC5;KNTC1;NUP107;PPP1CB;ARPC1A;ARPC4;PFN1;PRKCB;AR;MAPK1;S100A8;WAS;BTK;DYNLL1;S100A9;RHOG;DIAPH1;RAC1;NDE1;ABI1;CENPL;SFN;CLASP1;NCF2;ACTR3;KDM1A;RHPN2;DIAPH3;ACTR2;NDEL1;RTKN;PAFAH1B1;PDPK1;MAD2L1;NUP43;KLC2;RAC2;PAK1;AHCTF1;NSL1;CDC25C;NCF1;GRB2;PPP2CB;PKN2;PRKCD;PRKCA;DSN1;NDC80;RHOQ;KTN1;SCAI;MAPRE1;ZWILCH;CYBA;IQGAP2;CTNNB1;BAIAP2;PKN1;PIN1;H2AFX;WASF2;CIT;DVL3;GOPC;CDC42;DVL1;DYNLL2;CYFIP2;NOXA1;CDCA8;WASF3;CYBB;NUP85;PKN3;FMNL1;BRK1;DYNC1LI1;CENPN;PPP2R5C;MEN1;SRGAP2;PIK3C3;CENPH;DYNC1LI2;NF2;CDH1;WIPF3;MAD1L1;DYNC1H1;AURKB;PPP2R1A;SEH1L;TAX1BP3;INCENP;NCF4;NCOA2;CENPE;MYH9;KLC1;SRF;NCKAP1L;CENPU;KIF14;NCKAP1;CENPF;SPC25;ABI2;PRC1;CENPK;RHOA;PPP2R1B;PLK1;WASL;CENPI;FMNL3;KIF2C;DYNC1I2;PFN2;BUB1B;CDC20;RHOC;LIMK1;DVL2;PPP2CA;IQGAP1;CYFIP1;NUF2;PPP2R5D;FMNL2;IQGAP3;WASF1;EVL;ERCC6L;NCK1;ZWINT;WIPF2;ARPC2;BIRC5;KIF2A;PIK3R4;CENPC;KLC4;KLC3;MIS12;PTK2,WASF3;CYBB;NUP85;PKN3;FMNL1;BRK1;DYNC1LI1;CENPN;PPP2R5C;MEN1;SRGAP2;PIK3C3;CENPH;DYNC1LI2;NF2;CDH1;WIPF3;MAD1L1;DYNC1H1;AURKB;PPP2R1A;SEH1L;TAX1BP3;INCENP;NCF4;NCOA2;CENPE;MYH9;KLC1;SRF;NCKAP1L;CENPU;KIF14;NCKAP1;CENPF;SPC25;ABI2;PRC1;CENPK;RHOA;PPP2R1B;PLK1;WASL;CENPI;FMNL3;KIF2C;DYNC1I2;PFN2;BUB1B;CDC20;RHOC;LIMK1;DVL2;PPP2CA;IQGAP1;CYFIP1;NUF2;PPP2R5D;FMNL2;IQGAP3;WASF1;EVL;ERCC6L;NCK1;ZWINT;WIPF2;ARPC2;BIRC5;KIF2A;PIK3R4;CENPC;KLC4;KLC3;MIS12;PTK2
Signaling by NOTCH,-0.5660556262097225,-0.9874440118347945,0.62,1.0,217,137,NOTCH2;MIB2;EGFR;HDAC1;HDAC2;HDAC4;SIRT6;SNW1;YBX1;YWHAZ;PRKCI;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PLXND1;POFUT1;ACTA2;ARRB1;MAML2;STAT1;ARRB2;RBX1;PSMD14;CNTN1;PSMB3;RAB6A;PSMA1;WWC1;PSMD3;TNRC6A;TNRC6C;PSMC1;PSMF1;LFNG;TBL1XR1;PSEN1;NBEA;PSMD7;AGO3;DLGAP5;PSMD13;SKP1;NUMB;PSMD6;EP300;AGO1;APH1A;DTX2;AGO2;HDAC5;ADAM17;B4GALT1;KAT2B;NCOR1;NCOR2;NCSTN;NOTCH3;MOV10;TMED2;HDAC6;HDAC10;PSMD9;IKZF1;PSMA6;JAG1;PSMC6;NOTCH1;MIB1;AKT1;ATP2A3;CREBBP;WWP2;PSMD2;TNRC6B;PSMB2;TFDP2;RPS27A;H2AFX;PSMD5;CUL1;PSMA2;KAT2A;SMAD3;MDK;PSMB8;ATP2A1;PSMB10;RBPJ;ATP2A2;ELF3;PSMB5;HDAC3;HDAC7;ITCH;TP53;PSMA3;UBB;PSMB6;JUN;TBL1X;CREB1;ADAM10;PSMD11;TLE2;PSMB4;PBX1;ST3GAL4;SEL1L;PSMC5;TFDP1;TACC3;UBA52;E2F3;CDK8;RUNX1;PSMC4;FURIN;TLE4;POGLUT1;PSMD10;PSMB1;PSMB9;MAML1;TLE1;ST3GAL6;PSMD4;HDAC8;TLE3,KAT2A;SMAD3;MDK;PSMB8;ATP2A1;PSMB10;RBPJ;ATP2A2;ELF3;PSMB5;HDAC3;HDAC7;ITCH;TP53;PSMA3;UBB;PSMB6;JUN;TBL1X;CREB1;ADAM10;PSMD11;TLE2;PSMB4;PBX1;ST3GAL4;SEL1L;PSMC5;TFDP1;TACC3;UBA52;E2F3;CDK8;RUNX1;PSMC4;FURIN;TLE4;POGLUT1;PSMD10;PSMB1;PSMB9;MAML1;TLE1;ST3GAL6;PSMD4;HDAC8;TLE3
TRIF-mediated programmed cell death,-0.64716066993333,-0.978525956453397,0.6200417536534447,1.0,9,5,CASP8;CD14;FADD;RIPK3;RIPK1,RIPK3;RIPK1
RNA Polymerase I Promoter Clearance,-0.5793150180273788,-0.9807347555309992,0.621,1.0,80,46,MAPK3;MBD3;MTA1;MTA3;HDAC1;HDAC2;ERCC3;POLR2F;RBBP7;RBBP4;CBX3;CHD4;CHD3;POLR2E;POLR1D;GATAD2A;MTA2;CD3EAP;POLR1E;UBTF;KAT2B;TBP;POLR2H;MBD2;POLR2K;H2AFX;EHMT2;POLR2L;TWISTNB;GTF2H4;KAT2A;POLR1A;ERCC6;RRN3;TTF1;GTF2H5;GTF2H2;ERCC2;POLR1C;GTF2H3;MNAT1;GATAD2B;POLR1B;CDK7;CCNH;GTF2H1,ERCC6;RRN3;TTF1;GTF2H5;GTF2H2;ERCC2;POLR1C;GTF2H3;MNAT1;GATAD2B;POLR1B;CDK7;CCNH;GTF2H1
Retrograde neurotrophin signalling,-0.611502514289626,-0.9579923796376336,0.6211055276381909,1.0,14,11,CLTC;CLTA;SH3GL2;AP2A2;AP2B1;AP2A1;DNM2;AP2S1;DNM1;AP2M1;DNM3,AP2S1;DNM1;AP2M1;DNM3
Misspliced GSK3beta mutants stabilize beta-catenin,-0.6070427435001439,-0.9605612055553681,0.6216216216216216,1.0,15,14,PPP2R5B;PPP2R5A;PPP2R5E;APC;PPP2CB;GSK3B;CTNNB1;AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D,AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D
Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,-0.6109684851091018,-0.9600190961268709,0.6222444889779559,1.0,17,12,CDKN1B;CDK2;CDKN1C;TFDP2;CDK4;CDK6;RB1;CDKN1A;CCND2;TFDP1;E2F3;CCNE1,RB1;CDKN1A;CCND2;TFDP1;E2F3;CCNE1
Molybdenum cofactor biosynthesis,-0.6519328562118027,-0.9986232840303804,0.6232804232804233,1.0,6,5,GPHN;MOCS3;NFS1;MOCS2;MOCS1,MOCS2;MOCS1
CD22 mediated BCR regulation,-0.664324745168278,-1.1200997167700328,0.6253012048192771,1.0,70,3,PTPN6;LYN;CD22,CD22
NrCAM interactions,-0.6407655034273684,-0.9823284018833878,0.6255186721991701,1.0,7,6,ANK1;DLG4;NRP2;DLG1;DLG3;NRCAM,NRP2;DLG1;DLG3;NRCAM
ABC transporter disorders,-0.573806302563308,-0.979146412027285,0.626,1.0,77,63,ERLIN1;ERLIN2;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;APOA1;PSMA8;ABCB6;PSMD14;OS9;PSMB3;PSMA1;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;PSMD6;DERL2;ABCC9;PSMD9;PSMA6;DERL1;PSMC6;RNF185;PSMD2;PSMB2;RPS27A;PSMD5;PSMA2;ERLEC1;PSMB8;ABCD4;PSMB10;PSMB5;ABCD1;PSMA3;DERL3;UBB;PSMB6;PSMD11;PSMB4;RNF5;ABCA1;PSME4;SEL1L;PSMC5;UBA52;VCP;PSMC4;PSMD10;PSMB1;PSMB9;PSMD4,ABCD4;PSMB10;PSMB5;ABCD1;PSMA3;DERL3;UBB;PSMB6;PSMD11;PSMB4;RNF5;ABCA1;PSME4;SEL1L;PSMC5;UBA52;VCP;PSMC4;PSMD10;PSMB1;PSMB9;PSMD4
Regulation of actin dynamics for phagocytic cup formation,-0.5711961525134585,-0.9765323227619934,0.626,1.0,143,60,HSP90AA1;HSP90AB1;NCKIPSD;MYO1C;MAPK3;DOCK1;ARPC1B;ACTB;ACTG1;CFL1;ABL1;WIPF1;ARPC3;ARPC5;ARPC1A;ARPC4;MAPK1;WAS;BTK;RAC1;ABI1;MYH2;ACTR3;ACTR2;ELMO1;PAK1;ELMO2;FCGR1A;GRB2;MYO9B;SYK;BAIAP2;VAV3;FCGR2A;WASF2;CDC42;CD247;CYFIP2;WASF3;BRK1;FCGR3A;NF2;WIPF3;CRK;MYO5A;VAV2;MYH9;NCKAP1L;NCKAP1;ABI2;WASL;LIMK1;CYFIP1;MYO10;WASF1;NCK1;WIPF2;ARPC2;VAV1;PTK2,NF2;WIPF3;CRK;MYO5A;VAV2;MYH9;NCKAP1L;NCKAP1;ABI2;WASL;LIMK1;CYFIP1;MYO10;WASF1;NCK1;WIPF2;ARPC2;VAV1;PTK2
"Formation of the ternary complex, and subsequently, the 43S complex",-0.5752548694914776,-0.9765370988449044,0.627,1.0,53,51,EIF3B;EIF3C;EIF3E;EIF3G;EIF3I;EIF3J;EIF3M;EIF3A;EIF2S3;EIF2S1;EIF1AX;EIF2S2;FAU;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPS27L;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS12;RPS11;RPS10;RPS17;RPS18;EIF3D;RPS23;EIF3K;EIF3L;EIF3H;RPS15;RPS26;RPS27A;EIF3F;RPS14,EIF3F;RPS14
Signaling by TGF-beta Receptor Complex in Cancer,-0.6254315493006702,-0.9649142628746656,0.6272912423625254,1.0,8,8,FKBP1A;TGFBR1;TGFB1;ZFYVE9;SMAD3;TGFBR2;SMAD4;SMAD2,TGFBR2;SMAD4;SMAD2
phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex,-0.6070427435001439,-0.9567872829022497,0.6276276276276276,1.0,15,14,PPP2R5B;PPP2R5A;PPP2R5E;APC;PPP2CB;GSK3B;CTNNB1;AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D,AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D
NOTCH4 Activation and Transmission of Signal to the Nucleus,-0.6422868494208409,-0.9716716887926659,0.628482972136223,1.0,11,6,YWHAZ;PSEN1;APH1A;NCSTN;JAG1;ADAM10,ADAM10
Host Interactions of HIV factors,-0.5656344388738328,-0.9839046510394984,0.629,1.0,139,124,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;NPM1;ELOB;SLC25A5;SLC25A6;XPO1;TPR;PPIA;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;RCC1;RAE1;RAN;RANGAP1;AAAS;ARF1;HMGA1;PSMA8;NUP50;ATP6V1H;FYN;POM121C;CUL5;RBX1;PSMD14;RANBP2;NDC1;SEC13;KPNB1;PSMB3;RANBP1;PAK2;PSMA1;NUP58;PSMD3;PSMC1;PSMF1;SLC25A4;NUP107;PSMD7;PSMD13;SKP1;KPNA1;POM121;PSIP1;NUP214;PSMD6;RAC1;AP2A2;AP1B1;AP1G1;NUP35;NUP43;ELMO1;AP2B1;AP1M2;NUP93;HCK;AP2A1;AP1S2;PSMD9;PSMA6;PSMC6;DOCK2;CD4;AP1S1;PSMD2;PSMB2;CDK9;RPS27A;PSMD5;PSMA2;CD247;NUP85;PSMB8;HLA-A;PSMB10;AP1M1;NUP188;PSMB5;AP2S1;BTRC;CCNT1;PSMA3;SEH1L;PACS1;UBB;PSMB6;ELOC;PSMD11;PSMB4;AP2M1;PSME4;PSMC5;BANF1;UBA52;B2M;PSMC4;PSMD10;PSMB1;APOBEC3G;PSMB9;AP1S3;PSMD4;NUP155,NUP85;PSMB8;HLA-A;PSMB10;AP1M1;NUP188;PSMB5;AP2S1;BTRC;CCNT1;PSMA3;SEH1L;PACS1;UBB;PSMB6;ELOC;PSMD11;PSMB4;AP2M1;PSME4;PSMC5;BANF1;UBA52;B2M;PSMC4;PSMD10;PSMB1;APOBEC3G;PSMB9;AP1S3;PSMD4;NUP155
Apoptosis,-0.5644938804422125,-0.9866371142079233,0.631,1.0,179,147,LMNA;LMNB1;MAPK3;MAPK8;MAPT;DSG1;DSG2;GSN;SPTAN1;VIM;YWHAZ;YWHAE;TRADD;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PKP1;ROCK1;C1QBP;CASP3;CASP8;APPL1;ARHGAP10;ADD1;ACIN1;BCL2L1;PSMA8;BCL2;DSG3;YWHAQ;YWHAH;HMGB2;PSMD14;KPNB1;PSMB3;PAK2;PSMA1;DAPK1;YWHAB;YWHAG;BAD;PSMD3;PSMC1;PSMF1;PPP3CC;FNTA;PSMD7;PSMD13;MAPK1;KPNA1;CD14;MAGED1;DYNLL1;PSMD6;UACA;TRAF2;SFN;AKT3;TJP1;CASP6;AKT2;DNM1L;APC;CARD8;CASP9;HMGB1;OPA1;NMT1;FADD;BAX;OCLN;PSMD9;PSMA6;PRKCD;PSMC6;AKT1;CASP7;PSMD2;PSMB2;CTNNB1;TFDP2;RPS27A;DFFA;PSMD5;DFFB;DAPK3;XIAP;PSMA2;CYCS;DYNLL2;CDKN2A;PSMB8;BCAP31;STK24;PSMB10;APIP;BCL2L11;PSMB5;CDH1;BID;TP53;PSMA3;DBNL;UBB;PPP1R13B;TJP2;PSMB6;STAT3;DAPK2;BIRC2;PSMD11;TNFSF10;DIABLO;PSMB4;DSP;PLEC;OMA1;PSME4;PRKCQ;PSMC5;TFDP1;UBA52;RIPK1;SATB1;AVEN;BAK1;PSMC4;FAS;UNC5B;PSMD10;APAF1;PSMB1;PSMB9;STK26;TP53BP2;PSMD4;PTK2;PPP3R1,UBB;PPP1R13B;TJP2;PSMB6;STAT3;DAPK2;BIRC2;PSMD11;TNFSF10;DIABLO;PSMB4;DSP;PLEC;OMA1;PSME4;PRKCQ;PSMC5;TFDP1;UBA52;RIPK1;SATB1;AVEN;BAK1;PSMC4;FAS;UNC5B;PSMD10;APAF1;PSMB1;PSMB9;STK26;TP53BP2;PSMD4;PTK2;PPP3R1
Biosynthesis of E-series 18(S)-resolvins,-0.6478500943109432,-0.9887978969287847,0.6320254506892895,1.0,5,5,ALOX15;HPGD;GPX4;LTA4H;ALOX5,LTA4H;ALOX5
T41 mutants of beta-catenin aren't phosphorylated,-0.6070427435001439,-0.9600637315647627,0.6322645290581163,1.0,15,14,PPP2R5B;PPP2R5A;PPP2R5E;APC;PPP2CB;GSK3B;CTNNB1;AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D,AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D
MicroRNA (miRNA) biogenesis,-0.593176690170761,-0.9616735704112093,0.633,1.0,26,20,XPO5;POLR2F;POLR2G;RAN;POLR2E;AGO3;AGO1;AGO2;POLR2B;POLR2I;POLR2H;POLR2K;POLR2L;POLR2D;DICER1;DGCR8;DROSHA;TARBP2;POLR2C;PRKRA,DROSHA;TARBP2;POLR2C;PRKRA
G1/S DNA Damage Checkpoints,-0.574908962247761,-0.9788937233379432,0.635,1.0,68,59,PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PCBP4;CDKN1B;PSMA8;PSMD14;PSMB3;PSMA1;PSMD3;PSMC1;PSMF1;PSMD7;PSMD13;CDK2;PSMD6;CHEK2;CHEK1;PSMD9;PSMA6;PSMC6;PSMD2;PSMB2;RPS27A;PSMD5;PSMA2;RFWD2;CDKN2A;PSMB8;PSMB10;PSMB5;CCNA2;CDKN1A;TP53;PSMA3;UBB;PSMB6;PSMD11;PSMB4;PHF20;PSME4;PSMC5;UBA52;ATM;PSMC4;CCNE1;PSMD10;PSMB1;PSMB9;PSMD4,RFWD2;CDKN2A;PSMB8;PSMB10;PSMB5;CCNA2;CDKN1A;TP53;PSMA3;UBB;PSMB6;PSMD11;PSMB4;PHF20;PSME4;PSMC5;UBA52;ATM;PSMC4;CCNE1;PSMD10;PSMB1;PSMB9;PSMD4
Nuclear Pore Complex (NPC) Disassembly,-0.5812997215682623,-0.9706520735508288,0.636,1.0,36,35,NEK9;NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NEK7;NUP107;NEK6;POM121;NUP214;NUP35;CDK1;NUP43;NUP93;CCNB1;NUP85;CCNB2;NUP188;SEH1L;NUP155,NUP85;CCNB2;NUP188;SEH1L;NUP155
ChREBP activates metabolic gene expression,-0.6310326805686667,-0.9673099422025494,0.6364562118126272,1.0,8,7,PKLR;ACACB;ACACA;FASN;AGPAT1;MLX;ACLY,MLX;ACLY
Urea cycle,-0.6330115797380886,-0.9705776525522787,0.637396694214876,1.0,10,6,ARG1;CPS1;ASL;ASS1;SLC25A15;NMRAL1,SLC25A15;NMRAL1
"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",-0.6109684851091018,-0.9576579627052008,0.6379137412236711,1.0,17,12,CDKN1B;CDK2;CDKN1C;TFDP2;CDK4;CDK6;RB1;CDKN1A;CCND2;TFDP1;E2F3;CCNE1,RB1;CDKN1A;CCND2;TFDP1;E2F3;CCNE1
Loss of Function of SMAD2/3 in Cancer,-0.6255102919858638,-0.960285491806704,0.6382113821138211,1.0,7,7,TGFBR1;TGFB1;ZFYVE9;SMAD3;TGFBR2;SMAD4;SMAD2,TGFBR2;SMAD4;SMAD2
Biosynthesis of EPA-derived SPMs,-0.6369248238232071,-0.9771374750555771,0.6382536382536382,1.0,6,6,ALOX15;HPGD;PTGS2;GPX4;LTA4H;ALOX5,LTA4H;ALOX5
CTLA4 inhibitory signaling,-0.5961715125181193,-0.9588895984713719,0.639,1.0,21,17,SRC;PPP2R5B;PPP2R5A;PTPN11;FYN;PPP2R5E;YES1;AKT3;AKT2;PPP2CB;AKT1;LYN;PPP2R5C;PPP2R1A;PPP2R1B;PPP2CA;PPP2R5D,LYN;PPP2R5C;PPP2R1A;PPP2R1B;PPP2CA;PPP2R5D
Parasite infection,-0.5723524750674522,-0.9773843464281574,0.639,1.0,142,58,NCKIPSD;MYO1C;MAPK3;DOCK1;SRC;ARPC1B;ACTB;ACTG1;ABL1;WIPF1;FYN;ARPC3;YES1;ARPC5;ARPC1A;ARPC4;MAPK1;WAS;BTK;RAC1;ABI1;MYH2;ACTR3;ACTR2;ELMO1;ELMO2;FGR;HCK;GRB2;MYO9B;SYK;BAIAP2;VAV3;WASF2;CDC42;CD247;CYFIP2;WASF3;LYN;BRK1;FCGR3A;WIPF3;CRK;MYO5A;VAV2;MYH9;NCKAP1L;NCKAP1;ABI2;WASL;CYFIP1;MYO10;WASF1;NCK1;WIPF2;ARPC2;VAV1;PTK2,MYO5A;VAV2;MYH9;NCKAP1L;NCKAP1;ABI2;WASL;CYFIP1;MYO10;WASF1;NCK1;WIPF2;ARPC2;VAV1;PTK2
TNFR1-induced NFkappaB signaling pathway,-0.5918108350180689,-0.9653014737181049,0.639,1.0,26,22,TRADD;RACK1;CYLD;TAB1;IKBKG;MAP3K7;RNF31;RBCK1;TRAF2;TAB2;OTUD7B;TAB3;XIAP;USP4;CHUK;IKBKB;BIRC2;TRAF1;TNFAIP3;RIPK1;TNFRSF1A;SHARPIN,USP4;CHUK;IKBKB;BIRC2;TRAF1;TNFAIP3;RIPK1;TNFRSF1A;SHARPIN
S33 mutants of beta-catenin aren't phosphorylated,-0.6070427435001439,-0.9610956683377911,0.6392785571142284,1.0,15,14,PPP2R5B;PPP2R5A;PPP2R5E;APC;PPP2CB;GSK3B;CTNNB1;AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D,AXIN1;PPP2R5C;PPP2R1A;CSNK1A1;PPP2R1B;PPP2CA;PPP2R5D
Protein-protein interactions at synapses,-0.5773404573784104,-0.9666254170386409,0.64,1.0,88,38,EPB41;EPB41L3;STXBP1;SHANK3;PTPRS;LIN7A;PPFIA2;DLG4;PPFIA1;EPB41L2;LIN7C;DLGAP4;FLOT2;APBA3;SHANK2;FLOT1;SLITRK4;RTN3;LRRTM1;APBA1;PDLIM5;EPB41L1;DLG1;HOMER3;PPFIBP1;PTPRF;DBNL;PPFIBP2;EPB41L5;CASK;DLG2;IL1RAP;HOMER2;DLG3;HOMER1;SIPA1L1;DLGAP1;SHARPIN,APBA1;PDLIM5;EPB41L1;DLG1;HOMER3;PPFIBP1;PTPRF;DBNL;PPFIBP2;EPB41L5;CASK;DLG2;IL1RAP;HOMER2;DLG3;HOMER1;SIPA1L1;DLGAP1;SHARPIN
