Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Toxicity of tetanus toxin (TeNT),0.8877530766177073,2.4821979647919523,0.2510460251046025,0.4861946334711078,2,1,VAMP2,VAMP2
Synthesis of PIPs in the nucleus,0.5535217119198506,1.7731206353748208,0.1797752808988764,0.486214168531995,4,4,PIP4K2A;PIP4K2B;PIP4K2C;TMEM55B,PIP4K2A;PIP4K2B;PIP4K2C
Rap1 signalling,0.4737812905738422,1.8968395651165222,0.013437849944008958,0.48648690966885394,16,15,YWHAZ;PRKG1;RAP1A;RAP1B;RASGRP2;YWHAB;PRKACB;RAF1;PRKACA;RAPGEF4;SIPA1;RAP1GAP;PRKACG;RAPGEF3;RAP1GAP2,YWHAZ;PRKG1;RAP1A;RAP1B;RASGRP2;YWHAB;PRKACB;RAF1;PRKACA;RAPGEF4;SIPA1
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0.6046184432757495,2.301000631668232,0.001145475372279496,0.48655577436221936,29,12,GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4;GNG4;GNB5;GNG10,GNB1;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;GNG5;GNB4
Toxicity of botulinum toxin type A (BoNT/A),0.6474441687345067,1.7868235365243494,0.2800632911392405,0.486580839136852,9,2,SNAP25;SV2A,SNAP25;SV2A
Platelet Aggregation (Plug Formation),0.420084243956723,1.844564757800937,0.0010245901639344263,0.4866937300597589,37,32,ITGA2B;ITGB3;GP1BA;GP1BB;GP9;F2;FGA;FGB;FGG;SRC;SHC1;VWF;TLN1;RAP1A;RAP1B;RASGRP2;RAPGEF4;PDPK1;GP5;GRB2;SYK;AKT1;SOS1;ADRA2A;APBB1IP;CSK;CRK;PTPN1;FN1;BCAR1;RAPGEF3;PTK2,ITGA2B;ITGB3;GP1BA;GP1BB;GP9;F2;FGA;FGB;FGG;SRC;SHC1;VWF;TLN1;RAP1A;RAP1B;RASGRP2
Defective factor IX causes thrombophilia,0.638724074866639,1.8461837580720912,0.14225352112676057,0.48671713231216907,3,3,F10;F9;F8,F10;F9
Scavenging by Class B Receptors,0.5243015939482419,1.7672766935212674,0.1135483870967742,0.4867932789748239,6,6,SSC5D;APOB;APOA1;CD36;SAA1;SCARB1,SSC5D;APOB;APOA1;CD36;SAA1
SUMOylation of ubiquitinylation proteins,0.4121071748900342,1.8474745139281048,0.0010141987829614604,0.48692274510071426,39,37,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;SUMO1;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;PML;POM121;UBE2I;NUP214;NUP35;NUP43;NUP93;VHL;PIAS4;NUP85;PIAS1;NUP188;SEH1L;PIAS2;TRIM27;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;SUMO1;TPR;RAE1;AAAS;NUP50;POM121C;RANBP2;NDC1;SEC13;NUP58;NUP107;PML;POM121;UBE2I;NUP214
Sodium-coupled phosphate cotransporters,0.6528192262301078,1.779948176243062,0.28996865203761757,0.48698349305264277,5,2,SLC34A2;SLC20A2,SLC34A2
Erythrocytes take up carbon dioxide and release oxygen,0.4936374600194022,1.7732637189282279,0.047953216374269005,0.48719664638793897,12,9,HBA1;HBB;SLC4A1;CA2;CA1;CA4;CYB5R1;CYB5R4;CYB5R2,HBA1;HBB;SLC4A1;CA2;CA1;CA4
Negative regulation of NMDA receptor-mediated neuronal transmission,0.46422262174107526,1.8163112431743231,0.022675736961451247,0.4872493618526601,21,14,NEFL;PPM1F;CAMK2G;CAMK2D;CAMK2B;CAMK2A;CAMK1;DLG4;LRRC7;ACTN2;DLG1;CAMK4;DLG2;DLG3,NEFL;PPM1F;CAMK2G;CAMK2D;CAMK2B;CAMK2A;CAMK1;DLG4;LRRC7
Transfer of LPS from LBP carrier to CD14,0.6733498759304883,1.848477276866649,0.25236593059936907,0.48733004222854415,2,2,LBP;CD14,LBP;CD14
Phase I - Functionalization of compounds,0.3669954298417803,1.7742642196030398,0.0,0.48741468849859854,105,55,HSP90AB1;MAOA;MAOB;NCOA1;NQO2;CYB5R3;CYP7B1;FMO1;FMO3;PTGES3;PTGIS;ADH1C;ADH1B;ADH1A;ADH4;ADH5;ALDH1B1;ALDH1A1;ALDH2;CES2;CES1;AOC3;CMBL;ACSS2;CBR3;EPHX1;CYP2U1;CYP1B1;ARNT;ALDH3A1;AIP;CYP27A1;CYB5B;POR;BPHL;CYP4F22;PTGS1;ARNT2;FDX2;CYP2S1;TBXAS1;AHR;CYP4A11;RXRA;NCOA2;AOC1;CYP11A1;FDXR;ACSS1;CYP4B1;CES3;CYP4F3;FDX1;CYP51A1;CYP4F11,HSP90AB1;MAOA;MAOB;NCOA1;NQO2;CYB5R3;CYP7B1;FMO1;FMO3;PTGES3;PTGIS;ADH1C;ADH1B;ADH1A;ADH4;ADH5;ALDH1B1;ALDH1A1;ALDH2;CES2;CES1;AOC3;CMBL;ACSS2;CBR3
LDL remodeling,0.8112776729871839,2.491092683434146,0.008097165991902834,0.4874620946325093,4,4,LPA;APOF;APOB;CETP,LPA;APOF;APOB;CETP
Prefoldin mediated transfer of substrate  to CCT/TriC,0.4260582584768858,1.8078591529001766,0.004140786749482402,0.48747853585836215,28,26,TUBA1C;TUBA3D;TUBA4A;TUBB3;PFDN4;ACTB;PFDN6;PFDN5;TUBB4A;PFDN2;VBP1;PFDN1;CCT6A;CCT4;TUBB2A;TUBB2B;CCT3;CCT8;CCT7;TUBB4B;CCT2;CCT5;TUBB6;CCT6B;TCP1;TUBB1,TUBA1C;TUBA3D;TUBA4A;TUBB3;PFDN4;ACTB;PFDN6;PFDN5;TUBB4A;PFDN2;VBP1;PFDN1;CCT6A;CCT4;TUBB2A;TUBB2B;CCT3;CCT8;CCT7;TUBB4B;CCT2
vRNP Assembly,0.6559801488833454,1.787139638385795,0.25386996904024767,0.487484113471032,7,2,HSP90AA1;IPO5,HSP90AA1;IPO5
Biosynthesis of DPAn-6 SPMs,0.6454590570719665,1.8063355273674997,0.297427652733119,0.48752642256053463,2,2,ALOX15;ALOX12,ALOX15;ALOX12
Presynaptic depolarization and calcium channel opening,0.5540855437408441,1.767607054294041,0.19127988748241911,0.4876720799184355,12,4,CACNA2D2;CACNA2D1;CACNB3;CACNB1,CACNA2D2;CACNA2D1;CACNB3
PLCG1 events in ERBB2 signaling,0.6558509825624472,1.8970499613862801,0.11331444759206799,0.48771411848776786,4,3,EGFR;PLCG1;ERBB2,EGFR;PLCG1
Defective factor IX causes hemophilia B,0.640780288939072,2.303110057558118,0.0012121212121212121,0.48776553797745315,9,9,GP1BA;GP1BB;GP9;F10;F11;F9;GP5;F8;GGCX,GP1BA;GP1BB;GP9;F10;F11;F9
Caspase-mediated cleavage of cytoskeletal proteins,0.496922313753297,1.8545661591198166,0.0228310502283105,0.4878012477848002,12,11,MAPT;GSN;SPTAN1;VIM;CASP3;CASP8;ADD1;CASP6;CASP7;DBNL;PLEC,MAPT;GSN;SPTAN1;VIM;CASP3;CASP8;ADD1
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.4869276679995717,1.8383463934910682,0.021300448430493273,0.4879123235349871,13,13,YWHAE;YWHAZ;YWHAH;YWHAQ;YWHAB;YWHAG;SFN;CHEK2;CDK1;CHEK1;CDC25C;CCNB1;WEE1,YWHAE;YWHAZ;YWHAH;YWHAQ;YWHAB;YWHAG;SFN;CHEK2;CDK1;CHEK1;CDC25C;CCNB1
Advanced glycosylation endproduct receptor signaling,0.45949887821468033,1.8182447513349274,0.024676850763807285,0.4879819139508267,13,12,MAPK3;DDOST;S100B;S100A12;LGALS3;CAPZA2;PRKCSH;MAPK1;SAA1;HMGB1;APP;CAPZA1,MAPK3;DDOST;S100B;S100A12;LGALS3;CAPZA2;PRKCSH;MAPK1;SAA1
MAPK3 (ERK1) activation,0.49256570002011113,1.7877401051167707,0.06666666666666667,0.4881625296408692,10,8,JAK1;IL6ST;MAPK3;PTPN11;CDK1;MAP2K1;JAK2;TYK2,JAK1;IL6ST;MAPK3;PTPN11;CDK1;MAP2K1;JAK2
Synthesis of Hepoxilins (HX) and Trioxilins (TrX),0.6453949980150697,1.789081020912389,0.7166666666666667,0.4882198389801639,1,1,ALOX12,ALOX12
Interleukin-2 signaling,0.5290295505566258,1.852346824706467,0.07830551989730423,0.48830078521297104,12,7,JAK1;STAT5A;STAT5B;SHC1;SYK;PTK2B;JAK3,JAK1;STAT5A;STAT5B;SHC1
NADE modulates death signalling,0.5661620511796291,1.774436184239754,0.17083333333333334,0.4883911031973283,6,4,NGFR;YWHAE;CASP3;CASP2,NGFR;YWHAE;CASP3
Synthesis of Prostaglandins (PG) and Thromboxanes (TX),0.45975956808356916,1.8163889199424301,0.03121387283236994,0.4884296451921734,15,13,HPGDS;PTGES3;PTGIS;PTGES;PTGDS;AKR1C3;CBR1;PTGES2;HPGD;PTGS2;PTGS1;TBXAS1;PTGR2,HPGDS;PTGES3;PTGIS;PTGES;PTGDS;AKR1C3;CBR1;PTGES2;HPGD;PTGS2
Defective cofactor function of FVIIIa variant,0.638724074866639,1.8503918581780987,0.17048710601719197,0.48849770597456893,3,3,F10;F9;F8,F10;F9
NCAM signaling for neurite out-growth,0.3968261153289325,1.8037707696985714,0.002028397565922921,0.4884994705262291,58,38,MAPK3;COL6A6;COL6A5;COL4A1;COL4A2;COL4A3;COL4A5;COL6A1;COL6A2;COL6A3;GFRA1;SPTA1;SPTAN1;SPTB;SPTBN1;SRC;PRNP;FYN;NCAM1;CACNB3;RPS6KA5;PTPRA;MAPK1;NRAS;FGFR1;CACNA1S;GRB2;SOS1;SPTBN4;CACNB1;SPTBN2;CREB1;NCAN;KRAS;COL9A2;AGRN;HRAS;PTK2,MAPK3;COL6A6;COL6A5;COL4A1;COL4A2;COL4A3;COL4A5;COL6A1;COL6A2;COL6A3;GFRA1;SPTA1;SPTAN1;SPTB;SPTBN1;SRC
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE,0.6595533498759405,1.7900441914726604,0.2667706708268331,0.4885333848213241,2,2,MTRR;MTR,MTRR;MTR
Metabolism of non-coding RNA,0.38478934093858597,1.84861587097091,0.0020060180541624875,0.4885362777007907,53,52,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;DDX20;SNRPD2;SNRPG;SMN1;TPR;PRMT5;RAE1;AAAS;SNRPB;NUP50;NCBP2;POM121C;RANBP2;NDC1;SEC13;NUP58;NCBP1;NUP107;POM121;SNRPD3;NUP214;SNRPE;NUP35;SNRPF;NUP43;NUP93;GEMIN2;WDR77;NUP85;NUP188;GEMIN6;SNRPD1;SEH1L;TGS1;GEMIN8;GEMIN4;GEMIN5;GEMIN7;SNUPN;CLNS1A;PHAX;NUP155,NUP133;NUP153;NUP160;NUP205;NUP210;NUP37;NUP54;NUP62;NUP88;NUP98;DDX20;SNRPD2;SNRPG;SMN1;TPR;PRMT5;RAE1;AAAS;SNRPB;NUP50;NCBP2;POM121C;RANBP2;NDC1;SEC13;NUP58;NCBP1;NUP107;POM121;SNRPD3;NUP214;SNRPE;NUP35;SNRPF
Processing of Capped Intronless Pre-mRNA,0.4138020732688389,1.7755874016324011,0.005235602094240838,0.4885541001447215,28,25,NUDT21;CPSF1;CSTF3;FIP1L1;SYMPK;SNRPG;WDR33;PABPN1;SNRPB;NCBP2;CSTF2;NCBP1;CPSF2;CPSF3;CSTF2T;SNRPD3;SNRPE;PCF11;SNRPF;CSTF1;CLP1;PAPOLA;CPSF7;SLBP;CPSF4,NUDT21;CPSF1;CSTF3;FIP1L1;SYMPK;SNRPG;WDR33;PABPN1;SNRPB;NCBP2;CSTF2;NCBP1;CPSF2;CPSF3;CSTF2T;SNRPD3;SNRPE;PCF11;SNRPF
ECM proteoglycans,0.40388107472306445,1.868550131097241,0.0,0.4885548597259291,56,43,LAMA2;LAMA4;LAMA5;LAMB1;LAMB2;LAMC1;LUM;HSPG2;ITGA2B;ITGA7;ITGA9;ITGB1;ITGB3;DAG1;DCN;FMOD;VTN;TNXB;PTPRS;ASPN;BGN;NCAM1;ITGB6;ITGA2;ACAN;LAMA3;SERPINE1;TGFB2;TGFB1;HAPLN1;TNC;ITGB5;ITGAX;LAMA1;SPARC;VCAN;NCAN;COL9A2;AGRN;TGFB3;COMP;TNN;ITGAV,LAMA2;LAMA4;LAMA5;LAMB1;LAMB2;LAMC1;LUM;HSPG2;ITGA2B;ITGA7;ITGA9;ITGB1;ITGB3;DAG1;DCN;FMOD;VTN;TNXB;PTPRS;ASPN;BGN;NCAM1
ARL13B-mediated ciliary trafficking of INPP5E,0.6412266772528616,1.7767718906491632,0.7452631578947368,0.4886542718455782,3,1,PDE6D,PDE6D
Nervous system development,0.30723935444314093,1.7911570505141947,0.0,0.4886851839585282,562,436,LAMA2;LAMB1;LAMC1;MAGOH;LIMK2;HSPA8;HSP90AA1;HSP90AB1;ITGA1;ITGA2B;ITGA5;ITGA9;ITGB1;ITGB3;ITSN1;NFASC;MYH10;MYH11;MYH14;MYL12A;MYL12B;MYL6;MYL9;NTN1;NRP1;MAPK11;MAPK12;MAPK14;MAPK3;MAPK8;MBP;MMP9;MPZ;DPYSL2;DPYSL4;DOCK1;EIF4A3;EIF4G1;ELOB;EFNA5;EGFR;COL6A6;COL6A5;CNTNAP1;COL4A1;COL4A2;COL4A3;COL4A5;COL6A1;COL6A2;COL6A3;DAG1;CXCL12;GFRA1;HDAC2;EZR;FAU;GAB1;FES;SPTA1;SPTAN1;SPTB;SPTBN1;SRC;SHANK3;SHC1;SLIT2;SMARCA4;UTRN;TLN1;PRNP;PTPN11;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PDLIM7;PABPC1;PLXND1;PIK3R1;PIP5K1C;RPS27L;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS11;RPS10;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36A;RPL36AL;RPL37;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RRAS;RPL3;RPL28;RPL27A;RBM8A;RPL27;ROCK1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL17;RPL18;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL26L1;ROCK2;RNPS1;RHOB;ARHGEF11;ARPC1B;ANK1;ANK2;CFL1;ACTB;ACTG1;ABL1;CAP2;CLTC;SHTN1;DOK2;RPS17;FYN;PPP3CB;PSMA8;NCBP2;NCAM1;RPS18;ARPC3;ARHGEF12;CLTA;UPF2;ETF1;RPL15;CACNB3;CSNK2B;RDX;GIT1;RBX1;YES1;RPS6KA5;PSMD14;CNTN1;CLASP2;SDCBP;PSMA1;PAK2;MAPK7;PSMB3;NCBP1;ARPC5;PSMD3;DLG4;RPL3L;USP33;PSMC1;PRKACB;PSMF1;PSEN1;PTPRA;ARPC1A;CLTCL1;ARPC4;PFN1;PSMD7;SCD5;RPS23;MAPK1;PSMD13;CLTB;GRB10;VLDLR;NUMB;EFNB1;PLCG1;PLXNB1;ABL2;PSMD6;ABLIM1;PRKACA;APH1A;RAC1;SCN7A;SH3GL2;ITGA2;AP2A2;PLXNA1;MAPK13;CLASP1;RPL37A;PLXNC1;ACTR3;PRKAR2A;PIK3CD;ARHGEF28;ACTR2;SEMA3A;RPL29;ARHGAP35;RPS6KA3;AP2B1;NCSTN;NTN4;PAK1;PIK3CB;NRAS;NGEF;FGFR1;GPC1;KALRN;AP2A1;SRGAP1;RPL18A;UPF3B;CACNA1S;GRB2;MAP2K1;LYPLA2;MYO9B;CHL1;PSMD9;GRB7;RPS15;PSMA6;ANK3;ABLIM2;PLXNA2;SLIT3;MAP2K2;GSK3B;PSMC6;SH3KBP1;PRKCA;ENAH;PLXNA3;TYROBP;ARHGAP39;TRIO;SOS1;PIK3R2;RPL22L1;SDC2;RPL19;DPYSL5;SPTBN4;NCK2;PSMD2;RPS26;PSMB2;VAV3;RPL39;RPS27A;CSNK2A2;RPS6KA4;PSMD5;MSI1;HMGCR;PSMA2;GSPT1;RPL30;CDC42;RPS6KA6;CRMP1;PLXNA4;LDB1;DNM2;MMP2;AKAP5;ARHGEF7;CACNB1;NRP2;LYN;PSMB8;SPTBN2;WWTR1;ALCAM;PSMB10;AGAP2;ZSWIM8;CXCR4;TEAD1;DLG1;SRGAP2;GJB1;PTPRC;PSMB5;DOK1;EPHA1;RPL36;FARP2;AP2S1;DNM1;SRGAP3;PSMA3;EPHB2;CD72;RAP1GAP;FRS2;KIF4A;RPS6KA2;CSNK2A1;MET;GSPT2;UBB;MSN;PSMB6;LAMA1;ELOC;CREB1;VAV2;ROBO1;MYH9;CAP1;ADAM10;PIK3CA;PSMD11;SEMA7A;NAB2;PSMB4;NCAN;RASA1;ROBO2;KRAS;AP2M1;COL9A2;RHOA;EFNA1;AGRN;PSME4;PRKCQ;PRKACG;IRS2;PSMC5;WASL;PAK4;UBA52;PFN2;SIAH1;HRAS;DNM3;RANBP9;YAP1;RHOC;DLG3;VASP;NRCAM;CDK5;LIMK1;EPHA7;UPF3A;MYO10;RPS14;CASC3;L1CAM;PSMC4;EPHB4;CUL2;SEMA4A;EVL;NCK1;UNC5B;SEMA4D;RPS6KA1;FLRT3;SOS2;PSMD10;ARPC2;EPHA2;PSMB1;PSMB9;DPYSL3;EPHA4;PITPNA;EPHB1;PSMD4;CYP51A1;EFNB2;ITGAV;NEO1;EPHB3;TIAM1;NAB1;ERBB2;GAB2;PTK2,LAMA2;LAMB1;LAMC1;MAGOH;LIMK2;HSPA8;HSP90AA1;HSP90AB1;ITGA1;ITGA2B;ITGA5;ITGA9;ITGB1;ITGB3;ITSN1;NFASC;MYH10;MYH11;MYH14;MYL12A;MYL12B;MYL6;MYL9;NTN1;NRP1;MAPK11;MAPK12;MAPK14;MAPK3;MAPK8;MBP;MMP9;MPZ;DPYSL2;DPYSL4;DOCK1;EIF4A3;EIF4G1;ELOB;EFNA5;EGFR;COL6A6;COL6A5;CNTNAP1;COL4A1;COL4A2;COL4A3;COL4A5;COL6A1;COL6A2;COL6A3;DAG1;CXCL12;GFRA1;HDAC2;EZR;FAU;GAB1;FES;SPTA1;SPTAN1;SPTB;SPTBN1;SRC;SHANK3;SHC1;SLIT2;SMARCA4;UTRN;TLN1;PRNP;PTPN11;PSMA4;PSMA5;PSMA7;PSMB7;PSMC2;PSMC3;PSMD1;PSMD12;PSMD8;PSME1;PSME2;PSME3;PDLIM7;PABPC1;PLXND1;PIK3R1;PIP5K1C;RPS27L;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPS28;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPS9;RPSA;RPS11;RPS10;RPL31;RPL32;RPL34;RPL35;RPL35A;RPL36A;RPL36AL;RPL37;RPL38;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RRAS;RPL3;RPL28;RPL27A;RBM8A;RPL27;ROCK1;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL17;RPL18;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL26L1;ROCK2;RNPS1;RHOB;ARHGEF11;ARPC1B;ANK1;ANK2;CFL1;ACTB;ACTG1;ABL1;CAP2;CLTC;SHTN1;DOK2;RPS17;FYN;PPP3CB;PSMA8;NCBP2;NCAM1;RPS18;ARPC3;ARHGEF12;CLTA;UPF2;ETF1;RPL15;CACNB3;CSNK2B;RDX;GIT1;RBX1;YES1;RPS6KA5;PSMD14;CNTN1;CLASP2;SDCBP;PSMA1;PAK2;MAPK7;PSMB3;NCBP1;ARPC5;PSMD3;DLG4;RPL3L;USP33;PSMC1;PRKACB;PSMF1;PSEN1;PTPRA;ARPC1A;CLTCL1;ARPC4;PFN1;PSMD7;SCD5;RPS23;MAPK1;PSMD13;CLTB;GRB10;VLDLR;NUMB;EFNB1;PLCG1;PLXNB1;ABL2;PSMD6;ABLIM1;PRKACA;APH1A;RAC1;SCN7A;SH3GL2;ITGA2;AP2A2;PLXNA1;MAPK13;CLASP1;RPL37A;PLXNC1;ACTR3;PRKAR2A;PIK3CD;ARHGEF28
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET),0.6852605459057145,1.8188746298883156,0.23076923076923078,0.4887115318114985,8,2,EPHX2;CYP1B1,EPHX2;CYP1B1
Activated NTRK2 signals through FYN,0.6489974190986658,1.855098319868346,0.14563106796116504,0.48871437295557646,7,3,SRC;FYN;RAC1,SRC;FYN;RAC1
RA biosynthesis pathway,0.4380341958045492,1.767659811721906,0.02768549280177187,0.48876501577441017,22,16,ADH1C;ADH1A;ADH4;AKR1C3;ALDH1A1;ALDH1A2;ALDH1A3;CRABP1;RDH14;RDH13;DHRS3;DHRS9;RDH11;RDH10;SDR16C5;DHRS4,ADH1C;ADH1A;ADH4;AKR1C3;ALDH1A1;ALDH1A2;ALDH1A3
NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,0.43035698690731583,1.8975488463755723,0.0,0.4888030437527409,44,32,KDM1B;NCOA1;NR1H2;GPS2;APOC4;APOD;APOE;APOC1;APOC2;CETP;EEPD1;PLTP;TNRC6A;TNRC6C;TBL1XR1;RXRB;AGO3;EP300;AGO1;KDM3A;KDM1A;AGO2;ARL4C;NCOR1;NCOR2;MOV10;TNRC6B;KDM4A;HDAC3;RXRA;TBL1X;ABCA1,KDM1B;NCOA1;NR1H2;GPS2;APOC4;APOD;APOE;APOC1;APOC2;CETP;EEPD1;PLTP;TNRC6A;TNRC6C;TBL1XR1;RXRB;AGO3;EP300;AGO1;KDM3A;KDM1A;AGO2;ARL4C;NCOR1;NCOR2;MOV10
Fertilization,0.6044872431251714,1.8566486898854049,0.11126005361930295,0.4888562156967877,26,4,OVGP1;HVCN1;B4GALT1;CD9,OVGP1;HVCN1;B4GALT1;CD9
Localization of the PINCH-ILK-PARVIN complex to focal adhesions,0.6087031109143444,1.8990749405764422,0.09795918367346938,0.4890173076961425,4,4,ITGB1;ILK;PARVA;PXN,ITGB1;ILK;PARVA
Defective SERPING1 causes hereditary angioedema,0.8986499900734692,2.547810707545539,0.002797202797202797,0.489040485571497,3,3,KLKB1;F12;SERPING1,KLKB1;F12;SERPING1
Interleukin-21 signaling,0.5017183907891454,1.7685922622596795,0.08585858585858586,0.4890926993574583,10,7,JAK1;STAT5A;STAT5B;STAT1;STAT3;JAK3;STAT4,JAK1;STAT5A;STAT5B;STAT1
Smooth Muscle Contraction,0.5448837751280231,2.4825430409603477,0.0,0.48915773005743823,39,36,LMOD1;ITGA1;MYH11;MYL10;MYL12A;MYL12B;MYL6;MYL6B;MYL9;MYLK;DYSF;GUCY1B3;GUCY1A2;GUCY1A3;SORBS1;SORBS3;VCL;TPM1;TPM2;TLN1;TPM3;ANXA6;ACTA2;CAV3;ACTG2;TPM4;PAK2;MYL5;CALD1;PXN;PAK1;MYLPF;ANXA2;TRIM72;ITGB5;ANXA1,LMOD1;ITGA1;MYH11;MYL10;MYL12A;MYL12B;MYL6;MYL6B;MYL9;MYLK;DYSF;GUCY1B3;GUCY1A2;GUCY1A3;SORBS1;SORBS3;VCL;TPM1;TPM2;TLN1;TPM3;ANXA6;ACTA2;CAV3;ACTG2;TPM4
Protein repair,0.5623510722795821,1.8197643130396115,0.09907529722589167,0.489216240526208,6,5,MSRA;PCMT1;MSRB3;TXN;MSRB2,MSRA;PCMT1;MSRB3;TXN;MSRB2
Toxicity of botulinum toxin type E (BoNT/E),0.6474441687345067,1.7632466172019876,0.292259083728278,0.48927982670020154,5,2,SNAP25;SV2A,SNAP25;SV2A
POLB-Dependent Long Patch Base Excision Repair,0.5242736474860441,1.8642713481288857,0.061855670103092786,0.4893254940006425,8,7,FEN1;PARP1;APEX1;POLB;LIG1;PARG;PARP2,FEN1;PARP1;APEX1;POLB;LIG1
ADORA2B mediated anti-inflammatory cytokines production,0.4046496216110916,1.7918290038746856,0.003067484662576687,0.48934747390399835,134,31,GNB1;GNAI1;GNAI2;GNAI3;GNAS;GNAZ;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;PRKAR2B;ADCY6;ADCY5;GNG5;GNB4;PRKACB;ADCY3;PRKACA;PRKAR2A;GNG4;CALCRL;PRKX;PRKAR1A;GNB5;ADCY7;PRKAR1B;CREB1;PRKACG;GNG10,GNB1;GNAI1;GNAI2;GNAI3;GNAS;GNAZ;GNB2;GNB3;GNG11;GNG12;GNG2;GNG7;PRKAR2B;ADCY6;ADCY5;GNG5;GNB4;PRKACB;ADCY3;PRKACA;PRKAR2A;GNG4
"Defective SLC4A1 causes hereditary spherocytosis type 4 (HSP4),  distal renal tubular acidosis (dRTA) and dRTA with hemolytic anemia (dRTA-HA)",0.8947002778880524,2.30473594475386,0.1891891891891892,0.48943271841949365,1,1,SLC4A1,SLC4A1
NTRK2 activates RAC1,0.6489330024814028,1.7617153413862534,0.29635499207606975,0.48958338596341616,5,2,FYN;RAC1,FYN;RAC1
Listeria monocytogenes entry into host cells,-0.1895989398981615,-13.832509304101851,0.5147058823529411,0.4895840389219882,22,19,SRC;SH3GL1;EPS15;SH3GL2;CTNND1;STAM;GRB2;SH3KBP1;CTNNB1;RPS27A;HGS;CDH1;MET;UBB;CBLL1;STAM2;SH3GL3;UBA52;CBL,EPS15;SH3GL2;CTNND1;STAM;GRB2;SH3KBP1;CTNNB1;RPS27A;HGS;CDH1;MET;UBB;CBLL1;STAM2;SH3GL3;UBA52;CBL
rRNA modification in the nucleus and cytosol,0.3936853448375859,1.900163280437897,0.0,0.48959868462395684,63,57,KRR1;IMP3;NHP2;NAT10;NOL11;NOP56;NOP58;DKC1;DDX49;HEATR1;FBL;PWP2;RPS2;RPS6;RPS7;RPS9;BMS1;DDX52;MPHOSPH10;WDR3;UTP20;RCL1;UTP6;NOP2;WDR43;UTP3;DDX47;UTP18;UTP4;NOP14;RRP36;WDR46;WDR36;RRP7A;UTP11;PDCD11;WDR75;UTP15;GAR1;THUMPD1;NOP10;EMG1;DIMT1;UTP14A;SNU13;IMP4;TBL3;FCF1;TRMT112;RRP9;DHX37;DCAF13;NOC4L;DIEXF;NOL6;RPS14;PNO1,KRR1;IMP3;NHP2;NAT10;NOL11;NOP56;NOP58;DKC1;DDX49;HEATR1;FBL;PWP2;RPS2;RPS6;RPS7;RPS9;BMS1;DDX52;MPHOSPH10;WDR3;UTP20;RCL1;UTP6;NOP2;WDR43;UTP3;DDX47;UTP18;UTP4;NOP14;RRP36;WDR46;WDR36;RRP7A;UTP11;PDCD11;WDR75;UTP15;GAR1;THUMPD1;NOP10
