t	N
739.1318092417963	224
739.1854971479017	223
739.3111884002725	224
739.3874887695816	223
739.665967330079	224
740.1608679956896	223
740.2668452611712	224
740.3238451607173	225
740.3653143615436	224
740.8547497693731	225
741.0785293697706	226
741.1641772983602	225
741.2214909916823	226
741.2440196418003	227
741.283972396097	228
741.3856630759342	227
741.4116693496937	226
741.5063267576712	227
741.5342009281287	226
741.7071689234385	225
741.8740560650729	226
741.973938874697	227
742.5161104288029	228
742.7342012053134	229
742.7916201809411	228
742.8084612195045	229
742.9215764319448	228
743.2029069037301	227
743.3486835954276	226
743.5286104537681	227
743.6550355227056	228
743.8757732502506	229
744.0399618855358	228
744.133928700007	229
744.2334078657012	228
744.466781240797	229
744.5822431477783	230
744.6064585755373	229
745.1654008419446	230
745.2964549603646	229
745.405388748116	230
745.5246340083069	231
745.5632407291162	230
745.8775138586674	231
746.1858801236879	232
746.2579787185566	233
746.2671242958611	234
746.5615878880448	233
746.570160288649	234
746.6101729085799	233
746.6835157348344	234
746.6890084973777	233
746.692749864119	232
746.6992573451387	233
746.7675085659112	232
746.8022426090687	231
746.8781330889726	232
747.0776920079758	231
747.1607756968248	232
747.1723558808262	231
747.3460331701901	232
747.5050401827035	233
747.7825701215227	232
747.7959963620764	231
747.8850886991181	230
748.0947075254654	231
748.3331931213801	232
748.5842730307897	231
748.7760701335678	232
748.8053620275655	233
748.9209961822231	234
749.0424849440608	233
749.220260636564	234
749.2583483261191	235
749.2703649745937	236
749.3642569021436	235
749.5317459130226	236
749.536620334504	237
749.6362296636786	238
749.7967562767975	239
750.0021864222357	238
750.0532739242904	239
750.0551899303588	240
750.1075150185083	241
750.2015506625507	242
750.3215074459073	243
750.3443356951414	244
750.3874694767111	243
750.4477654282027	242
750.4748731632193	241
750.5009612741361	242
750.5232323903438	241
750.5749889109311	242
750.7049280524975	241
750.9171005140736	240
750.9236272098088	241
750.9901237969534	242
751.1248228618105	243
751.1514756219448	244
751.3773563484222	243
751.3942076777487	244
751.5166131852245	245
751.5353548618568	244
751.7072526537673	245
751.7709194442729	246
751.8185537946149	245
752.1291192200941	244
752.4558517454913	245
752.5296273648399	246
752.8075278867922	245
752.9757376906571	246
753.2034117410606	247
753.4168585683892	248
753.4312399749294	249
753.5352778226842	250
753.6727908837638	249
753.6784895277764	250
754.021702715886	251
754.1086809222928	250
754.1417020544926	251
754.2703419155753	250
754.2926739547968	251
754.2968144526552	252
754.3553248461541	253
754.3595288536865	254
754.5170934984621	253
754.6422743028011	254
754.6887195106028	255
755.3187646526263	256
755.3932341639061	257
755.4258625984259	256
755.4884758454557	257
755.5028146718057	256
755.5073540077117	255
755.8267385965245	254
755.9893780239242	253
756.1804332949218	254
756.4192600866888	253
756.5123637301714	254
756.5413218820422	255
756.6115833914388	254
756.6268920498866	253
756.6978308800624	252
756.9585634914349	253
757.0092030815683	252
757.0613990239775	251
757.1028837036935	250
757.25257669247	251
757.416709273889	252
757.4224158646326	253
758.0041645343941	252
758.4427349784205	251
758.7135820789965	252
758.7288805686838	253
758.7373797235408	252
758.8278883614613	251
758.8674846406149	252
758.8920000802718	253
758.9862852634125	252
759.1274327500814	251
759.5982121183291	252
759.6415465949424	251
759.7117479942638	252
759.8013901834988	253
759.9473934943063	252
760.0536069541415	251
760.083500723311	250
760.3785834673059	251
760.7162130996724	252
761.0426536456873	253
761.0514821829596	254
761.0913301780937	255
761.2404273128489	256
761.3190326001663	257
761.5468885468968	256
761.5758037950328	255
761.9167558169726	256
762.097749374233	257
762.3067122430856	256
762.3769839938111	257
762.5451027314024	256
762.6030228442578	255
762.6947202532945	254
762.7020303234269	255
762.7682155812864	256
762.7817784094539	257
762.8928750165071	256
763.0842735178807	257
763.0870492359855	256
763.2068870662091	257
763.5871756281488	258
763.7135036607144	257
763.7731684983642	256
763.8154045879079	257
763.8898465729123	256
763.8906142902662	257
764.0938797091403	256
764.3853344458068	255
764.4859055627302	254
764.5021781902938	255
764.7545552006881	254
764.8256479219182	253
764.9860075154976	252
764.9869641110447	253
765.0014018592411	252
765.597187653186	251
766.1126943667745	252
766.1194020506373	251
766.3092500655631	252
766.413718830723	253
766.5009848792376	252
766.797117822294	253
766.8863030889587	254
767.0016589412415	253
767.0867787173983	254
767.1767755415026	253
767.2523131147501	252
767.6193885931982	253
767.6991660821053	252
767.7215828486459	253
767.9257687852142	254
768.0367589383346	255
768.1322404221954	256
768.1874478280373	255
768.2391848309718	254
768.3600413046012	255
768.778933378505	256
768.7975902473538	257
768.8245697780266	258
769.0957676310488	259
769.1226691300965	258
769.1883480352598	259
769.1887666733938	260
769.3557582682623	261
769.7158479635821	260
770.0540688275255	259
770.0881163854042	258
770.1336926734589	259
770.6556679833934	258
771.2092575817596	257
771.2361396075299	258
771.3282627377735	257
771.919524732221	258
772.6239694945878	257
772.7341989526808	258
772.9201809029679	259
772.9379323127174	260
772.9589722749421	261
773.034082167217	262
773.2100054352009	263
773.8371041696751	264
773.8599412304832	265
773.9015148767396	266
773.9778112264909	267
773.9850293963177	266
773.9943450390774	265
774.0494162792293	266
774.107240264981	265
774.2117761532686	264
774.2444656007718	263
774.4470991485204	262
774.5513813048815	263
774.5759603416744	264
774.5978792829835	263
774.63521250746	262
774.8297623513837	263
774.8351353563868	264
774.8869612095638	265
774.9947290428669	264
775.087931950644	265
775.200324045895	266
775.261630961492	265
775.2655884841205	266
775.2763833277115	265
775.4469981585988	266
775.5833381851097	265
775.6747829373564	266
775.7817291707087	267
775.7822433142127	266
776.0729531607328	267
776.1128603300941	266
776.2332732460412	267
776.2582207827031	268
776.3632854041243	269
776.9119674900721	268
777.111673988636	269
777.1725946335451	268
777.2243546860525	269
777.2835530570801	268
777.5375338894795	267
777.7320041440752	268
777.9026422487055	269
777.9207357280387	270
778.0120768412206	269
778.7177038122544	268
778.8255568510372	267
779.057523257208	268
779.1893900374833	269
779.3044694897302	268
779.5326160852561	267
779.5743414416838	268
779.6550850879336	267
779.6870468717478	266
779.7834594806121	265
779.7904726670839	266
779.8871150908184	265
779.9907450963573	264
780.0410961584114	263
780.105419293864	264
780.4548064004009	263
780.6151287086326	262
780.6404835101647	261
780.9039587390981	262
780.9984592754139	263
781.0853046311888	262
781.2953327885257	263
781.4846798380028	264
781.5812243083752	263
781.6213873074182	264
781.7650049459307	263
781.874742495448	262
782.2037207893648	263
782.2571696192982	264
782.373898722659	265
782.4098824186296	264
782.4952007207071	265
782.5198917754229	266
782.6043465720686	267
782.6150127690006	266
782.7349829114403	267
782.7551616148484	266
782.9611561625264	267
782.9646037666759	268
