Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Salmonella infection,-0.4925713114033578,-3.134901322801459,0.0915032679738562,0.15709365478871373,86,62,ARPC1B;ARPC5L;ARPC3;ARPC5;RAB7A;ARPC4;PFN1;KLC2;PKN2;IL18;PKN1;WASF2;PKN3;DYNC1LI1;KLC1;WASL;PFN2;DYNC1I2;PYCARD;KLC4;KLC3;ARPC2;WASF1;CASP1;JUN;MYH9;DYNC1H1;DYNC1LI2;MYD88;CDC42;IFNGR1;NLRC4;MAPK13;RHOG;RELA;RAC1;ARPC1A;PLEKHM2;NFKB1;WAS;MAPK1;CD14;MYH10;TJP1;RILP;MAPK12;MYH14;MAPK14;ACTG1;ACTB;MAPK8;MAPK9;FLNB;DYNC2H1;MAPK3;LBP;DYNC1I1;FLNA;MAPK11;ROCK1;FLNC;ROCK2,MAPK13;RHOG;RELA;RAC1;ARPC1A;PLEKHM2;NFKB1;WAS;MAPK1;CD14;MYH10;TJP1;RILP;MAPK12;MYH14;MAPK14;ACTG1;ACTB;MAPK8;MAPK9;FLNB;DYNC2H1;MAPK3;LBP;DYNC1I1;FLNA;MAPK11;ROCK1;FLNC;ROCK2
Linoleic acid metabolism,-0.6242025486024358,-3.128686107326062,0.06756756756756757,0.1585943370165242,29,8,PLA2G12A;PLB1;PLA2G6;PLA2G4A;PLA2G16;JMJD7-PLA2G4B;ALOX15;PLA2G2A,PLA2G4A;PLA2G16;JMJD7-PLA2G4B;ALOX15;PLA2G2A
T cell receptor signaling pathway,-0.41755469076104307,-3.0563965684129912,0.14388489208633093,0.1868057651757154,101,74,PAK2;PAK1;NRAS;PIK3CB;PTPN6;GSK3B;VAV3;DLG1;CHUK;ZAP70;VAV2;NFKBIB;KRAS;MALT1;RHOA;SOS2;CBLB;NCK1;PPP3R1;LCP2;VAV1;PAK4;HRAS;PRKCQ;BCL10;JUN;PIK3CA;NFKBIE;IKBKB;TEC;MAP3K8;CD247;PTPRC;GRAP2;CDC42;PPP3CA;CDK4;CD8A;SOS1;NFATC3;NCK2;MAP2K7;PIK3R2;AKT1;CD4;MAP2K2;MAP2K1;GRB2;PDPK1;CARD11;RAF1;CD3E;MAPK13;RELA;AKT2;PIK3CD;PLCG1;MAP3K7;NFKBIA;NFATC2;AKT3;NFKB1;MAPK1;PPP3CC;IKBKG;FYN;NFATC1;PPP3CB;MAPK12;MAPK14;MAPK9;MAPK3;PIK3R1;MAPK11,PTPRC;GRAP2;CDC42;PPP3CA;CDK4;CD8A;SOS1;NFATC3;NCK2;MAP2K7;PIK3R2;AKT1;CD4;MAP2K2;MAP2K1;GRB2;PDPK1;CARD11;RAF1;CD3E;MAPK13;RELA;AKT2;PIK3CD;PLCG1;MAP3K7;NFKBIA;NFATC2;AKT3;NFKB1;MAPK1;PPP3CC;IKBKG;FYN;NFATC1;PPP3CB;MAPK12;MAPK14;MAPK9;MAPK3;PIK3R1;MAPK11
N-Glycan biosynthesis,0.49836584554258595,3.037648127194638,0.08552631578947369,0.1987604258561232,50,42,RPN1;DDOST;STT3A;STT3B;DAD1;GANAB;MOGS;DPM1;FUT8;TUSC3;B4GALT1;ALG8;ALG3;ALG1;ALG11;MAN1B1;RPN2;MAN1A2;B4GALT3;MGAT4A;DOLK;MGAT5;MAN2A1;DPAGT1;MAN2A2;MGAT4B;ST6GAL1;ALG6;MGAT2;ALG2;DOLPP1;ALG10;ALG5;ALG12;MAN1A1;MGAT1;DPM3;ALG13;ALG14;SRD5A3;MAN1C1;ALG9,RPN1;DDOST;STT3A;STT3B;DAD1;GANAB;MOGS;DPM1;FUT8;TUSC3;B4GALT1;ALG8;ALG3;ALG1;ALG11;MAN1B1;RPN2
Taurine and hypotaurine metabolism,-0.6249030571296749,-2.9960802711011763,0.12142857142857143,0.21116959083221776,11,6,GGT7;GGT6;ADO;GGT1;CSAD;GGT5,GGT6;ADO;GGT1;CSAD;GGT5
Cell cycle,0.45426891568371863,2.986202709975089,0.07947019867549669,0.21604166568383712,124,93,PRKDC;PCNA;HDAC2;HDAC1;MCM3;SMC3;MCM4;MCM7;STAG2;SMC1A;ATR;MCM2;YWHAZ;ORC4;YWHAE;MCM6;MCM5;ORC5;BUB3;YWHAQ;YWHAH;ANAPC7;YWHAB;YWHAG;SKP1;RBX1;CDK2;EP300;CDK1;CHEK2;SFN;CHEK1;MAD2L1;TGFB2;CCNB1;STAG1;CREBBP;E2F5;GSK3B;MAD2L2;TFDP2;TTK;CDKN2A;CUL1;CDC25C;ORC3;RAD21;CCND2;RB1;TP53;CDC27;CCNA2;MAD1L1;CDC23;CDC16;TGFB3;PLK1;SKP2;BUB1B;ANAPC1;SMAD2;CDK7;E2F3;ORC2;CCNE1;ANAPC4;CCNH;WEE1;RBL1;ATM;CDC20;CDC26;E2F4;SMAD4;TFDP1;CDC14A;CCNB2;SMAD3;ESPL1;ANAPC5;ANAPC13;CDK6;CDK4;TGFB1;CDKN1A;RBL2;CDKN1C;ANAPC10;ZBTB17;ANAPC2;ABL1;CDKN1B;CDKN2C,PRKDC;PCNA;HDAC2;HDAC1;MCM3;SMC3;MCM4;MCM7;STAG2;SMC1A;ATR;MCM2;YWHAZ;ORC4;YWHAE;MCM6;MCM5;ORC5;BUB3;YWHAQ;YWHAH;ANAPC7;YWHAB;YWHAG;SKP1;RBX1;CDK2;EP300;CDK1;CHEK2;SFN;CHEK1;MAD2L1;TGFB2;CCNB1;STAG1;CREBBP;E2F5;GSK3B;MAD2L2
Osteoclast differentiation,-0.4466740605805462,-2.9780731337128388,0.09740259740259741,0.21770240877877434,127,92,STAT1;STAT2;FHL2;TRAF2;PIK3CB;TGFB2;TYROBP;SYK;FCGR2B;CSF1;FCGR2A;RELB;CHUK;LILRB4;CREB1;TNFRSF1A;TYK2;JUNB;GAB2;PPP3R1;SQSTM1;IRF9;LCP2;CTSK;ACP5;TRAF6;NFKB2;TNFRSF11B;TGFBR2;BLNK;JUND;MAP2K6;JUN;NCF4;PIK3CA;LILRB2;CAMK4;IKBKB;IL1R1;TEC;FCGR3A;FOSL2;PPP3CA;LILRB1;IFNGR1;TGFB1;CYBA;MAP2K7;PIK3R2;AKT1;PLCG2;FCGR1A;TGFBR1;NCF1;FCGR3B;MAP2K1;GRB2;TAB2;MAPK13;RELA;AKT2;NCF2;PIK3CD;MAP3K7;RAC1;NFKBIA;NFATC2;AKT3;NFKB1;BTK;MAPK1;PPP3CC;IKBKG;CYLD;TAB1;FYN;NFATC1;PPP3CB;MAPK12;LILRB3;MAPK14;MAPK8;MAPK9;LILRB5;MAPK3;PIK3R1;CSF1R;JAK1;MAPK11;SIRPA;MITF;ITGB3,FOSL2;PPP3CA;LILRB1;IFNGR1;TGFB1;CYBA;MAP2K7;PIK3R2;AKT1;PLCG2;FCGR1A;TGFBR1;NCF1;FCGR3B;MAP2K1;GRB2;TAB2;MAPK13;RELA;AKT2;NCF2;PIK3CD;MAP3K7;RAC1;NFKBIA;NFATC2;AKT3;NFKB1;BTK;MAPK1;PPP3CC;IKBKG;CYLD;TAB1;FYN;NFATC1;PPP3CB;MAPK12;LILRB3;MAPK14;MAPK8;MAPK9;LILRB5;MAPK3;PIK3R1;CSF1R;JAK1;MAPK11;SIRPA;MITF;ITGB3
B cell receptor signaling pathway,-0.4117935596304391,-2.9704905665345906,0.26153846153846155,0.21975396299730646,71,64,NRAS;PIK3CB;SYK;IFITM1;INPPL1;FCGR2B;PTPN6;GSK3B;VAV3;CHUK;VAV2;NFKBIB;KRAS;MALT1;CD22;CD19;SOS2;PPP3R1;VAV1;CR2;PIK3AP1;HRAS;BLNK;BCL10;JUN;PIK3CA;CD72;NFKBIE;IKBKB;LYN;INPP5D;PPP3CA;SOS1;NFATC3;PIK3R2;AKT1;DAPP1;PLCG2;MAP2K2;MAP2K1;GRB2;CARD11;RAF1;RAC2;RELA;AKT2;PIK3CD;RAC1;NFKBIA;NFATC2;AKT3;NFKB1;BTK;MAPK1;PPP3CC;IKBKG;PRKCB;NFATC1;PPP3CB;LILRB3;RAC3;MAPK3;PIK3R1;CD81,PIK3R2;AKT1;DAPP1;PLCG2;MAP2K2;MAP2K1;GRB2;CARD11;RAF1;RAC2;RELA;AKT2;PIK3CD;RAC1;NFKBIA;NFATC2;AKT3;NFKB1;BTK;MAPK1;PPP3CC;IKBKG;PRKCB;NFATC1;PPP3CB;LILRB3;RAC3;MAPK3;PIK3R1;CD81
Shigellosis,-0.43882605410116715,-2.9610347745973256,0.1390728476821192,0.22251729616943552,65,59,U2AF1;U2AF1L5;U2AF1L4;CTTN;ARPC1B;ARPC5L;ARPC3;ARPC5;DIAPH1;ARPC4;PFN1;MAD2L2;WASF2;CHUK;CRK;UBE2D2;NFKBIB;HCLS1;WASL;PFN2;CRKL;ELMO3;ATG5;ARPC2;WASF1;FBXW11;BTRC;IKBKB;CDC42;RIPK2;ELMO2;MAPK13;RHOG;RELA;ELMO1;RAC1;ARPC1A;NFKBIA;NFKB1;WAS;MAPK1;IKBKG;MAPK12;MAPK14;ACTG1;ACTB;MAPK8;SRC;MAPK9;MAPK3;ABL1;DOCK1;MAPK11;ROCK1;ITGB1;ROCK2;CD44;VCL;ITGA5,ELMO2;MAPK13;RHOG;RELA;ELMO1;RAC1;ARPC1A;NFKBIA;NFKB1;WAS;MAPK1;IKBKG;MAPK12;MAPK14;ACTG1;ACTB;MAPK8;SRC;MAPK9;MAPK3;ABL1;DOCK1;MAPK11;ROCK1;ITGB1;ROCK2;CD44;VCL;ITGA5
Gastric cancer,-0.39038766897709265,-2.9497505638005825,0.03164556962025317,0.2257294338406401,149,87,CTNNA1;CTNNA2;RXRB;CDK2;NRAS;BAX;PIK3CB;TGFB2;GSK3B;CTNNB1;FZD6;DVL3;DVL1;CDH1;RB1;TP53;RXRA;KRAS;JUP;MLH1;TGFB3;DVL2;SMAD2;POLK;SOS2;FGF20;E2F3;CCNE1;ERBB2;TCF7L2;FGF4;WNT10A;BAK1;HRAS;WNT7A;CSNK1A1;SMAD4;TGFBR2;MET;PIK3CA;TCF7;AXIN1;SMAD3;BRAF;SOS1;LEF1;TGFB1;FGF17;ARAF;ABCB1;RPS6KB2;CDKN1A;PIK3R2;AKT1;MAP2K2;TGFBR1;WNT11;MAP2K1;GRB2;FGFR2;FZD3;RPS6KB1;RAF1;HGF;FZD1;WNT5A;APC;AKT2;LRP6;PIK3CD;FZD7;FZD2;AKT3;MTOR;DDB2;MAPK1;LRP5;GAB1;BCL2;SHC1;WNT4;WNT2B;MAPK3;PIK3R1;FGF2;CDKN1B;EGFR,SOS1;LEF1;TGFB1;FGF17;ARAF;ABCB1;RPS6KB2;CDKN1A;PIK3R2;AKT1;MAP2K2;TGFBR1;WNT11;MAP2K1;GRB2;FGFR2;FZD3;RPS6KB1;RAF1;HGF;FZD1;WNT5A;APC;AKT2;LRP6;PIK3CD;FZD7;FZD2;AKT3;MTOR;DDB2;MAPK1;LRP5;GAB1;BCL2;SHC1;WNT4;WNT2B;MAPK3;PIK3R1;FGF2;CDKN1B;EGFR
Retrograde endocannabinoid signaling,-0.5414275283033456,-2.9417697809459478,0.0963855421686747,0.2282807877423058,148,86,GNG5;PTGS2;DAGLB;NDUFAB1;ITPR3;NDUFS8;GNB5;NDUFB10;FAAH;NDUFA4;NDUFA11;NDUFS7;NDUFS3;NDUFB11;NDUFA13;GNG10;NDUFA8;NDUFB7;PRKACG;NDUFA2;NDUFS4;NDUFA10;NDUFV1;NDUFB9;NDUFB1;NDUFS6;ITPR2;NDUFA9;ADCY7;NDUFA5;ABHD6;NDUFV2;NDUFC2;NDUFS5;NDUFB8;NAPEPLD;CACNA1F;PLCB2;CACNA1S;NDUFA3;NDUFA12;NDUFB4;PRKCA;NDUFB5;NDUFA4L2;NDUFS2;NDUFB6;NDUFS1;NDUFB2;GNG4;MAPK13;PRKACA;ADCY3;NDUFB3;NDUFA6;PLCB1;MAPK1;PRKACB;NDUFV3;NDUFA7;PRKCB;MAPK12;GNB4;ADCY5;MAPK14;PLCB4;MAPK8;MAPK9;GNB2;MAPK3;GNB1;GNG2;ADCY6;GNAO1;MAPK11;MGLL;GNAI2;PLCB3;GNAI3;GNG7;ITPR1;GNAQ;GNB3;GNAI1;GNG12;GNG11,CACNA1F;PLCB2;CACNA1S;NDUFA3;NDUFA12;NDUFB4;PRKCA;NDUFB5;NDUFA4L2;NDUFS2;NDUFB6;NDUFS1;NDUFB2;GNG4;MAPK13;PRKACA;ADCY3;NDUFB3;NDUFA6;PLCB1;MAPK1;PRKACB;NDUFV3;NDUFA7;PRKCB;MAPK12;GNB4;ADCY5;MAPK14;PLCB4;MAPK8;MAPK9;GNB2;MAPK3;GNB1;GNG2;ADCY6;GNAO1;MAPK11;MGLL;GNAI2;PLCB3;GNAI3;GNG7;ITPR1;GNAQ;GNB3;GNAI1;GNG12;GNG11
Bile secretion,-0.47515148994501766,-2.9373524908296735,0.10457516339869281,0.22861148677905557,72,27,ABCC4;ATP1A1;SLC2A1;NCEH1;ATP1B1;RXRA;ATP1A3;ATP1B3;ATP1A2;SLC4A2;PRKACG;SLC5A1;SCARB1;ADCY7;HMGCR;ABCC3;ABCB1;PRKACA;ADCY3;LDLR;PRKACB;SLC9A1;ADCY5;EPHX1;GNAS;ADCY6;CA2,PRKACA;ADCY3;LDLR;PRKACB;SLC9A1;ADCY5;EPHX1;GNAS;ADCY6;CA2
Wnt signaling pathway,-0.3756684464485372,-2.9106827929283456,0.046052631578947366,0.2294121206471628,158,99,RUVBL1;CTBP2;CACYBP;CTBP1;VANGL2;TBL1XR1;CSNK2B;SKP1;SOX17;CHD8;RBX1;PSEN1;EP300;VANGL1;CREBBP;GSK3B;CTNNB1;FZD6;DVL3;DVL1;CSNK2A2;CUL1;SENP2;CCND2;TP53;MMP7;PORCN;TBL1X;CSNK2A1;RHOA;GPC4;DVL2;DKK4;PPP3R1;SFRP2;TCF7L2;CSNK2A3;CSNK1E;WNT10A;NOTUM;PRKACG;WNT7A;CSNK1A1;SMAD4;SIAH1;JUN;FBXW11;BTRC;RSPO3;TCF7;AXIN1;SMAD3;SFRP4;PPP3CA;LEF1;PLCB2;NFATC3;CTNNBIP1;PRKCA;WNT11;FZD3;RAC2;FZD1;PRKACA;WNT5A;APC;LRP6;MAP3K7;RAC1;PLCB1;FZD7;FZD2;NFATC2;PRKACB;PPP3CC;LRP5;DAAM2;ROR1;PRKCB;NFATC1;PPP3CB;SFRP5;SERPINF1;PLCB4;CAMK2A;WNT4;MAPK8;CAMK2B;CAMK2D;MAPK9;RAC3;WNT2B;NFATC4;CAMK2G;ROR2;DAAM1;PLCB3;ROCK2;SFRP1,RAC2;FZD1;PRKACA;WNT5A;APC;LRP6;MAP3K7;RAC1;PLCB1;FZD7;FZD2;NFATC2;PRKACB;PPP3CC;LRP5;DAAM2;ROR1;PRKCB;NFATC1;PPP3CB;SFRP5;SERPINF1;PLCB4;CAMK2A;WNT4;MAPK8;CAMK2B;CAMK2D;MAPK9;RAC3;WNT2B;NFATC4;CAMK2G;ROR2;DAAM1;PLCB3;ROCK2;SFRP1
RIG-I-like receptor signaling pathway,-0.3914186647117018,-2.91416047138861,0.15,0.2299576432317153,70,46,CASP8;DDX58;TRIM25;TRAF2;ISG15;DDX3X;IFIH1;PIN1;DHX58;CHUK;TANK;TKFC;NFKBIB;CASP10;IKBKE;ATG5;TRAF6;RIPK1;MAVS;CXCL10;TRAF3;MAP3K1;TBK1;IKBKB;OTUD5;SIKE1;IRF3;FADD;MAPK13;RELA;ATG12;MAP3K7;NFKBIA;TMEM173;NFKB1;IKBKG;AZI2;CYLD;NLRX1;MAPK12;MAPK14;IRF7;MAPK8;MAPK9;MAPK11;TRADD,MAPK13;RELA;ATG12;MAP3K7;NFKBIA;TMEM173;NFKB1;IKBKG;AZI2;CYLD;NLRX1;MAPK12;MAPK14;IRF7;MAPK8;MAPK9;MAPK11;TRADD
Amphetamine addiction,-0.4359075515384295,-2.929632615719999,0.208955223880597,0.23025973893638485,68,32,HDAC1;PPP1CA;PPP1CC;PPP1CB;ATF2;CREB1;ATF6B;PPP3R1;DDC;PRKACG;JUN;CAMK4;SIRT1;PPP3CA;CALM2;CALML3;PRKCA;PPP1R1B;CALML5;PRKACA;PRKACB;PPP3CC;PRKCB;PPP3CB;ADCY5;CAMK2A;CAMK2B;CAMK2D;CAMK2G;GNAS;MAOA;MAOB,PRKACB;PPP3CC;PRKCB;PPP3CB;ADCY5;CAMK2A;CAMK2B;CAMK2D;CAMK2G;GNAS;MAOA;MAOB
Non-small cell lung cancer,-0.3905725105890631,-2.9248437032947874,0.08053691275167785,0.23053050856541338,66,52,EML4;RXRB;NRAS;BAX;PIK3CB;CASP9;CDKN2A;RB1;TP53;JAK3;RXRA;FHIT;KRAS;POLK;SOS2;E2F3;STK4;ERBB2;BAK1;HRAS;RASSF5;STAT3;PIK3CA;FOXO3;BRAF;CDK6;CDK4;SOS1;ARAF;CDKN1A;PIK3R2;AKT1;PRKCA;PLCG2;MAP2K2;MAP2K1;GRB2;PDPK1;RAF1;AKT2;PIK3CD;PLCG1;BAD;AKT3;DDB2;MAPK1;PRKCB;MAPK3;PIK3R1;EGFR;STAT5A;STAT5B,CDK6;CDK4;SOS1;ARAF;CDKN1A;PIK3R2;AKT1;PRKCA;PLCG2;MAP2K2;MAP2K1;GRB2;PDPK1;RAF1;AKT2;PIK3CD;PLCG1;BAD;AKT3;DDB2;MAPK1;PRKCB;MAPK3;PIK3R1;EGFR;STAT5A;STAT5B
alpha-Linolenic acid metabolism,-0.5301942308534102,-2.920304663264555,0.1111111111111111,0.23087612112648545,25,11,ACAA1;ACOX1;PLA2G12A;PLB1;PLA2G6;FADS2;PLA2G4A;PLA2G16;JMJD7-PLA2G4B;ACOX3;PLA2G2A,PLA2G6;FADS2;PLA2G4A;PLA2G16;JMJD7-PLA2G4B;ACOX3;PLA2G2A
Nicotinate and nicotinamide metabolism,-0.4343147829978204,-2.9153602638755,0.15714285714285714,0.23105983265223598,30,24,NT5C2;NAMPT;NADSYN1;NNMT;NMRK1;NNT;NT5C3A;NMNAT1;NADK;QPRT;NADK2;CD38;NT5C3B;NMNAT3;ENPP3;PNP;NT5C1A;NAPRT;NUDT12;ENPP1;NT5C;BST1;NT5E;AOX1,PNP;NT5C1A;NAPRT;NUDT12;ENPP1;NT5C;BST1;NT5E;AOX1
FoxO signaling pathway,-0.33090457211691277,-2.903191291018011,0.0979020979020979,0.23109670414728348,132,92,PRMT1;PRKAG2;USP7;CDK2;EP300;PRKAB1;NRAS;PIK3CB;TGFB2;CCNB1;CREBBP;CCND2;FOXO6;CHUK;BCL2L11;FOXO4;PRKAG1;BNIP3;KRAS;GABARAP;TGFB3;HOMER2;PLK1;SKP2;HOMER1;IGF1;G6PC3;SMAD2;SOS2;PCK2;STK4;CSNK1E;IGF1R;PCK1;ATM;HRAS;SMAD4;TGFBR2;IRS2;PRKAB2;STAT3;PIK3CA;TNFSF10;HOMER3;CCNB2;FOXO3;GABARAPL2;IKBKB;AGAP2;SMAD3;PRKAA2;SIRT1;BRAF;PTEN;FOXO1;SOS1;TGFB1;ARAF;CDKN1A;PIK3R2;AKT1;PRKAA1;RBL2;MAP2K2;TGFBR1;MAP2K1;GRB2;PDPK1;RAF1;INSR;MAPK13;AKT2;STK11;ATG12;PIK3CD;AKT3;MAPK1;SLC2A4;BCL6;MAPK12;MAPK14;MAPK8;IRS1;SOD2;MAPK9;MAPK3;PIK3R1;MAPK11;CDKN1B;CAT;EGFR;SETD7,TGFB1;ARAF;CDKN1A;PIK3R2;AKT1;PRKAA1;RBL2;MAP2K2;TGFBR1;MAP2K1;GRB2;PDPK1;RAF1;INSR;MAPK13;AKT2;STK11;ATG12;PIK3CD;AKT3;MAPK1;SLC2A4;BCL6;MAPK12;MAPK14;MAPK8;IRS1;SOD2;MAPK9;MAPK3;PIK3R1;MAPK11;CDKN1B;CAT;EGFR;SETD7
Long-term potentiation,-0.44723051833736116,-2.89832017801552,0.17482517482517482,0.23184392383387176,67,48,PPP1CA;PPP1CC;EP300;PPP1CB;NRAS;CREBBP;ITPR3;KRAS;RAPGEF3;RPS6KA1;PPP3R1;PRKACG;HRAS;RPS6KA2;ITPR2;CAMK4;RPS6KA6;BRAF;PPP3CA;CALM2;PLCB2;ARAF;CALML3;PRKCA;MAP2K2;MAP2K1;RPS6KA3;RAF1;PPP1R1A;CALML5;PRKACA;PLCB1;MAPK1;PRKACB;PPP3CC;PRKCB;PPP3CB;PLCB4;CAMK2A;CAMK2B;CAMK2D;MAPK3;CAMK2G;RAP1B;PLCB3;RAP1A;ITPR1;GNAQ,CALM2;PLCB2;ARAF;CALML3;PRKCA;MAP2K2;MAP2K1;RPS6KA3;RAF1;PPP1R1A;CALML5;PRKACA;PLCB1;MAPK1;PRKACB;PPP3CC;PRKCB;PPP3CB;PLCB4;CAMK2A;CAMK2B;CAMK2D;MAPK3;CAMK2G;RAP1B;PLCB3;RAP1A;ITPR1;GNAQ
TNF signaling pathway,-0.3473302376430973,-2.884613464087886,0.14388489208633093,0.2362804556127023,110,75,CASP3;CASP8;TRAF2;DNM1L;PTGS2;BAG4;PIK3CB;CASP7;TRAF5;ATF2;CSF1;PGAM5;CHUK;ICAM1;MMP14;CREB1;ATF6B;TNFRSF1A;FAS;JUNB;CASP10;CCL20;VCAM1;TNFAIP3;CEBPB;RIPK1;MAP2K6;CXCL10;BIRC2;JUN;BCL3;TRAF1;TRAF3;PIK3CA;ITCH;MAP2K3;IKBKB;RIPK3;MAP3K8;TAB3;JAG1;RPS6KA4;MAP2K4;MAP2K7;PIK3R2;AKT1;CCL5;FADD;MLKL;IRF1;MAP2K1;DAB2IP;TAB2;MAPK13;RELA;AKT2;PIK3CD;MAP3K7;NFKBIA;AKT3;NFKB1;MAPK1;IKBKG;RPS6KA5;TAB1;MAPK12;MAPK14;MAP3K5;MAPK8;MAPK9;MMP9;MAPK3;PIK3R1;MAPK11;TRADD,RPS6KA4;MAP2K4;MAP2K7;PIK3R2;AKT1;CCL5;FADD;MLKL;IRF1;MAP2K1;DAB2IP;TAB2;MAPK13;RELA;AKT2;PIK3CD;MAP3K7;NFKBIA;AKT3;NFKB1;MAPK1;IKBKG;RPS6KA5;TAB1;MAPK12;MAPK14;MAP3K5;MAPK8;MAPK9;MMP9;MAPK3;PIK3R1;MAPK11;TRADD
Glycosphingolipid biosynthesis,0.5668414421187878,2.929416403401883,0.08176100628930817,0.24097205514119463,45,16,SLC33A1;GLB1;B4GALT1;HEXA;GLA;B3GNT3;FUT3;B4GALT3;HEXB;ST3GAL4;NAGA;ST3GAL6;B4GALT4;B3GALNT1;B3GNT2;ST3GAL1,SLC33A1;GLB1;B4GALT1;HEXA;GLA;B3GNT3;FUT3;B4GALT3;HEXB
Ether lipid metabolism,-0.41804724438958873,-2.8676866325347476,0.06802721088435375,0.24263985288123988,47,29,LPCAT1;PAFAH1B2;PAFAH1B3;AGPS;LPCAT4;SELENOI;PLA2G12A;PLD3;PLPP2;PLB1;PAFAH2;ENPP6;GDPD1;GDPD3;CEPT1;PLA2G6;LPCAT2;ENPP2;PLA2G4A;PLA2G16;JMJD7-PLA2G4B;PLD4;PAFAH1B1;PLD1;PLD2;UGT8;PLA2G2A;PLPP1;PLPP3,PLA2G4A;PLA2G16;JMJD7-PLA2G4B;PLD4;PAFAH1B1;PLD1;PLD2;UGT8;PLA2G2A;PLPP1;PLPP3
Antigen processing and presentation,0.5502925800279276,2.8987256881853303,0.12903225806451613,0.2510658010814188,77,51,HSP90AB1;HSP90AA1;HSPA5;PSME3;CALR;HSPA8;PSME2;PSME1;HSPA4;PDIA3;NFYA;CANX;TAPBP;CTSB;HLA-DMB;HSPA2;IFI30;TAP2;CD74;HLA-DRA;HSPA6;TAP1;CTSL;NFYC;HLA-DQA1;HLA-DRB5;HLA-DPA1;LGMN;HLA-DPB1;HLA-DRB1;CREB1;NFYB;HLA-DMA;RFXANK;HLA-DQB1;HLA-DRB3;B2M;HLA-F;HLA-DRB4;RFXAP;HLA-B;CTSS;RFX5;HSPA1A;HLA-C;HSPA1L;HLA-A;CD8A;CD4;HLA-G;HLA-E,HSP90AB1;HSP90AA1;HSPA5;PSME3;CALR;HSPA8;PSME2;PSME1;HSPA4;PDIA3;NFYA;CANX;TAPBP;CTSB;HLA-DMB;HSPA2;IFI30;TAP2;CD74;HLA-DRA
Starch and sucrose metabolism,-0.4857831328867032,-2.844033501032557,0.2647058823529412,0.2524440323221619,36,23,GPI;GAA;HK2;PGM2L1;HK1;G6PC3;HKDC1;PGM1;ENPP3;AMY1A;UGP2;GYS1;GANC;GYG2;PGM2;HK3;ENPP1;AGL;GYG1;PYGL;GBE1;PYGB;PYGM,GYS1;GANC;GYG2;PGM2;HK3;ENPP1;AGL;GYG1;PYGL;GBE1;PYGB;PYGM
Insulin signaling pathway,-0.3470255550781267,-2.82994076427266,0.1865671641791045,0.2575269468785025,137,109,RPS6;PPP1CA;PRKCZ;RHEB;PPP1CC;PRKCI;PRKAG2;PKLR;EIF4E2;PRKAB1;PPP1CB;NRAS;PIK3CB;INPPL1;GSK3B;EIF4E;HK2;PTPRF;CRK;PTPN1;PRKAG1;PRKAR1B;KRAS;HK1;CRKL;G6PC3;CBL;SOS2;CBLB;FBP1;PCK2;PCK1;SH2B2;FBP2;SREBF1;PRKACG;HRAS;IRS2;PRKAB2;HKDC1;PIK3CA;IKBKB;EIF4EBP1;PRKAA2;BRAF;MKNK1;PRKAR1A;PHKG2;FOXO1;SOS1;CALM2;RHOQ;ARAF;PPP1R3A;RPS6KB2;FASN;CALML3;PIK3R2;AKT1;ELK1;PRKAA1;GYS1;PHKB;FLOT1;PPP1R3D;EXOC7;MAP2K2;MAP2K1;GRB2;PDPK1;PRKAR2A;PHKA1;PHKG1;RPS6KB1;RAPGEF1;RAF1;CALML5;INSR;FLOT2;PRKACA;AKT2;PIK3CD;ACACA;HK3;LIPE;BAD;PHKA2;AKT3;RPTOR;MTOR;INPP5K;MAPK1;PRKACB;SLC2A4;ACACB;PYGL;TSC2;TRIP10;SHC1;MAPK8;IRS1;PYGB;MAPK9;PRKAR2B;MAPK3;PIK3R1;PYGM;TSC1;SORBS1,PHKG2;FOXO1;SOS1;CALM2;RHOQ;ARAF;PPP1R3A;RPS6KB2;FASN;CALML3;PIK3R2;AKT1;ELK1;PRKAA1;GYS1;PHKB;FLOT1;PPP1R3D;EXOC7;MAP2K2;MAP2K1;GRB2;PDPK1;PRKAR2A;PHKA1;PHKG1;RPS6KB1;RAPGEF1;RAF1;CALML5;INSR;FLOT2;PRKACA;AKT2;PIK3CD;ACACA;HK3;LIPE;BAD;PHKA2;AKT3;RPTOR;MTOR;INPP5K;MAPK1;PRKACB;SLC2A4;ACACB;PYGL;TSC2;TRIP10;SHC1;MAPK8;IRS1;PYGB;MAPK9;PRKAR2B;MAPK3;PIK3R1;PYGM;TSC1;SORBS1
Fanconi anemia pathway,0.4881704622348377,2.8686642958579505,0.05555555555555555,0.258228406447991,54,24,RPA3;ATR;RPA1;RPA2;UBE2T;FANCD2;BLM;FANCI;CENPX;MLH1;POLK;RMI1;REV3L;WDR48;TOP3B;USP1;PMS2;RMI2;TOP3A;ERCC1;TELO2;ATRIP;ERCC4;POLI,RPA3;ATR;RPA1;RPA2;UBE2T;FANCD2;BLM;FANCI
