Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
p75 NTR receptor-mediated signalling,0.22082827696121854,1.1102681500672142,0.2732732732732733,0.7843807783924786,97,73,MAPK8;CASP3;NGFR;ITSN1;GNA13;HDAC2;HDAC1;SMPD2;ARHGEF37;ARHGEF10L;ARHGEF11;ARHGEF17;YWHAE;PRKCI;RTN4;ABR;ARHGEF12;ARHGEF40;FGD2;ARHGEF18;ARHGEF6;BAD;PSEN1;RAC1;AATF;MAGED1;NFKBIA;NFKB1;APH1A;OBSCN;RELA;ADAM17;RIPK2;FGD3;NCSTN;FGD4;PREX1;NGEF;KALRN;ARHGEF35;FGD1;ARHGEF16;TRIO;CASP2;SOS1;VAV3;RPS27A;ARHGEF1;ARHGEF10;ARHGEF5;ARHGEF2;ARHGEF7;MYD88;MCF2L;BCL2L11;HDAC3;ARHGDIA;ECT2;IRAK1;RHOA;IKBKB;UBB;RASGRF2;VAV2;UBA52;TRAF6;ARHGEF3;PLEKHG2;AKAP13;SOS2;VAV1;SQSTM1;TIAM1,MAPK8;CASP3;NGFR;ITSN1;GNA13;HDAC2;HDAC1;SMPD2;ARHGEF37;ARHGEF10L;ARHGEF11;ARHGEF17;YWHAE;PRKCI;RTN4;ABR;ARHGEF12;ARHGEF40;FGD2;ARHGEF18;ARHGEF6;BAD;PSEN1;RAC1;AATF;MAGED1;NFKBIA;NFKB1;APH1A;OBSCN;RELA;ADAM17;RIPK2;FGD3;NCSTN;FGD4;PREX1;NGEF;KALRN;ARHGEF35;FGD1;ARHGEF16;TRIO;CASP2;SOS1;VAV3;RPS27A;ARHGEF1;ARHGEF10;ARHGEF5;ARHGEF2;ARHGEF7;MYD88;MCF2L;BCL2L11;HDAC3;ARHGDIA;ECT2;IRAK1;RHOA
Defective SLC7A7 causes lysinuric protein intolerance (LPI),0.4026799007444137,1.1092559181378527,0.8857142857142857,0.7848817244849078,2,2,SLC3A2;SLC7A7,SLC3A2;SLC7A7
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",0.3685084400462433,1.1094602424650244,0.7982456140350878,0.785176772825952,13,3,FGF2;EPHA1;STAT3,FGF2
Formation of a pool of free 40S subunits,0.5974586410174731,3.1222070282824497,0.0,0.785706494591835,106,98,FAU;EIF3J;EIF3I;EIF3G;EIF3E;EIF3C;EIF3B;EIF3A;EIF1AX;EIF3M;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;RPS17;RPS18;RPL15;RPL3L;EIF3D;RPS23;RPL37A;EIF3K;RPL29;EIF3L;EIF3H;RPL18A;RPS15;RPL22L1;RPL19;RPS26;RPL39;RPS27A;RPL30;RPL36;EIF3F;UBA52;RPS14,FAU;EIF3J;EIF3I;EIF3G;EIF3E;EIF3C;EIF3B;EIF3A;EIF1AX;EIF3M;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;RPS17;RPS18
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),-0.3109919571045559,-3.6574789317391243,0.5296442687747036,0.7868285787211775,20,6,MUC1;MUC16;MUC5B;MUC4;C1GALT1;C1GALT1C1,MUC1;MUC16;MUC5B;MUC4;C1GALT1;C1GALT1C1
Negative regulation of TCF-dependent signaling by DVL-interacting proteins,-0.40206492603992594,-3.6680761347995303,0.4175824175824176,0.7871886734278806,5,4,CCDC88C;DVL3;DVL1;DVL2,CCDC88C;DVL3;DVL1;DVL2
Pyrimidine catabolism,0.30550217869676466,1.1068756278694023,0.6129032258064516,0.7880277685257873,12,8,NT5E;DPYD;NT5C;NT5C1A;UPP1;DPYS;TYMP;NT5C3A,NT5E;DPYD;NT5C;NT5C1A;UPP1;DPYS;TYMP
Global Genome Nucleotide Excision Repair (GG-NER),0.2187507040005369,1.1072498706764062,0.27655310621242485,0.7880333228472718,84,79,PCNA;PARP1;NFRKB;ERCC3;COPS3;COPS4;COPS7A;COPS8;CUL4B;SUMO3;SUMO1;SUMO2;ACTB;RPA1;RUVBL1;RPA2;RPA3;POLD1;RBX1;DDB2;RFC2;XPA;CETN2;UBE2N;RFC3;ACTR5;GPS1;UBE2I;MCRS1;ACTR8;POLD3;ACTL6A;LIG1;POLE;COPS5;CUL4A;LIG3;ERCC4;POLE4;UBE2V2;INO80;COPS6;DDB1;RPS27A;RFC4;ERCC1;GTF2H4;YY1;PIAS1;RAD23A;POLD4;INO80E;POLE3;INO80C;RFC1;INO80B;UBB;GTF2H5;RAD23B;GTF2H2;XRCC1;RFC5;ERCC2;COPS7B;PIAS3;UBA52;COPS2;GTF2H3;MNAT1;POLD2;ERCC5;POLE2;XPC;CDK7;POLK;CHD1L;PARP2;CCNH;GTF2H1,PCNA;PARP1;NFRKB;ERCC3;COPS3;COPS4;COPS7A;COPS8;CUL4B;SUMO3;SUMO1;SUMO2;ACTB;RPA1;RUVBL1;RPA2;RPA3;POLD1;RBX1;DDB2;RFC2;XPA;CETN2;UBE2N;RFC3;ACTR5;GPS1;UBE2I;MCRS1;ACTR8;POLD3;ACTL6A;LIG1;POLE;COPS5;CUL4A;LIG3
Signaling by NOTCH1,0.23208170569393818,1.1064456530278477,0.3360323886639676,0.7881321397598402,74,48,MIB2;HDAC4;HDAC2;HDAC1;SNW1;ARRB1;MAML2;ARRB2;RBX1;CNTN1;TBL1XR1;PSEN1;NBEA;SKP1;NUMB;EP300;APH1A;DTX2;HDAC5;ADAM17;KAT2B;NCOR1;NCOR2;NCSTN;HDAC6;HDAC10;JAG1;NOTCH1;MIB1;CREBBP;RPS27A;CUL1;KAT2A;RBPJ;HDAC3;HDAC7;ITCH;UBB;TBL1X;ADAM10;TLE2;UBA52;CDK8;TLE4;MAML1;TLE1;HDAC8;TLE3,MIB2;HDAC4;HDAC2;HDAC1;SNW1;ARRB1;MAML2;ARRB2;RBX1;CNTN1;TBL1XR1;PSEN1;NBEA;SKP1;NUMB;EP300;APH1A;DTX2;HDAC5;ADAM17;KAT2B;NCOR1;NCOR2;NCSTN;HDAC6;HDAC10;JAG1;NOTCH1;MIB1;CREBBP;RPS27A
Synthesis of PIPs at the late endosome membrane,0.3083573219741026,1.106075247479095,0.5305882352941177,0.7881322469660574,11,9,MTMR9;MTMR2;PIKFYVE;MTM1;PIK3C2A;PIK3C3;FIG4;VAC14;PIK3R4,MTMR9;MTMR2
Cellular response to hypoxia,0.22547674917224036,1.1044837865737467,0.294,0.7898391349603356,75,64,LIMD1;ELOB;HIF1AN;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;RBX1;PSMD14;PSMF1;PSMA1;PSMB3;PSMD3;PSMD7;PSMD13;ARNT;PSMD6;EP300;PSMB2;EGLN1;VEGFA;WTIP;PSMD9;HIGD1A;PSMC6;VHL;CREBBP;PSMD2;RPS27A;PSMD5;PSMA2;UBE2D1;CA9;PSMB8;PSMB10;PSMB5;UBE2D2;PSMA3;UBB;PSMB6;ELOC;PSMD11;AJUBA;PSMB4;PSME4;PSMC5;UBA52;PSMC4;CUL2;PSMD10;PSMB1;PSMB9;PSMD4,LIMD1;ELOB;HIF1AN;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;RBX1;PSMD14;PSMF1;PSMA1;PSMB3;PSMD3;PSMD7;PSMD13;ARNT;PSMD6;EP300;PSMB2;EGLN1
TAK1 activates NFkB by phosphorylation and activation of IKKs complex,0.26084720403138284,1.1040341622496115,0.3968253968253968,0.790006991031359,28,23,S100B;NKIRAS2;S100A12;TAB1;IKBKG;MAP3K7;UBE2N;NFKBIA;NFKB1;SAA1;TAB2;RELA;RIPK2;HMGB1;TAB3;CHUK;APP;IRAK1;IKBKB;NFKBIB;NKIRAS1;NFKB2;TRAF6,S100B;NKIRAS2;S100A12;TAB1;IKBKG;MAP3K7;UBE2N;NFKBIA;NFKB1;SAA1;TAB2;RELA;RIPK2
Maturation of protein E,-0.5677982926344733,-3.6349736344269967,0.27358490566037735,0.7900112764705302,5,3,RPS27A;UBB;UBA52,RPS27A;UBB;UBA52
Free fatty acids regulate insulin secretion,0.32092805105367567,1.1045421738130552,0.5516014234875445,0.7904055072040178,11,8,PLCB3;GNA11;GNAQ;CD36;PLCB1;PLCB2;ACSL4;ACSL3,PLCB3;GNA11;GNAQ;CD36;PLCB1;PLCB2;ACSL4
Post-translational modification: synthesis of GPI-anchored proteins,0.23491985431831175,1.101216923419595,0.31350806451612906,0.794598916884343,94,41,MELTF;CNTN4;LSAMP;LY6D;LY6E;PIGU;NEGR1;FOLR2;GPLD1;RECK;DPM1;PGAP1;LYPD3;BST1;MSLN;VNN2;CD109;PIGS;PIGO;PIGN;ART4;VNN1;THY1;FCGR3B;GPAA1;NTM;ALPL;CPM;LYPD1;PIGX;PLAUR;PIGG;PIGQ;DPM3;LY6H;PIGA;PIGK;PIGT;PIGB;PIGW;PRSS21,MELTF;CNTN4;LSAMP;LY6D;LY6E;PIGU;NEGR1;FOLR2;GPLD1;RECK;DPM1;PGAP1;LYPD3;BST1;MSLN;VNN2;CD109;PIGS;PIGO;PIGN;ART4;VNN1
Viral mRNA Translation,0.6138088076986442,3.12486270138626,0.0,0.7964695972574765,102,86,FAU;GRSF1;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;RPS17;RPS18;RPL15;RPL3L;RPS23;RPL37A;RPL29;RPL18A;RPS15;RPL22L1;RPL19;RPS26;RPL39;RPS27A;DNAJC3;RPL30;RPL36;UBA52;RPS14,FAU;GRSF1;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RPS28;RPS9;RPS27L;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;RPS17;RPS18
Acyl chain remodeling of DAG and TAG,0.36838283727175947,1.0992896712528266,0.7578347578347578,0.7969330326797851,8,3,MGLL;DGAT1;PNPLA2,MGLL
Downstream signaling of activated FGFR1,0.26889584765884944,1.0995250917777504,0.4204909284951974,0.7971632439354159,31,19,PIK3R1;GAB1;FGF2;FLRT2;PTPN11;SHC1;PLCG1;NRAS;FGFR1;GRB2;SOS1;FGF17;FRS2;PIK3CA;KRAS;HRAS;FLRT3;FGF4;FGF20,PIK3R1;GAB1;FGF2;FLRT2;PTPN11;SHC1;PLCG1;NRAS;FGFR1;GRB2;SOS1;FGF17
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),-0.3109610802224021,-3.5084990934695917,0.680672268907563,0.7974014706124672,19,5,MUC1;MUC16;GALNT3;MUC5B;MUC4,MUC1;MUC16;GALNT3;MUC5B;MUC4
Erythropoietin activates Phospholipase C gamma (PLCG),-0.34054805401112365,-3.496915441365089,0.5475285171102662,0.7974935939132488,7,5,PLCG1;JAK2;PLCG2;LYN;IRS2,PLCG1;JAK2;PLCG2;LYN;IRS2
Activated NTRK2 signals through FRS2 and FRS3,-0.2530141911335257,-3.5615149634615433,0.7545454545454545,0.7977250035753415,11,7,PTPN11;NRAS;GRB2;SOS1;FRS2;KRAS;HRAS,NRAS;GRB2;SOS1;FRS2;KRAS;HRAS
CD22 mediated BCR regulation,-0.5304744887829949,-3.5372868149954333,0.3651315789473684,0.7985686994779595,70,3,PTPN6;LYN;CD22,PTPN6;LYN;CD22
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,-0.39084681822696,-3.514254147747688,0.5093632958801498,0.7988095728248042,7,4,ADAM17;JAG1;NOTCH1;ADAM10,ADAM17;JAG1;NOTCH1;ADAM10
Defective GALNT12 causes colorectal cancer 1 (CRCS1),-0.3109610802224021,-3.545578630678833,0.7081545064377682,0.7993466665889444,19,5,MUC1;MUC16;GALNT12;MUC5B;MUC4,MUC1;MUC16;GALNT12;MUC5B;MUC4
Androgen biosynthesis,-0.5293825689894676,-3.565200587359364,0.34983498349834985,0.7997944888391131,11,3,SRD5A3;HSD3B2;HSD17B12,SRD5A3;HSD3B2;HSD17B12
RUNX1 regulates transcription of genes involved in interleukin signaling,-0.4809410363311551,-3.520838238639854,0.4981949458483754,0.8001890640508311,5,3,ELF1;CBFB;RUNX1,ELF1;CBFB;RUNX1
Cargo concentration in the ER,0.2544529070627802,1.0964118436793036,0.3782654127481714,0.8002753208802699,33,26,MCFD2;LMAN1;F5;TMED10;SEC24C;SERPINA1;CTSZ;COL7A1;SEC22B;SEC24B;SEC24A;TMED2;LMAN2;STX5;FOLR1;CNIH1;MIA3;SEC24D;PREB;F8;SEC23A;GOSR2;CTSC;SAR1B;CD59;LMAN2L,MCFD2;LMAN1;F5;TMED10;SEC24C;SERPINA1;CTSZ;COL7A1;SEC22B;SEC24B;SEC24A;TMED2;LMAN2;STX5;FOLR1;CNIH1;MIA3;SEC24D
Notch-HLH transcription pathway,0.26418452853805297,1.0969466142540532,0.38229166666666664,0.8006258026047793,28,23,NOTCH2;HDAC4;HDAC2;HDAC1;SNW1;MAML2;TBL1XR1;HDAC5;KAT2B;NCOR1;NCOR2;NOTCH3;HDAC6;HDAC10;NOTCH1;CREBBP;KAT2A;RBPJ;HDAC3;HDAC7;TBL1X;MAML1;HDAC8,NOTCH2;HDAC4;HDAC2;HDAC1;SNW1;MAML2;TBL1XR1;HDAC5;KAT2B;NCOR1;NCOR2;NOTCH3;HDAC6;HDAC10;NOTCH1;CREBBP
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,0.2933964495079291,1.0964451625794225,0.5882352941176471,0.8008879178782331,13,9,KIT;EGFR;VEGFA;ESR1;ATAD2;TFAP2A;YY1;TFAP2C;ERBB2,KIT;EGFR;VEGFA;ESR1;ATAD2;TFAP2A;YY1;TFAP2C
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,-0.32357029388403846,-3.5816064731460155,0.6255144032921811,0.8014111615721377,36,5,AR;KDM1A;PKN1;H2AFX;NCOA2,AR;KDM1A;PKN1;H2AFX;NCOA2
Nectin/Necl  trans heterodimerization,0.3068095547631049,1.0937957739530568,0.6339285714285714,0.8024746733602963,7,7,CADM3;NECTIN1;PVR;NECTIN4;NECTIN2;CADM1;NECTIN3,CADM3;NECTIN1;PVR;NECTIN4;NECTIN2
SHC-mediated cascade:FGFR4,0.29173386599147194,1.0941341213980165,0.5629453681710214,0.8025005639468207,20,10,FGF2;SHC1;NRAS;GRB2;SOS1;FGF17;KRAS;HRAS;FGF4;FGF20,FGF2;SHC1;NRAS;GRB2;SOS1;FGF17
Metabolism of porphyrins,0.266381624738973,1.0944454267890942,0.40421052631578946,0.8026125583733086,27,20,FECH;ALAD;ALB;BLVRB;BLVRA;CPOX;FABP1;UROS;HMBS;SLCO2B1;PPOX;HMOX1;COX15;GSTA1;ALAS1;FLVCR1;HMOX2;GUSB;ABCC1;UROD,FECH;ALAD;ALB;BLVRB;BLVRA;CPOX;FABP1;UROS;HMBS;SLCO2B1;PPOX;HMOX1;COX15;GSTA1;ALAS1;FLVCR1;HMOX2;GUSB;ABCC1;UROD
Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum),-0.7732009925557534,-3.5661868718541476,0.12466124661246612,0.8026925669369883,2,2,SLC40A1;HEPH,SLC40A1;HEPH
Downstream signaling of activated FGFR3,0.26532809456190043,1.0945406761390681,0.4725877192982456,0.803119655893888,25,17,PIK3R1;GAB1;FGF2;PTPN11;SHC1;PLCG1;NRAS;GRB2;SOS1;FGFR3;FGF17;FRS2;PIK3CA;KRAS;HRAS;FGF4;FGF20,PIK3R1;GAB1;FGF2;PTPN11;SHC1;PLCG1;NRAS;GRB2;SOS1;FGFR3;FGF17
Plasmalogen biosynthesis,-0.49910661107802845,-3.443292586689761,0.4186046511627907,0.8038328738004054,3,3,DHRS7B;GNPAT;AGPS,DHRS7B;GNPAT;AGPS
Nucleotide Excision Repair,0.2087886366806641,1.0925379593234759,0.282,0.8041138062088001,110,101,PCNA;PARP1;NFRKB;ERCC3;COPS3;COPS4;COPS7A;COPS8;CUL4B;HMGN1;SUMO3;SUMO1;SUMO2;ACTB;POLR2G;POLR2F;POLR2E;PRPF19;RPA1;RUVBL1;RPA2;RPA3;POLD1;TCEA1;RBX1;DDB2;RFC2;XPA;CETN2;UBE2N;UVSSA;RFC3;XAB2;ACTR5;GPS1;UBE2I;MCRS1;USP7;EP300;ACTR8;POLD3;ACTL6A;LIG1;POLE;COPS5;CUL4A;POLR2B;LIG3;POLR2I;ERCC4;POLE4;UBE2V2;PPIE;INO80;COPS6;ERCC6;POLR2H;DDB1;RPS27A;POLR2K;RFC4;ERCC1;POLR2L;GTF2H4;POLR2D;YY1;PIAS1;RAD23A;POLD4;INO80E;POLE3;INO80C;RFC1;INO80B;ZNF830;UBB;GTF2H5;RAD23B;GTF2H2;XRCC1;RFC5;ERCC2;COPS7B;AQR;PIAS3;UBA52;ELL;COPS2;GTF2H3;MNAT1;POLR2C;POLD2;ERCC5;POLE2;XPC;CDK7;POLK;CHD1L;PARP2;CCNH;GTF2H1,PCNA;PARP1;NFRKB;ERCC3;COPS3;COPS4;COPS7A;COPS8;CUL4B;HMGN1;SUMO3;SUMO1;SUMO2;ACTB;POLR2G;POLR2F;POLR2E;PRPF19;RPA1;RUVBL1;RPA2;RPA3;POLD1;TCEA1;RBX1;DDB2;RFC2;XPA;CETN2;UBE2N;UVSSA;RFC3;XAB2;ACTR5;GPS1;UBE2I;MCRS1;USP7;EP300;ACTR8;POLD3;ACTL6A;LIG1;POLE;COPS5;CUL4A;POLR2B;LIG3
Crosslinking of collagen fibrils,0.2947279735519559,1.0914434870747634,0.6282527881040892,0.8041583062240107,10,8,LOXL1;LOX;LOXL3;PCOLCE;PXDN;BMP1;LOXL2;LOXL4,LOXL1;LOX
TNFR2 non-canonical NF-kB pathway,0.21944028127846033,1.0890250309046947,0.3199195171026157,0.8045809574267542,101,65,PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;UBE2M;PSMD14;PSMF1;PSMA1;PSMB3;TNFSF13;PSMD3;PSMD7;PSMD13;SKP1;PSMD6;TRAF2;PSMB2;PSMD9;PSMC6;PSMD2;RPS27A;PSMD5;CUL1;PSMA2;RELB;TNFRSF6B;PSMB8;PSMB10;CHUK;PSMB5;BTRC;PSMA3;UBB;FBXW11;PSMB6;TRAF3;BIRC2;PSMD11;TNFRSF11B;PSMB4;UBA3;PSME4;PSMC5;LTBR;NFKB2;UBA52;PSMC4;TNFRSF1A;CD27;PSMD10;CD40;PSMB1;PSMB9;PSMD4,PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PSMA8;UBE2M;PSMD14;PSMF1;PSMA1;PSMB3;TNFSF13;PSMD3;PSMD7;PSMD13;SKP1;PSMD6;TRAF2;PSMB2
Synthesis of 12-eicosatetraenoic acid derivatives,0.32476550694360606,1.0893148980100176,0.7092391304347826,0.8047081461092135,7,5,GPX1;ALOX15;ALOX12;GPX4;GPX2,GPX1;ALOX15;ALOX12;GPX4
Death Receptor Signalling,0.20635873395548582,1.0915052297080514,0.285,0.8047199166033305,144,106,MAPK8;CASP8;CASP3;NGFR;ITSN1;GNA13;HDAC2;HDAC1;SMPD2;ARHGEF37;ARHGEF10L;ARHGEF11;ARHGEF17;YWHAE;TRADD;RACK1;PRKCI;RTN4;ABR;ARHGEF12;ARHGEF40;TAB1;FGD2;CYLD;ARHGEF18;IKBKG;ARHGEF6;BAD;MAP3K7;PSEN1;RNF31;RAC1;RBCK1;AATF;MAGED1;NFKBIA;NFKB1;USP4;APH1A;TRAF2;OBSCN;TAB2;RELA;ADAM17;RIPK2;OTUD7B;FGD3;NCSTN;FGD4;PREX1;BAG4;NGEF;KALRN;ARHGEF35;FGD1;ARHGEF16;FADD;TRIO;CASP2;SOS1;VAV3;RPS27A;ARHGEF1;TAX1BP1;TAB3;XIAP;ARHGEF10;ARHGEF5;NSMAF;OTULIN;ARHGEF2;ARHGEF7;MYD88;MCF2L;BCL2L11;CHUK;HDAC3;ARHGDIA;ECT2;IRAK1;RHOA;IKBKB;SPPL2A;UBB;BIRC2;RASGRF2;VAV2;TNFSF10;TRAF1;TNFAIP3;UBA52;RIPK1;TRAF6;ARHGEF3;MADD;TNFRSF1A;FAS;PLEKHG2;AKAP13;SOS2;VAV1;SHARPIN;SQSTM1;TIAM1;SPPL2B;CASP10,MAPK8;CASP8;CASP3;NGFR;ITSN1;GNA13;HDAC2;HDAC1;SMPD2;ARHGEF37;ARHGEF10L;ARHGEF11;ARHGEF17;YWHAE;TRADD;RACK1;PRKCI;RTN4;ABR;ARHGEF12;ARHGEF40;TAB1;FGD2;CYLD;ARHGEF18;IKBKG;ARHGEF6;BAD;MAP3K7;PSEN1;RNF31;RAC1;RBCK1;AATF;MAGED1;NFKBIA;NFKB1;USP4;APH1A;TRAF2;OBSCN;TAB2;RELA;ADAM17;RIPK2;OTUD7B;FGD3;NCSTN;FGD4;PREX1;BAG4;NGEF;KALRN;ARHGEF35;FGD1;ARHGEF16;FADD;TRIO;CASP2;SOS1;VAV3;RPS27A;ARHGEF1;TAX1BP1;TAB3;XIAP;ARHGEF10;ARHGEF5;NSMAF;OTULIN;ARHGEF2;ARHGEF7
Loss of Function of TGFBR2 in Cancer,-0.518661901925745,-3.460336633487284,0.33974358974358976,0.8048108916954725,3,3,TGFBR1;TGFB1;TGFBR2,TGFBR1;TGFB1;TGFBR2
Growth hormone receptor signaling,0.2758606645660143,1.0917460394487424,0.5056433408577878,0.8049596386265445,24,14,MAPK3;IRS1;STAT5B;STAT5A;STAT1;MAPK1;ADAM17;SH2B1;JAK2;PTPN6;LYN;STAT3;PTPN1;IRS2,MAPK3;IRS1;STAT5B;STAT5A;STAT1;MAPK1;ADAM17;SH2B1;JAK2;PTPN6
"Interleukin-3, Interleukin-5 and GM-CSF signaling",0.24690648380279945,1.0898746177824912,0.3713123092573754,0.8050123167223946,44,32,PIK3R1;JAK1;STAT5B;STAT5A;YWHAZ;PTPN11;SHC1;FYN;YES1;PRKACA;PIK3CD;RAPGEF1;PIK3CB;HCK;GRB2;SYK;JAK2;PTPN6;SOS1;PIK3R2;INPPL1;LYN;INPP5D;CRK;TEC;BLNK;PIK3CA;JAK3;CRKL;CBL;VAV1;GAB2,PIK3R1;JAK1;STAT5B;STAT5A;YWHAZ;PTPN11;SHC1;FYN;YES1;PRKACA;PIK3CD;RAPGEF1;PIK3CB;HCK;GRB2;SYK;JAK2;PTPN6;SOS1;PIK3R2;INPPL1
"Activation of NIMA Kinases NEK9, NEK6, NEK7",0.31675399027261264,1.0893673220219713,0.6339622641509434,0.8052920000292579,7,7,NEK9;NEK7;NEK6;CDK1;CCNB1;CCNB2;PLK1,NEK9;NEK7;NEK6;CDK1;CCNB1
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,0.24597842342913792,1.0904283551422156,0.34698055271238487,0.8053489933609365,67,33,PF4;MYL9;DPY30;ITGA2B;GP1BA;HDAC1;PRMT1;ASH2L;TNRC6A;TNRC6C;AGO3;WDR5;AGO1;EP300;KMT2D;KAT2B;RBBP5;MOV10;SIN3A;TNRC6B;H2AFX;SETD1B;KMT2A;SETD1A;THBS1;KMT2B;CBFB;KMT2E;PRMT6;PRKCQ;RUNX1;SIN3B;KMT2C,PF4;MYL9;DPY30;ITGA2B;GP1BA;HDAC1;PRMT1;ASH2L;TNRC6A;TNRC6C;AGO3;WDR5;AGO1;EP300;KMT2D;KAT2B;RBBP5
Signaling by Erythropoietin,0.25795501108608965,1.0899507106592854,0.43024494142705005,0.8055506453076475,25,22,PIK3R1;GAB1;STAT5B;STAT5A;SHC1;PLCG1;PIK3CD;RAPGEF1;PIK3CB;NRAS;GRB2;JAK2;PIK3CG;SOS1;PLCG2;LYN;PIK3CA;KRAS;IRS2;HRAS;CRKL;VAV1,PIK3R1;GAB1;STAT5B;STAT5A;SHC1;PLCG1;PIK3CD;RAPGEF1;PIK3CB;NRAS;GRB2;JAK2;PIK3CG;SOS1;PLCG2
Defective Mismatch Repair Associated With PMS2,-0.7109677419354304,-3.4467592859918503,0.23728813559322035,0.8058634059361411,2,2,PMS2;MLH1,PMS2;MLH1
